"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7966408,7897281,7780643,7298712,8019872,8007292,7961205,7862905,7960357,7950602,7950548,7950492,7950585,7947200,7776792,7101222,7752798,7932065,7906022,7822557,7792251,7783289,7727966,7727204,7591186,7532329,7523095,7314894,7493520,7493206,7493497,7493490,7472122,7279156,7426826,7422082,7403984,7422783,7401052,7457462,7353170,7359868,7318458,7163826,6963480,6998135,7463094",2017/09/15 09:51:57
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Deformable MR Prostate Segmentation via Deep Feature Learning and Sparse Patch Matching","Y. Guo; Y. Gao; D. Shen","Department of Radiology and BRIC, University of North Carolina, Chapel Hill, NC, USA","IEEE Transactions on Medical Imaging","20160331","2016","35","4","1077","1089","Automatic and reliable segmentation of the prostate is an important but difficult task for various clinical applications such as prostate cancer radiotherapy. The main challenges for accurate MR prostate localization lie in two aspects: (1) inhomogeneous and inconsistent appearance around prostate boundary, and (2) the large shape variation across different patients. To tackle these two problems, we propose a new deformable MR prostate segmentation method by unifying deep feature learning with the sparse patch matching. First, instead of directly using handcrafted features, we propose to learn the latent feature representation from prostate MR images by the stacked sparse auto-encoder (SSAE). Since the deep learning algorithm learns the feature hierarchy from the data, the learned features are often more concise and effective than the handcrafted features in describing the underlying data. To improve the discriminability of learned features, we further refine the feature representation in a supervised fashion. Second, based on the learned features, a sparse patch matching method is proposed to infer a prostate likelihood map by transferring the prostate labels from multiple atlases to the new prostate MR image. Finally, a deformable segmentation is used to integrate a sparse shape model with the prostate likelihood map for achieving the final segmentation. The proposed method has been extensively evaluated on the dataset that contains 66 T2-wighted prostate MR images. Experimental results show that the deep-learned features are more effective than the handcrafted features in guiding MR prostate segmentation. Moreover, our method shows superior performance than other state-of-the-art segmentation methods.","0278-0062;02780062","","10.1109/TMI.2015.2508280","10.13039/100000002 - National Institutes of Health; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7353170","Deformable model;MR prostate segmentation;sparse patch matching;stacked sparse auto-encoder (SSAE)","Biomedical imaging;Cancer;Deformable models;Feature extraction;Image segmentation;Machine learning;Shape","biological organs;biomedical MRI;cancer;feature extraction;image matching;image segmentation;learning (artificial intelligence);medical image processing;radiation therapy","T2-wighted prostate MR images;accurate MR prostate localization;clinical applications;dataset;deep feature learning;deformable MR prostate segmentation;feature hierarchy;handcrafted features;inconsistent prostate boundary appearance;inhomogeneous prostate boundary appearance;latent feature representation;prostate cancer radiotherapy;prostate likelihood map;shape variation;sparse patch matching;stacked sparse autoencoder;state-of-the-art segmentation methods","","5","","56","","","20151211","April 2016","","IEEE","IEEE Journals & Magazines"
"Convolutional Neural Networks for Medical Image Analysis: Full Training or Fine Tuning?","N. Tajbakhsh; J. Y. Shin; S. R. Gurudu; R. T. Hurst; C. B. Kendall; M. B. Gotway; J. Liang","Department of Biomedical Informatics, Arizona State University, Scottsdale, AZ, USA","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1299","1312","Training a deep convolutional neural network (CNN) from scratch is difficult because it requires a large amount of labeled training data and a great deal of expertise to ensure proper convergence. A promising alternative is to fine-tune a CNN that has been pre-trained using, for instance, a large set of labeled natural images. However, the substantial differences between natural and medical images may advise against such knowledge transfer. In this paper, we seek to answer the following central question in the context of medical image analysis: Can the use of pre-trained deep CNNs with sufficient fine-tuning eliminate the need for training a deep CNN from scratch? To address this question, we considered four distinct medical imaging applications in three specialties (radiology, cardiology, and gastroenterology) involving classification, detection, and segmentation from three different imaging modalities, and investigated how the performance of deep CNNs trained from scratch compared with the pre-trained CNNs fine-tuned in a layer-wise manner. Our experiments consistently demonstrated that 1) the use of a pre-trained CNN with adequate fine-tuning outperformed or, in the worst case, performed as well as a CNN trained from scratch; 2) fine-tuned CNNs were more robust to the size of training sets than CNNs trained from scratch; 3) neither shallow tuning nor deep tuning was the optimal choice for a particular application; and 4) our layer-wise fine-tuning scheme could offer a practical way to reach the best performance for the application at hand based on the amount of available data.","0278-0062;02780062","","10.1109/TMI.2016.2535302","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7426826","Carotid intima-media thickness;computer-aided detection;convolutional neural networks;deep learning;fine-tuning;medical image analysis;polyp detection;pulmonary embolism detection;video quality assessment","Biomedical imaging;Computed tomography;Feature extraction;Image analysis;Image segmentation;Training;Tuning","biomedical optical imaging;endoscopes;image classification;image segmentation;medical image processing;neural nets","cardiology;classification;deep convolutional neural network;distinct medical imaging applications;gastroenterology;imaging modalities;labeled training data;layer-wise fine-tuning scheme;medical image analysis;radiology;segmentation","","34","","76","","","20160307","May 2016","","IEEE","IEEE Journals & Magazines"
"Combining fully convolutional networks and graph-based approach for automated segmentation of cervical cell nuclei","L. Zhang; M. Sonka; L. Lu; R. M. Summers; J. Yao","Radiology and Imaging Sciences Department, National Institutes of Health (NIH), Bethesda MD, United States of America","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","406","409","Cervical nuclei carry substantial diagnostic information for cervical cancer. Therefore, in automation-assisted reading of cervical cytology, automated and accurate segmentation of nuclei is essential. This paper proposes a novel approach for segmentation of cervical nuclei that combines fully convolutional networks (FCN) and graph-based approach (FCNG). FCN is trained to learn the nucleus high-level features to generate a nucleus label mask and a nucleus probabilistic map. The mask is used to construct a graph by image transforming. The map is formulated into the graph cost function in addition to the properties of the nucleus border and nucleus region. The prior constraints regarding the context of nucleus-cytoplasm position are also utilized to modify the local cost functions. The globally optimal path in the constructed graph is identified by dynamic programming. Validation of our method was performed on cell nuclei from Herlev Pap smear dataset. Our method shows a Zijdenbos similarity index (ZSI) of 0.92 ± 0.09, compared to the best state-of-the-art approach of 0.89 ± 0.15. The nucleus areas measured by our method correlated strongly with the independent standard (r<sup>2</sup> = 0.91).","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950548","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950548","Deep learning;FCN;Pap smear;graph-based segmentation","Computer architecture;Context;Cost function;Image segmentation;Imaging;Microprocessors;Shape","cancer;cellular biophysics;dynamic programming;image segmentation;medical image processing","Herlev Pap smear dataset;Zijdenbos similarity index;automated segmentation;automation-assisted reading;cervical cancer;cervical cell nuclei;cervical cytology;diagnostic information;dynamic programming;fully convolutional networks;graph cost function;graph-based approach;image transforming;nucleus high-level features;nucleus label mask;nucleus probabilistic map;nucleus-cytoplasm position","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"Multimodal Neuroimaging Feature Learning for Multiclass Diagnosis of Alzheimer's Disease","S. Liu; S. Liu; W. Cai; H. Che; S. Pujol; R. Kikinis; D. Feng; M. J. Fulham; ADNI","Biomedical and Multimedia Information Technology Research Group, School of Information Technologies, University of Sydney, Sydney, N.S.W., Australia","IEEE Transactions on Biomedical Engineering","20150318","2015","62","4","1132","1140","The accurate diagnosis of Alzheimer's disease (AD) is essential for patient care and will be increasingly important as disease modifying agents become available, early in the course of the disease. Although studies have applied machine learning methods for the computer-aided diagnosis of AD, a bottleneck in the diagnostic performance was shown in previous methods, due to the lacking of efficient strategies for representing neuroimaging biomarkers. In this study, we designed a novel diagnostic framework with deep learning architecture to aid the diagnosis of AD. This framework uses a zero-masking strategy for data fusion to extract complementary information from multiple data modalities. Compared to the previous state-of-the-art workflows, our method is capable of fusing multimodal neuroimaging features in one setting and has the potential to require less labeled data. A performance gain was achieved in both binary classification and multiclass classification of AD. The advantages and limitations of the proposed framework are discussed.","0018-9294;00189294","","10.1109/TBME.2014.2372011","AADRF; ARC; NA-MIC; NAC; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6963480","Alzheimer’s Disease;Alzheimer's disease (AD);Classification;Deep Learning;MRI;Neuroimaging;PET;classification;deep Learning;neuroimaging;positron emission tomography (PET)","Biomarkers;Diseases;Feature extraction;Neuroimaging;Neurons;Positron emission tomography;Training","biomedical MRI;diseases;learning (artificial intelligence);neurophysiology;patient care;patient diagnosis;positron emission tomography;sensor fusion","Alzheimer disease binary classification;Alzheimer disease computer-aided diagnosis;Alzheimer disease multiclass classification;Alzheimer disease multiclass diagnosis;data fusion;machine learning method;multimodal neuroimaging feature learning;neuroimaging biomarker;patient care;zero-masking strategy","Alzheimer Disease;Brain;Humans;Image Interpretation, Computer-Assisted;Multimodal Imaging;Neuroimaging;Support Vector Machine","27","","65","","","20141120","April 2015","","IEEE","IEEE Journals & Magazines"
"Learning to Read Chest X-Rays: Recurrent Neural Cascade Model for Automated Image Annotation","H. C. Shin; K. Roberts; L. Lu; D. Demner-Fushman; J. Yao; R. M. Summers","Imaging Biomarkers & Comput. Aided Diagnosis Lab., Nat. Inst. of Health, Bethesda, MD, USA","2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","20161212","2016","","","2497","2506","Despite the recent advances in automatically describing image contents, their applications have been mostly limited to image caption datasets containing natural images (e.g., Flickr 30k, MSCOCO). In this paper, we present a deep learning model to efficiently detect a disease from an image and annotate its contexts (e.g., location, severity and the affected organs). We employ a publicly available radiology dataset of chest x-rays and their reports, and use its image annotations to mine disease names to train convolutional neural networks (CNNs). In doing so, we adopt various regularization techniques to circumvent the large normalvs-diseased cases bias. Recurrent neural networks (RNNs) are then trained to describe the contexts of a detected disease, based on the deep CNN features. Moreover, we introduce a novel approach to use the weights of the already trained pair of CNN/RNN on the domain-specific image/text dataset, to infer the joint image/text contexts for composite image labeling. Significantly improved image annotation results are demonstrated using the recurrent neural cascade model by taking the joint image/text contexts into account.","","Electronic:978-1-4673-8851-1; POD:978-1-4673-8852-8","10.1109/CVPR.2016.274","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7780643","","Biomedical imaging;Context;Diseases;Radiology;Recurrent neural networks;Training;X-rays","X-rays;convolution;diagnostic radiography;diseases;image annotation;medical image processing;radiology;recurrent neural nets","CNNs;automated image annotation;chest X-rays;convolutional neural networks;deep learning model;image caption datasets;natural images;normalvs-diseased cases bias;radiology dataset;recurrent neural cascade model","","","","","","","","27-30 June 2016","","IEEE","IEEE Conference Publications"
"Low-Dose CT with a Residual Encoder-Decoder Convolutional Neural Network (RED-CNN)","H. Chen; Y. Zhang; M. K. Kalra; F. Lin; Y. Chen; P. Liao; J. Zhou; G. Wang","College of Computer Science, Sichuan University, Chengdu 610065, China.","IEEE Transactions on Medical Imaging","","2017","PP","99","1","1","Given the potential risk of X-ray radiation to the patient, low-dose CT has attracted a considerable interest in the medical imaging field. Currently, the main stream low-dose CT methods include vendor-specific sinogram domain filtration and iterative reconstruction algorithms, but they need to access raw data whose formats are not transparent to most users. Due to the difficulty of modeling the statistical characteristics in the image domain, the existing methods for directly processing reconstructed images cannot eliminate image noise very well while keeping structural details. Inspired by the idea of deep learning, here we combine the autoencoder, deconvolution network, and shortcut connections into the residual encoder-decoder convolutional neural network (RED-CNN) for low-dose CT imaging. After patch-based training, the proposed RED-CNN achieves a competitive performance relative to the-state-of-art methods in both simulated and clinical cases. Especially, our method has been favorably evaluated in terms of noise suppression, structural preservation, and lesion detection.","0278-0062;02780062","","10.1109/TMI.2017.2715284","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7947200","Low-dose CT;auto-encoder;convolutional;deconvolutional;deep learning;residual neural network","Computed tomography;Convolution;Decoding;Feature extraction;Image reconstruction;X-ray imaging","","","","","","","","","20170613","","","IEEE","IEEE Early Access Articles"
"Deep learning analytics for diagnostic support of breast cancer disease management","T. He; M. Puppala; R. Ogunti; J. J. Mancuso; X. Yu; S. Chen; J. C. Chang; T. A. Patel; S. T. C. Wong","Systems Medicine and Bioengineering Department of Houston Methodist Research Institute and Informatics Development Department of Houston Methodist Hospital, Houston, TX 77030 USA","2017 IEEE EMBS International Conference on Biomedical & Health Informatics (BHI)","20170413","2017","","","365","368","Breast cancer continues to be one of the leading causes of cancer death among women. Mammogram is the standard of care for screening and diagnosis of breast cancer. The American College of Radiology developed the Breast Imaging Reporting and Data System (BI-RADS) lexicon to standardize mammographic reporting to assess cancer risk and facilitate biopsy decision-making. However, because substantial inter-observer variability remains in the application of the BI-RADS lexicon, including inappropriate term usage and missing data, current biopsy decision-making accuracy using the unstructured free text or semi-structured reports varies greatly. Hence, incorporating novel and accurate technique into breast cancer decision-making data is critical. Here, we combined natural language processing and deep learning methods to develop an analytic model that targets well-characterized and defined specific breast suspicious patient subgroups rather than a broad heterogeneous group for diagnostic support of breast cancer management.","","Electronic:978-1-5090-4179-4; POD:978-1-5090-4180-0","10.1109/BHI.2017.7897281","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7897281","","Biological system modeling;Biopsy;Breast cancer;Feature extraction;Maximum likelihood detection;Nonlinear filters","cancer;decision making;learning (artificial intelligence);mammography;medical computing;natural language processing","BI-RADS lexicon;Breast Imaging Reporting and Data System;breast cancer decision-making data;breast cancer diagnosis;breast cancer disease management;breast cancer screening;cancer risk;decision-making accuracy;deep learning analytics;deep learning method;diagnostic support;natural language processing","","","","","","","","16-19 Feb. 2017","","IEEE","IEEE Conference Publications"
"Automatic segmentation of the left ventricle in cardiac CT angiography using convolutional neural networks","M. Zreik; T. Leiner; B. D. de Vos; R. W. van Hamersvelt; M. A. Viergever; I. Išgum","Image Sciences Institute, University Medical Center Utrecht, The Netherlands","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","40","43","Accurate delineation of the left ventricle (LV) is an important step in evaluation of cardiac function. In this paper, we present an automatic method for segmentation of the LV in cardiac CT angiography (CCTA) scans. Segmentation is performed in two stages. First, a bounding box around the LV is detected using a combination of three convolutional neural networks (CNNs). Subsequently, to obtain the segmentation of the LV, voxel classification is performed within the defined bounding box using a CNN. The study included CCTA scans of sixty patients, fifty scans were used to train the CNNs for the LV localization, five scans were used to train LV segmentation and the remaining five scans were used for testing the method. Automatic segmentation resulted in the average Dice coefficient of 0.85 and mean absolute surface distance of 1.1 mm. The results demonstrate that automatic segmentation of the LV in CCTA scans using voxel classification with convolutional neural networks is feasible.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493206","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493206","Cardiac CT Angiography;Classification;Convolutional Neural Network;Deep learning;Left ventricle segmentation","Biomedical imaging;Computed tomography;Heart;Image segmentation;Manuals;Neural networks;Observers","","","","","","16","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"Classification of radiology reports using neural attention models","B. Shin; F. H. Chokshi; T. Lee; J. D. Choi","Mathematics and Computer Science, Emory University, Atlanta, GA 30322","2017 International Joint Conference on Neural Networks (IJCNN)","20170703","2017","","","4363","4370","The electronic health record (EHR) contains a large amount of multi-dimensional and unstructured clinical data of significant operational and research value. Distinguished from previous studies, our approach embraces a double-annotated dataset and strays away from obscure “black-box” models to comprehensive deep learning models. In this paper, we present a novel neural attention mechanism that not only classifies clinically important findings. Specifically, convolutional neural networks (CNN) with attention analysis are used to classify radiology head computed tomography reports based on five categories that radiologists would account for in assessing acute and communicable findings in daily practice. The experiments show that our CNN attention models outperform non-neural models, especially when trained on a larger dataset. Our attention analysis demonstrates the intuition behind the classifier's decision by generating a heatmap that highlights attended terms used by the CNN model; this is valuable when potential downstream medical decisions are to be performed by human experts or the classifier information is to be used in cohort construction such as for epidemiological studies.","","Electronic:978-1-5090-6182-2; POD:978-1-5090-6183-9","10.1109/IJCNN.2017.7966408","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7966408","","Computational modeling;Convolution;Machine learning;Neural networks;Radiology;Sentiment analysis;Support vector machines","computerised tomography;convolution;data analysis;electronic health records;neural nets;pattern classification;radiology","CNN;EHR;attention analysis;convolutional neural networks;double-annotated dataset;electronic health record;neural attention mechanism;neural attention models;radiology head computed tomography reports classification","","","","","","","","14-19 May 2017","","IEEE","IEEE Conference Publications"
"Gold classification of COPDGene cohort based on deep learning","J. Ying; J. Dutta; N. Guo; L. Xia; A. Sitek; Q. Li; Q. Li","Nuclear Medicine and Molecular Imaging Radiology Department, Massachusetts General Hospital, Boston, MA, USA","2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","20160519","2016","","","2474","2478","This study aims to employ deep learning for the development of an automatic classifier for the severity of chronic obstructive pulmonary disease (COPD) in patients. A three-layer deep belief network (DBN) with two hidden layers and one visible layer was employed to generate a model for classification, and the model's robustness against exacerbation was analyzed. Subjects from the COPDGene cohort were staged using the GOLD 2011 guidelines. 10,300 subjects with 361 features each were included in the analysis. After feature selection and parameter optimization, the proposed classification method achieved an accuracy of 97.2% by using a 10-fold cross validation experiment. The most sensitive features as revealed by the DBN weights were consistent with the clinical consensus as per previous studies and clinical diagnosis rules. In summary, we demonstrate that the DBN is a competitive tool for exacerbation risk assessment for patients suffering from, COPD.","","Electronic:978-1-4799-9988-0; POD:978-1-4799-9989-7; USB:978-1-4799-9987-3","10.1109/ICASSP.2016.7472122","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7472122","Chronic Obstructive Pulmonary Disease (COPD);Deep Belief Networks (DBNs);Global Initiative for Chronic Obstructive Lung Disease (GOLD);classification;deep learning","Diseases;Feature extraction;Gold;Lungs;Machine learning;Medical diagnostic imaging;Training","belief networks;biology computing;diseases;feature selection;learning (artificial intelligence);optimisation;pattern classification","COPD gene cohort;DBN weights;automatic gold classification;chronic obstructive pulmonary disease;deep learning;exacerbation risk assessment;feature selection;parameter optimization;three-layer deep belief network","","","","19","","","","20-25 March 2016","","IEEE","IEEE Conference Publications"
"Interleaved text/image Deep Mining on a large-scale radiology database","H. C. Shin; Le Lu; L. Kim; A. Seff; J. Yao; R. M. Summers","Imaging Biomarkers and Computer-Aided Diagnosis Laboratory Radiology and Imaging Sciences, National Institutes of Health Clinical Center, Bethesda, MD 20892-1182, United States","2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","20151015","2015","","","1090","1099","Despite tremendous progress in computer vision, effective learning on very large-scale (> 100K patients) medical image databases has been vastly hindered. We present an interleaved text/image deep learning system to extract and mine the semantic interactions of radiology images and reports from a national research hospital's picture archiving and communication system. Instead of using full 3D medical volumes, we focus on a collection of representative ~216K 2D key images/slices (selected by clinicians for diagnostic reference) with text-driven scalar and vector labels. Our system interleaves between unsupervised learning (e.g., latent Dirichlet allocation, recurrent neural net language models) on document- and sentence-level texts to generate semantic labels and supervised learning via deep convolutional neural networks (CNNs) to map from images to label spaces. Disease-related key words can be predicted for radiology images in a retrieval manner. We have demonstrated promising quantitative and qualitative results. The large-scale datasets of extracted key images and their categorization, embedded vector labels and sentence descriptions can be harnessed to alleviate the deep learning “data-hungry” obstacle in the medical domain.","1063-6919;10636919","Electronic:978-1-4673-6964-0; POD:978-1-4673-6965-7; USB:978-1-4673-6963-3","10.1109/CVPR.2015.7298712","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7298712","","Machine learning;Medical diagnostic imaging;Radiology;Semantics;Visualization","PACS;computer vision;data mining;image retrieval;learning (artificial intelligence);medical image processing;radiology;recurrent neural nets;text analysis","3D medical volume;CNN;computer vision;data-hungry obstacle;deep convolutional neural network;document-level text;embedded vector label;extracted key image;interleaved text/image deep learning system;interleaved text/image deep mining;large-scale radiology database;latent Dirichlet allocation;national research hospital;picture archiving and communication system;radiology image;recurrent neural net language model;retrieval manner;semantic interaction;semantic label;sentence description;sentence-level text;unsupervised learning;very large-scale medical image database","","3","","47","","","","7-12 June 2015","","IEEE","IEEE Conference Publications"
"Guest Editorial Deep Learning in Medical Imaging: Overview and Future Promise of an Exciting New Technique","H. Greenspan; B. van Ginneken; R. M. Summers","Biomedical Image Computing Lab, Department of Biomedical Engineering, Faculty of Engineering, Tel-Aviv University, Tel-Aviv, Israel","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1153","1159","The papers in this special section focus on the technology and applications supported by deep learning. Deep learning is a growing trend in general data analysis and has been termed one of the 10 breakthrough technologies of 2013. Deep learning is an improvement of artificial neural networks, consisting of more layers that permit higher levels of abstraction and improved predictions from data. To date, it is emerging as the leading machine-learning tool in the general imaging and computer vision domains. In particular, convolutional neural networks (CNNs) have proven to be powerful tools for a broad range of computer vision tasks. Deep CNNs automatically learn mid-level and high-level abstractions obtained from raw data (e.g., images). Recent results indicate that the generic descriptors extracted from CNNs are extremely effective in object recognition and localization in natural images. Medical image analysis groups across the world are quickly entering the field and applying CNNs and other deep learning methodologies to a wide variety of applications.","0278-0062;02780062","","10.1109/TMI.2016.2553401","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7463094","","Artificial neural networks;Biomedical image processing;Computer vision;Data analysis;Machine learning;Special issues and sections","","","","22","","38","","","","May 2016","","IEEE","IEEE Journals & Magazines"
"Exploring deep features from brain tumor magnetic resonance images via transfer learning","Renhao Liu; L. O. Hall; D. B. Goldgof; Mu Zhou; R. A. Gatenby; K. B. Ahmed","Department of Computer Science and Engineering, University of South Florida, Tampa, USA","2016 International Joint Conference on Neural Networks (IJCNN)","20161103","2016","","","235","242","Finding appropriate feature representations from radiological images is a vital task for prediction and diagnosis. Deep convolutional neural networks have recently achieved state-of-the-art performance in classification problems from several different domains. Research has also shown the feasibility of using a pre-trained deep neural network as a feature extractor when only a small dataset is available. This paper proposes a novel image feature extraction method for predicting survival time from brain tumor magnetic resonance images using pretrained deep neural networks. Since all tumors are different sizes, we also explore different image resizing methods in the paper. We demonstrate that deep features can result in better survival time prediction with the highest accuracy of 95.45% versus conventional feature extraction methods from magnetic resonance images of the brain.","","","10.1109/IJCNN.2016.7727204","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7727204","","Histograms;Magnetic resonance imaging","biomedical MRI;brain;feature extraction;image representation;learning (artificial intelligence);medical image processing;neural nets;tumours","brain tumor magnetic resonance images;deep features;feature representations;image resizing methods;novel image feature extraction method;pretrained deep convolutional neural networks;survival time prediction;transfer learning","","","","","","","","24-29 July 2016","","IEEE","IEEE Conference Publications"
"Thorax disease diagnosis using deep convolutional neural network","J. Chen; X. Qi; O. Tervonen; O. Silvén; G. Zhao; M. Pietikäinen","University of Oulu, Finland","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","2287","2290","Computer aided diagnosis (CAD) is an important issue, which can significantly improve the efficiency of doctors. In this paper, we propose a deep convolutional neural network (CNN) based method for thorax disease diagnosis. We firstly align the images by matching the interest points between the images, and then enlarge the dataset by using Gaussian scale space theory. After that we use the enlarged dataset to train a deep CNN model and apply the obtained model for the diagnosis of new test data. Our experimental results show our method achieves very promising results.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7591186","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7591186","","Diseases;Filtering theory;Machine learning;Radiography;Solid modeling;Thorax;Training","Gaussian processes;diagnostic radiography;diseases;image matching;medical image processing;neural nets;radiology","CAD;Gaussian scale space theory;computer aided diagnosis;deep CNN model;deep convolutional neural network;image alignment;image matching;radiograph;radiology;thorax disease diagnosis","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Correction to “Scalable High-Performance Image Registration Framework by Unsupervised Deep Feature Representations Learning” [Jul 16 1505-1516]","G. Wu; M. Kim; Q. Wang; B. C. Munsell; D. Shen","Department of Radiology and BRIC, The University of North Carolina at Chapel Hill, Chapel Hill, NC, USA","IEEE Transactions on Biomedical Engineering","20161220","2017","64","1","250","250","Presents corrections to the paper, ""Scalable high performance image registration framework by unsupervised deep feature representations"", (Wu, G. et al.), IEEE Trans. Biomed. Eng., vol. 63, no. 7, pp. 1505–1516, Jul. 2016.","0018-9294;00189294","","10.1109/TBME.2016.2633139","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7792251","","Image registration;Machine learning;Scalability;Unsupervised learning","","","","","","","","","","Jan. 2017","","IEEE","IEEE Journals & Magazines"
"ConvNet-Based Localization of Anatomical Structures in 3-D Medical Images","B. D. de Vos; J. M. Wolterink; P. A. de Jong; T. Leiner; M. A. Viergever; I. Išgum","Image Sciences Institute, University Medical Center Utrecht, Utrecht, The Netherlands","IEEE Transactions on Medical Imaging","20170630","2017","36","7","1470","1481","Localization of anatomical structures is a prerequisite for many tasks in a medical image analysis. We propose a method for automatic localization of one or more anatomical structures in 3-D medical images through detection of their presence in 2-D image slices using a convolutional neural network (ConvNet). A single ConvNet is trained to detect the presence of the anatomical structure of interest in axial, coronal, and sagittal slices extracted from a 3-D image. To allow the ConvNet to analyze slices of different sizes, spatial pyramid pooling is applied. After detection, 3-D bounding boxes are created by combining the output of the ConvNet in all slices. In the experiments, 200 chest CT, 100 cardiac CT angiography (CTA), and 100 abdomen CT scans were used. The heart, ascending aorta, aortic arch, and descending aorta were localized in chest CT scans, the left cardiac ventricle in cardiac CTA scans, and the liver in abdomen CT scans. Localization was evaluated using the distances between automatically and manually defined reference bounding box centroids and walls. The best results were achieved in the localization of structures with clearly defined boundaries (e.g., aortic arch) and the worst when the structure boundary was not clearly visible (e.g., liver). The method was more robust and accurate in localization multiple structures.","0278-0062;02780062","","10.1109/TMI.2017.2673121","10.13039/100007065 - NVIDIA Corporation with the donation of the Tesla K40 GPU used for this research; 10.13039/501100003958 - Netherlands Organization for Scientific Research Foundation for Technology Sciences Project 12726; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7862905","CT;Localization;convolutional neural networks;deep learning;detection","Abdomen;Anatomical structure;Computed tomography;Heart;Three-dimensional displays;Two dimensional displays","angiocardiography;computerised tomography;feature extraction;liver;medical image processing;neural nets;stereo image processing","3D medical images;ConvNet-based localization;abdomen CT scans;anatomical structure;aortic arch;ascending aorta;cardiac CT angiography;chest CT;convolutional neural network;descending aorta;heart;left cardiac ventricle;liver","","","","","","","20170223","July 2017","","IEEE","IEEE Journals & Magazines"
"A comparison of deep learning and hand crafted features in medical image modality classification","S. Khan; S. P. Yong","Computer and Information Sciences Department, Universiti Teknologi PETRONAS, Malaysia","2016 3rd International Conference on Computer and Information Sciences (ICCOINS)","20161215","2016","","","633","638","Modality corresponding to medical images is a vital filter in medical image retrieval systems, as radiologists or physicians are interested in only one of radiology images e.g CT scan, MRI, X-ray. Various handcrafted feature schemes have been proposed for medical image modality classification. On the other hand not enough attempts have been made for deep learned feature extraction. A comparative evaluation of both handcrafted and deep learned features for medical image modality classification is presented in this paper. The experiments are performed on IMAGECLEF 2012 data. After carrying out the experiments it is shown that the handcrafted features outperforms the deep learned features and shows the potential of handcrafted feature extraction models in the medical image field.","","Electronic:978-1-5090-2549-7; POD:978-1-5090-2550-3; USB:978-1-5090-5144-1","10.1109/ICCOINS.2016.7783289","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7783289","Feature representations;deep learned features;handcrafted features;modality classification","Biomedical imaging;Computer architecture;Computers;Feature extraction;Machine learning;Visualization","feature extraction;image classification;image retrieval;learning (artificial intelligence);medical image processing;radiology","IMAGECLEF 2012 data;deep learned feature extraction;hand crafted features;handcrafted feature extraction models;medical image modality classification;medical image retrieval systems;radiology images","","","","","","","","15-17 Aug. 2016","","IEEE","IEEE Conference Publications"
