"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&rowsPerPage%3D75%26queryText%3Dultrasound+deep+learning",2017/09/15 10:06:22
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Automated Breast Ultrasound Lesions Detection using Convolutional Neural Networks","M. H. Yap; G. Pons; J. Martí; S. Ganau; M. Sentís; R. Zwiggelaar; A. K. Davison; R. Martí","School of Computing, Mathematics, and Digital Technology, Manchester Metropolitan University, Manchester, Lancashire United Kingdom of Great Britain and Northern Ireland M1 5GD (e-mail: M.Yap@mmu.ac.uk)","IEEE Journal of Biomedical and Health Informatics","","2017","PP","99","1","1","Breast lesion detection using ultrasound imaging is considered an important step of Computer-Aided Diagnosis systems. Over the past decade, researchers have demonstrated the possibilities to automate the initial lesion detection. However, the lack of a common dataset impedes research when comparing the performance of such algorithms. This paper proposes the use of deep learning approaches for breast ultrasound lesion detection and investigates three different methods: a Patch-based LeNet, a U-Net, and a transfer learning approach with a pretrained FCN-AlexNet. Their performance is compared against four state-of-the-art lesion detection algorithms (i.e. Radial Gradient Index, Multifractal Filtering, Rule-based Region Ranking and Deformable Part Models). In addition, this paper compares and contrasts two conventional ultrasound image datasets acquired from two different ultrasound systems. Dataset A comprises 306 (60 malignant and 246 benign) images and Dataset B comprises 163 (53 malignant and 110 benign) images. To overcome the lack of public datasets in this domain, Dataset B will be made available for research purposes. The results demonstrate an overall improvement by the deep learning approaches when assessed on both datasets in terms of True Positive Fraction, False Positives per image, and F-measure.","2168-2194;21682194","","10.1109/JBHI.2017.2731873","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8003418","Lesion detection;breast cancer;convolutional neural networks;transfer learning;ultrasound imaging","Breast cancer;Filtering;Fractals;Imaging;Lesions;Ultrasonic imaging","","","","","","","","","20170807","","","IEEE","IEEE Early Access Articles"
"Deep Learning on Sparse Manifolds for Faster Object Segmentation","J. C. Nascimento; G. Carneiro","Instituto de Sistemas e Rob&#x00F3;tica, Instituto Superior T&#x00E9;cnico, Lisboa, Portugal","IEEE Transactions on Image Processing","20170804","2017","26","10","4978","4990","We propose a new combination of deep belief networks and sparse manifold learning strategies for the 2D segmentation of non-rigid visual objects. With this novel combination, we aim to reduce the training and inference complexities while maintaining the accuracy of machine learning-based non-rigid segmentation methodologies. Typical non-rigid object segmentation methodologies divide the problem into a <italic>rigid detection</italic> followed by a <italic>non-rigid segmentation</italic>, where the low dimensionality of the rigid detection allows for a robust training (i.e., a training that does not require a vast amount of annotated images to estimate robust appearance and shape models) and a fast search process during inference. Therefore, it is desirable that the dimensionality of this rigid transformation space is as small as possible in order to enhance the advantages brought by the aforementioned division of the problem. In this paper, we propose the use of sparse manifolds to reduce the dimensionality of the rigid detection space. Furthermore, we propose the use of deep belief networks to allow for a training process that can produce robust appearance models without the need of large annotated training sets. We test our approach in the segmentation of the left ventricle of the heart from ultrasound images and lips from frontal face images. Our experiments show that the use of sparse manifolds and deep belief networks for the rigid detection stage leads to segmentation results that are as accurate as the current state of the art, but with lower search complexity and training processes that require a small amount of annotated training data.","1057-7149;10577149","","10.1109/TIP.2017.2725582","FCT; 10.13039/501100000923 - Australian Research Council¿¿¿s Discovery Projects funding scheme; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7973159","Deep belief netwolks;defonnable objects;non-rigid segmentation;sparse manifold","Image segmentation;Manifolds;Robustness;Search problems;Shape;Training;Visualization","","","","","","","","","20170711","Oct. 2017","","IEEE","IEEE Journals & Magazines"
"Constrained Deep Weak Supervision for Histopathology Image Segmentation","Z. Jia; X. Huang; E. I. C. Chang; Y. Xu","Microsoft Research, Beijing 100080, China and Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing 100084, China.","IEEE Transactions on Medical Imaging","","2017","PP","99","1","1","In this paper, we develop a new weakly-supervised learning algorithm to learn to segment cancerous regions in histopathology images. Our work is under a multiple instance learning framework (MIL) with a new formulation, deep weak supervision (DWS); we also propose an effective way to introduce constraints to our neural networks to assist the learning process. The contributions of our algorithm are threefold: (1) We build an end-to-end learning system that segments cancerous regions with fully convolutional networks (FCN) in which image-toimage weakly-supervised learning is performed. (2) We develop a deep week supervision formulation to exploit multi-scale learning under weak supervision within fully convolutional networks. (3) Constraints about positive instances are introduced in our approach to effectively explore additional weakly-supervised information that is easy to obtain and enjoys a significant boost to the learning process. The proposed algorithm, abbreviated as DWS-MIL, is easy to implement and can be trained efficiently. Our system demonstrates state-of-the-art results on large-scale histopathology image datasets and can be applied to various applications in medical imaging beyond histopathology images such as MRI, CT, and ultrasound images.","0278-0062;02780062","","10.1109/TMI.2017.2724070","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7971941","Convolutional neural networks;fully convolutional networks;histopathology image segmentation;multiple instance learning;weakly supervised learning","Biomedical imaging;Cancer;Image segmentation;Neural networks;Prediction algorithms;Supervised learning;Training","","","","","","","","","20170707","","","IEEE","IEEE Early Access Articles"
"Automated assessment of endometrium from transvaginal ultrasound using Deep Learned Snake","N. Singhal; S. Mukherjee; C. Perrey","GE Global Research, Bangalore, India","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","283","286","Endometrium assessment via thickness measurement is commonly performed in routine gynecological ultrasound examination for assessing the reproductive health of patients undergoing fertility related treatments and endometrium cancer screening in women with post-menopausal bleeding. This paper introduces a fully automated technique for endometrium thickness measurement from three-dimensional transvaginal ultrasound (TVUS) images. The algorithm combines the robustness of deep neural networks with the more interpretable level set method for segmentation. We propose a hybrid variational curve propagation model which embeds a deep-learned endometrium probability map in the segmentation energy functional. This solution provides approximately 30% performance improvement over a contemporary supervised learning method on a database of 59 TVUS images and the thickness measurement is found to be within ±2mm of the manual measurement in 87% of the cases.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950520","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950520","Endometrium;deep learning;level set;segmentation;ultrasound;uterus","Image segmentation;Level set;Shape;Thickness measurement;Three-dimensional displays;Training;Ultrasonic imaging","biomedical measurement;biomedical ultrasonics;cancer;image segmentation;learning (artificial intelligence);medical image processing;neural nets;support vector machines;thickness measurement","3D TVUS images;3D transvaginal ultrasound images;automated endometrium assessment;deep learned snake;deep neural networks;deep-learned endometrium probability map;endometrium cancer screening;endometrium thickness measurement;gynecological ultrasound examination;image segmentation;post-menopausal bleeding;supervised learning method;variational curve propagation model","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"Toward automatic diagnosis of hip dysplasia from 2D ultrasound","A. R. Hareendranathan; D. Zonoobi; M. Mabee; D. Cobzas; K. Punithakumar; M. Noga; J. L. Jaremko","Servier Virtual Cardiac Centre, Mazankowski Alberta Heart Institute, Canada","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","982","985","Developmental dysplasia of the hip (DDH) is a congenital deformity occurring in ~3% of infants. If diagnosed early most cases of DDH can be effectively treated using a Pavlik harness. However, current diagnosis of DDH using 2D ultrasound is and can have high inter-operator variability. In this paper we propose a method to automatically segment the acetabulum bone and derive geometric indices of hip dysplasia from this model. In the proposed method, using multi-scale superpixels, we incorporate global and local image features into a Deep Learning framework to obtain a probability map of the bone to be segmented and then use this map in probabilistic graph search to guide the segmentation. Clinically relevant geometric measures of hip dysplasia, including a new index of acetabular rounding, are then automatically calculated from the segmented acetabulum contour. We tested this method on 2D ultrasound of 50 infant hips and the contours generated matched closely with manual segmentations at root mean square error 1.8±0.7 mm and Hausdorff distance 2.1±0.9 mm. In this pilot data, the measured indices of dysplasia give an area under the curve of 86.2% for classifying normal vs dysplastic hips. The proposed approach could be used clinically for accurate and automatic diagnosis of hip dysplasia in infants.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950680","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950680","deep learning;hip dysplasia;segmentation;superpixels;ultrasound","Bones;Feature extraction;Hip;Image segmentation;Machine learning;Pediatrics;Ultrasonic imaging","biomedical ultrasonics;bone;diseases;image classification;image segmentation;learning (artificial intelligence);medical image processing;paediatrics","2D ultrasound;DDH diagnosis;Pavlik harness;acetabulum bone;acetabulum contour;automatic hip dysplasia diagnosis;congenital deformity;deep learning framework;developmental hip dysplasia;image feature;manual segmentation;multiscale superpixel","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"Liver Fibrosis Classification Based on Transfer Learning and FCNet for Ultrasound Images","D. Meng; L. Zhang; G. Cao; W. Cao; G. Zhang; B. Hu","MOE Research Center for Software/Hardware Co-Design Engineering, East China Normal University, Shanghai, China","IEEE Access","20170520","2017","5","","5804","5810","Diagnostic ultrasound offers great improvements in diagnostic accuracy and robustness. However, it is difficult to make subjective and uniform diagnoses, because the quality of ultrasound images can be easily influenced by machine settings, the characteristics of ultrasonic waves, the interactions between ultrasound and body tissues, and other uncontrollable factors. In this paper, we propose a novel liver fibrosis classification method based on transfer learning (TL) using VGGNet and a deep classifier called fully connected network (FCNet). In case of insufficient samples, deep features extracted using TL strategy can provide sufficient classification information. These deep features are then sent to FCNet for the classification of different liver fibrosis statuses. With this framework, tests show that our deep features combined with the FCNet can provide suitable information to enable the construction of the most accurate prediction model when compared with other methods.","2169-3536;21693536","","10.1109/ACCESS.2017.2689058","NSFC-Zhejiang Joint Fund for the Integration of Industrialization and Informatization; 10.13039/501100001809 - National Natural Science Foundation of China; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7890483","Deep neural networks;fully connected layers;liver fibrosis;transfer learning","Feature extraction;Heating systems;Liver;Medical services;Neural networks;Training;Ultrasonic imaging","","","","","","","","","20170330","2017","","IEEE","IEEE Journals & Magazines"
"A Convolutional Neural Network for Automatic Characterization of Plaque Composition in Carotid Ultrasound","K. Lekadir; A. Galimzianova; À. Betriu; M. del Mar Vila; L. Igual; D. L. Rubin; E. Fernández; P. Radeva; S. Napel","Department of Radiology, Stanford University School of Medicine, Stanford, CA, USA","IEEE Journal of Biomedical and Health Informatics","20170520","2017","21","1","48","55","Characterization of carotid plaque composition, more specifically the amount of lipid core, fibrous tissue, and calcified tissue, is an important task for the identification of plaques that are prone to rupture, and thus for early risk estimation of cardiovascular and cerebrovascular events. Due to its low costs and wide availability, carotid ultrasound has the potential to become the modality of choice for plaque characterization in clinical practice. However, its significant image noise, coupled with the small size of the plaques and their complex appearance, makes it difficult for automated techniques to discriminate between the different plaque constituents. In this paper, we propose to address this challenging problem by exploiting the unique capabilities of the emerging deep learning framework. More specifically, and unlike existing works which require a priori definition of specific imaging features or thresholding values, we propose to build a convolutional neural network (CNN) that will automatically extract from the images the information that is optimal for the identification of the different plaque constituents. We used approximately 90 000 patches extracted from a database of images and corresponding expert plaque characterizations to train and to validate the proposed CNN. The results of cross-validation experiments show a correlation of about 0.90 with the clinical assessment for the estimation of lipid core, fibrous cap, and calcified tissue areas, indicating the potential of deep learning for the challenging task of automatic characterization of plaque composition in carotid ultrasound.","2168-2194;21682194","","10.1109/JBHI.2016.2631401","European Regions Development; FIS; Marie-Curie Actions Program of the European Union; 10.13039/100000002 - NIH; 10.13039/100007065 - NVIDIA; 10.13039/501100000783 - REA; 10.13039/501100003741 - ICREA; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7752798","Atherosclerosis;carotid artery;convolutional neural networks (CNNs);plaque composition;ultrasound","Atherosclerosis;Feature extraction;Imaging;Lipidomics;Machine learning;Neural networks;Ultrasonic imaging","biomedical ultrasonics;blood vessels;cardiovascular system;feature extraction;image segmentation;learning (artificial intelligence);medical image processing;neural nets","calcified tissue;cardiovascular events;carotid plaque composition;carotid ultrasound;cerebrovascular events;convolutional neural network;deep learning framework;fibrous cap;fibrous tissue;image noise;imaging features;lipid core;plaque constituents;thresholding values","","","","","","","20161122","Jan. 2017","","IEEE","IEEE Journals & Magazines"
"Standard Plane Localization in Fetal Ultrasound via Domain Transferred Deep Neural Networks","H. Chen; D. Ni; J. Qin; S. Li; X. Yang; T. Wang; P. A. Heng","Department of Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong","IEEE Journal of Biomedical and Health Informatics","20170520","2015","19","5","1627","1636","Automatic localization of the standard plane containing complicated anatomical structures in ultrasound (US) videos remains a challenging problem. In this paper, we present a learning-based approach to locate the fetal abdominal standard plane (FASP) in US videos by constructing a domain transferred deep convolutional neural network (CNN). Compared with previous works based on low-level features, our approach is able to represent the complicated appearance of the FASP and hence achieve better classification performance. More importantly, in order to reduce the overfitting problem caused by the small amount of training samples, we propose a transfer learning strategy, which transfers the knowledge in the low layers of a base CNN trained from a large database of natural images to our task-specific CNN. Extensive experiments demonstrate that our approach outperforms the state-of-the-art method for the FASP localization as well as the CNN only trained on the limited US training samples. The proposed approach can be easily extended to other similar medical image computing problems, which often suffer from the insufficient training samples when exploiting the deep CNN to represent high-level features.","2168-2194;21682194","","10.1109/JBHI.2015.2425041","Hong Kong Innovation and Technology Fund; Research Grants Council of Hong Kong; Shenzhen Key Basic Research Project; Shenzhen-Hong Kong Innovation Circle Funding Program; 10.13039/501100001809 - National Natural Science Foundation of China; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7090943","Convolutional neural network (CNN);Ultrasound;convolutional neural network;deep learning;domain transfer;knowledge transfer;standard plane;ultrasound (US)","Biomedical imaging;Dictionaries;Feature extraction;Informatics;Standards;Training;Videos","biomedical ultrasonics;image classification;learning (artificial intelligence);medical image processing;neural nets;object detection;obstetrics","FASP localization;US videos;automatic standard plane localization;classification performance;domain transferred deep convolutional neural network;fetal abdominal standard plane;fetal ultrasound;high-level features;learning-based approach;low-level features;medical image computing problems;natural images;overfitting problem;task-specific CNN;transfer learning strategy;ultrasound videos","0;Abdomen;Female;Fetus;Humans;Image Processing, Computer-Assisted;Neural Networks (Computer);Pregnancy;ROC Curve;Ultrasonography, Prenatal","32","","37","","","20150421","Sept. 2015","","IEEE","IEEE Journals & Magazines"
"A Deep Convolutional Neural Network Based Framework for Automatic Fetal Facial Standard Plane Recognition","Z. Yu; E. L. Tan; D. Ni; J. Qin; S. Chen; S. Li; B. Lei; T. Wang","","IEEE Journal of Biomedical and Health Informatics","","2017","PP","99","1","1","Ultrasound imaging has become a prevalent examination method in prenatal diagnosis. Accurate acquisition of fetal facial standard plane (FFSP) is the most important precondition for subsequent diagnosis and measurement. In the past few years, considerable effort has been devoted to FFSP recognition using various hand-crafted features, but the recognition performance is still unsatisfactory due to the high intra-class variation of FFSPs and the high degree of visual similarity between FFSPs and other non-FFSPs. To improve the recognition performance, we propose a method to automatically recognize FFSP via a deep convolutional neural network (DCNN) architecture. The proposed DCNN consists of 16 convolutional layers with small 3×3 size kernels and three fully connected layers. A global average pooling (GAP) is adopted in the last pooling layer to significantly reduce network parameters, which alleviates the overfitting problems and improves the performance under limited training data. Both the transfer learning strategy and a data augmentation technique tailored for FFSP are implemented to further boost the recognition performance. Extensive experiments demonstrate the advantage of our proposed method over traditional approaches and the effectiveness of DCNN to recognize FFSP for clinical diagnosis.","2168-2194;21682194","","10.1109/JBHI.2017.2705031","10.13039/501100001809 - National Natural Science Foundation of China; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7930382","Deep convolutional neural network;Standard plane recognition;Transfer learning;Ultrasound image","Biomedical imaging;Biomedical measurement;Feature extraction;Image recognition;Neural networks;Standards;Ultrasonic imaging","","","","","","","","","20170517","","","IEEE","IEEE Early Access Articles"
"Deep learning of submerged body images from 2D sonar sensor based on convolutional neural network","S. Lee","Division of Mechanical and Automotive Engineering, Kongju University, Cheonan, 31080, Korea","2017 IEEE Underwater Technology (UT)","20170403","2017","","","1","3","Given the harsh working conditions such as high-speed flow rate, turbid watch, and steep terrain, it is a very challenging task to find submerged bodies in disaster site occurred at sea or river or for the military purpose. Therefore, if it is possible to utilize the unmanned robot, such as the USV(Unmanned Surface Vehicle) and UUV (Unmanned Underwater Vehicle) for the navigational operation of these special purpose, it has a great effect. Underwater ultrasound image information is pretty difficult to make the geometric modeling of submerged body due to heavy noise on its characteristics. This study presents the robust method of submerged body recognition based on the CNN(Convolutional Neural Network), which is one of the deep learning approach.","","Electronic:978-1-5090-5266-0; POD:978-1-5090-5267-7","10.1109/UT.2017.7890309","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7890309","Convolutional Neural Network;Submerged Body Recognition;Underwater Sonar Image;Unmanned Surface Vehicle;Unmanned Underwater Vehicle","Kernel;Machine learning;Neural networks;Robot sensing systems;Sea surface;Sonar","image recognition;image sensors;learning (artificial intelligence);neural nets;sonar imaging","2D sonar sensor;CNN;USV;UUV;convolutional neural network;deep learning;disaster;geometric modeling;high-speed flow rate;military purpose;navigational operation;steep terrain;submerged body image recognition;turbid watch;underwater ultrasound image information;unmanned robot;unmanned surface vehicle;unmanned underwater vehicle","","","","","","","","21-24 Feb. 2017","","IEEE","IEEE Conference Publications"
"Coarse-to-Fine Stacked Fully Convolutional Nets for lymph node segmentation in ultrasound images","Y. Zhang; M. T. C. Ying; L. Yang; A. T. Ahuja; D. Z. Chen","Department of Computer Science and Engineering, University of Notre Dame, IN 46556, USA","2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20170119","2016","","","443","448","Ultrasound as a well-established imaging modality is widely used in imaging lymph nodes for clinical diagnosis and disease analysis. Quantitative analysis of lymph node features, morphology, and relations can provide valuable information for diagnosis and immune system studies. For such analysis, it is necessary to first accurately segment the lymph node areas in ultrasound images. In this paper, we develop a new deep learning method, called Coarse-to-Fine Stacked Fully Convolutional Nets (CFS-FCN), for automatically segmenting lymph nodes in ultrasound images. Our method consists of multiple stages of FCN modules. We train the CFS-FCN model to learn the segmentation knowledge from a coarse-to-fine, simple-to-complex manner. A data set of 80 ultrasound images containing both normal and diseased lymph nodes is used in our experiments, which show that our method considerably outperforms the state-of-the-art deep learning methods for lymph node segmentation.","","Electronic:978-1-5090-1611-2; POD:978-1-5090-1612-9","10.1109/BIBM.2016.7822557","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7822557","","Biological system modeling;Biomedical imaging;Image segmentation;Lymph nodes;Machine learning;Training;Ultrasonic imaging","biomedical ultrasonics;diseases;image segmentation;learning (artificial intelligence);medical image processing","CFS-FCN;FCN module;clinical diagnosis;coarse-to-fine stacked fully convolutional net;deep learning method;disease analysis;lymph node imaging;lymph node segmentation;ultrasound images;ultrasound imaging modality","","","","","","","","15-18 Dec. 2016","","IEEE","IEEE Conference Publications"
"Neurodynamic non-invasive fetal electrocardiogram extraction","D. Devyatykh; O. Gerget","Applied Mathematics department, National Research Tomsk Polytechnic University, Tomsk, Russia","2016 7th International Conference on Information, Intelligence, Systems & Applications (IISA)","20161219","2016","","","1","6","Fetal electrocardiography in contrary to adult is not that well represented in publications, yet circulatory system of the fetus is probably the most valuable and crucial biological infrastructure. Fetal heart ratio, form of QRS-wave and dynamics of cardiovascular system activity allow estimating fetus state, maturity, possibilities of heart abnormality occasion. This information can be received with guaranteed accuracy through Doppler-ultrasound procedure, however duration of such kind of monitoring is limited. Fetal electrocardiogram is an obvious source of information about fetal heart activity. However, because of low signal-to-noise ratio and prevailing of maternal component, non-invasive ways of acquiring this signal do not guarantee absolute accuracy. Problems of non-invasive electrocardiography demand complex mathematical approaches because maternal and fetal R-peaks overlap in time and frequency domains and have similar morphological structure of heart waves. In this paper we propose approach for extracting fetal electrocardiography from abdominal signal, which is based on dynamic neural network. The common problem for both dynamic and deep learning is caused by linearity of backpropagation and thus vanishing or exploding of gradients occurs. We proposed resilient propagation through time approach that unites training based on sign of derivative and parallel unfolding. We compared developed algorithm with blind source separation through independent component analysis and noted several important advantages that our model delivers - accuracy does not depend on: length of signal; amount of independent channels.","","Electronic:978-1-5090-3429-1; POD:978-1-5090-3430-7","10.1109/IISA.2016.7785333","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7785333","blind source separation;dynamic neural network;fetal electrocardiogram;resilient propagation;vanishing gradient","Blind source separation;Electrocardiography;Fetal heart;Fetus;Neural networks;Neurons;Training","backpropagation;electrocardiography;independent component analysis;medical signal processing;neural nets","Doppler-ultrasound procedure;abdominal signal;backpropagation;blind source separation;complex mathematical approaches;deep learning;dynamic neural network;fetal heart activity;fetal heart ratio;independent component analysis;neurodynamic noninvasive fetal electrocardiogram extraction","","","","","","","","13-15 July 2016","","IEEE","IEEE Conference Publications"
"Fetal facial standard plane recognition via very deep convolutional networks","Z. Yu; D. Ni; S. Chen; S. Li; T. Wang; B. Lei","School of Biomedical Engineering, Shenzhen University, National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, Shenzhen, China","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","627","630","The accurate recognition of fetal facial standard plane (FFSP) (i.e., axial, coronal and sagittal plane) from ultrasound (US) images is quite essential for routine US examination. Since the labor-intensive and subjective measurement is too time-consuming and unreliable, the development of the automatic FFSP recognition method is highly desirable. Different from the previous methods, we leverage a general framework to recognize the FFSP from US images automatically. Specifically, instead of using the previous hand-crafted visual features, we utilize the recent developed deep learning approach via very deep convolutional networks (DCNN) architecture to represent fine-grained details of US image. Also, very small (3×3) convolution filters are adopted to improve the performance. The evaluation of our FFSP dataset shows the superiority of our method over the previous studies and achieves the state-of-the-art FFSP recognition results.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7590780","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590780","","Computer architecture;Convolution;Image recognition;Imaging;Standards;Training;Ultrasonic imaging","biomedical ultrasonics;face recognition;learning (artificial intelligence);medical image processing;neural nets;obstetrics","DCNN;FFSP dataset;US examination;automatic FFSP recognition method;convolution filters;deep learning approach;fetal facial standard plane recognition;hand-crafted visual features;ultrasound images;very deep convolutional networks","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Multi-atlas segmentation using manifold learning with deep belief networks","J. C. Nascimento; G. Carneiro","Instituto de Sistemas e Rob&#243;tica, Instituto Superior T&#233;cnico, 1049-001 Lisboa, Portugal","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","867","871","This paper proposes a novel combination of manifold learning with deep belief networks for the detection and segmentation of left ventricle (LV) in 2D — ultrasound (US) images. The main goal is to reduce both training and inference complexities while maintaining the segmentation accuracy of machine learning based methods for non-rigid segmentation methodologies. The manifold learning approach used can be viewed as an atlas-based segmentation. It partitions the data into several patches. Each patch proposes a segmentation of the LV that somehow must be fused. This is accomplished by a deep belief network (DBN) multi-classifier that assigns a weight for each patch LV segmentation. The approach is thus threefold: (i) it does not rely on a single segmentation, (ii) it provides a great reduction in the rigid detection phase that is performed at lower dimensional space comparing with the initial contour space, and (iii) DBN's allows for a training process that can produce robust appearance models without the need of large annotated training sets.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493403","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493403","","Complexity theory;Context;Image segmentation;Manifolds;Principal component analysis;Training;Visualization","","","","","","17","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"Describing ultrasound video content using deep convolutional neural networks","Y. Gao; M. A. Maraci; J. A. Noble","Institute of Biomedical Engineering, Department of Engineering Science, University of Oxford, UK","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","787","790","We address the task of object recognition in obstetric ultrasound videos using deep Convolutional Neural Networks (CNNs). A transfer learning based design is presented to study the transferability of features learnt from natural images to ultrasound image object recognition which on the surface is a very different problem. Our results demonstrate that CNNs initialised with large-scale pre-trained networks outperform those directly learnt from small-scale ultrasound data (91.5% versus 87.9%), in terms of object identification.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493384","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493384","Classification;Convolutional neural networks;Obstetric ultrasound;Transfer learning","Abdomen;Data visualization;Feature extraction;Heart;Standards;Training;Ultrasonic imaging","biomedical ultrasonics;image recognition;medical image processing;neural nets;object recognition;obstetrics","deep convolutional neural networks;object identification;obstetric ultrasound videos;small-scale ultrasound data;transfer learning-based design;ultrasound image object recognition;ultrasound video content","","1","","11","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"Marginal Space Deep Learning: Efficient Architecture for Volumetric Image Parsing","F. C. Ghesu; E. Krubasik; B. Georgescu; V. Singh; Y. Zheng; J. Hornegger; D. Comaniciu","Medical Imaging Technologies, Siemens Healthcare, Princeton, NJ, USA","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1217","1228","Robust and fast solutions for anatomical object detection and segmentation support the entire clinical workflow from diagnosis, patient stratification, therapy planning, intervention and follow-up. Current state-of-the-art techniques for parsing volumetric medical image data are typically based on machine learning methods that exploit large annotated image databases. Two main challenges need to be addressed, these are the efficiency in scanning high-dimensional parametric spaces and the need for representative image features which require significant efforts of manual engineering. We propose a pipeline for object detection and segmentation in the context of volumetric image parsing, solving a two-step learning problem: anatomical pose estimation and boundary delineation. For this task we introduce Marginal Space Deep Learning (MSDL), a novel framework exploiting both the strengths of efficient object parametrization in hierarchical marginal spaces and the automated feature design of Deep Learning (DL) network architectures. In the 3D context, the application of deep learning systems is limited by the very high complexity of the parametrization. More specifically 9 parameters are necessary to describe a restricted affine transformation in 3D, resulting in a prohibitive amount of billions of scanning hypotheses. The mechanism of marginal space learning provides excellent run-time performance by learning classifiers in clustered, high-probability regions in spaces of gradually increasing dimensionality. To further increase computational efficiency and robustness, in our system we learn sparse adaptive data sampling patterns that automatically capture the structure of the input. Given the object localization, we propose a DL-based active shape model to estimate the non-rigid object boundary. Experimental results are presented on the aortic valve in ultrasound using an extensive dataset of 2891 volumes from 869 patients, showing significant improvements of up to 45.2% o- er the state-of-the-art. To our knowledge, this is the first successful demonstration of the DL potential to detection and segmentation in full 3D data with parametrized representations.","0278-0062;02780062","","10.1109/TMI.2016.2538802","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7426845","Deep learning;image parsing;marginal space learning;sparse representations;three-dimensional (3D) object detection and segmentation","Context;Feature extraction;Image segmentation;Machine learning;Robustness;Shape;Three-dimensional displays","biomedical ultrasonics;feature extraction;image classification;image sampling;image segmentation;learning (artificial intelligence);medical image processing;pattern clustering;probability;ultrasonic imaging","3D context;DL-based active shape model;anatomical object detection;anatomical pose estimation;annotated image databases;aortic valve;automated feature design;boundary delineation;clinical workflow;clustered high-probability regions;computational efficiency;deep learning network architectures;deep learning systems;diagnosis;extensive dataset;full 3D data detection;full 3D data segmentation;hierarchical marginal spaces;learning classifiers;machine learning methods;marginal space deep learning;nonrigid object boundary;object localization;object parametrization;parametrized representations;patient stratification;representative image features;restricted affine transformation;run-time performance;scanning high-dimensional parametric spaces;scanning hypotheses;segmentation support;sparse adaptive data sampling patterns;therapy planning;two-step learning problem;ultrasound;volumetric medical image data parsing","","9","","46","","","20160307","May 2016","","IEEE","IEEE Journals & Magazines"
