"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&rowsPerPage%3D75%26queryText%3DConvolutional+mri",2017/09/15 09:43:17
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"End-to-end learning of brain tissue segmentation from imperfect labeling","A. Fedorov; J. Johnson; E. Damaraju; A. Ozerin; V. Calhoun; S. Plis","The Mind Research Network, Albuquerque, USA","2017 International Joint Conference on Neural Networks (IJCNN)","20170703","2017","","","3785","3792","Segmenting a structural magnetic resonance imaging (MRI) scan is an important pre-processing step for analytic procedures and subsequent inferences about longitudinal tissue changes. Manual segmentation defines the current gold standard in quality but is prohibitively expensive. Automatic approaches are computationally intensive, incredibly slow at scale, and error prone due to usually involving many potentially faulty intermediate steps. In order to streamline the segmentation, we introduce a deep learning model that is based on volumetric dilated convolutions, subsequently reducing both processing time and errors. Compared to its competitors, the model has a reduced set of parameters and thus is easier to train and much faster to execute. The contrast in performance between the dilated network and its competitors becomes obvious when both are tested on a large dataset of unprocessed human brain volumes. The dilated network consistently outperforms not only another state-of-the-art deep learning approach, the up convolutional network, but also the ground truth on which it was trained. Not only can the incredible speed of our model make large scale analyses much easier but we also believe it has great potential in a clinical setting where, with little to no substantial delay, a patient and provider can go over test results.","","Electronic:978-1-5090-6182-2; POD:978-1-5090-6183-9","10.1109/IJCNN.2017.7966333","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7966333","","Brain modeling;Image segmentation;Kernel;Magnetic resonance imaging;Mathematical model;Training","biological tissues;biomedical MRI;brain;image segmentation;learning (artificial intelligence);medical image processing","MRI scan;brain tissue segmentation;deep learning model;dilated network;end-to-end learning;gold standard;imperfect labeling;longitudinal tissue changes;preprocessing step;structural magnetic resonance imaging scan;subsequent inferences;unprocessed human brain volumes;volumetric dilated convolutions","","","","","","","","14-19 May 2017","","IEEE","IEEE Conference Publications"
"Auto-context Convolutional Neural Network (Auto-Net) for Brain Extraction in Magnetic Resonance Imaging","S. S. M. Salehi; D. Erdogmus; A. Gholipour","Electrical and Computer Engineering Department, Northeastern University, Boston, MA, 02115 and Radiology Department, Boston Children&#x2019;s Hospital and Harvard Medical School, Boston MA 02115.","IEEE Transactions on Medical Imaging","","2017","PP","99","1","1","Brain extraction or whole brain segmentation is an important first step in many of the neuroimage analysis pipelines. The accuracy and robustness of brain extraction, therefore, is crucial for the accuracy of the entire brain analysis process. State-of-the-art brain extraction techniques rely heavily on the accuracy of alignment or registration between brain atlases and query brain anatomy, and/or make assumptions about the image geometry; therefore have limited success when these assumptions do not hold or image registration fails. With the aim of designing an accurate, learning-based, geometry-independent and registration-free brain extraction tool in this study, we present a technique based on an auto-context convolutional neural network (CNN), in which intrinsic local and global image features are learned through 2D patches of different window sizes. We consider two different architectures: 1) a voxelwise approach based on three parallel 2D convolutional pathways for three different directions (axial, coronal, and sagittal) that implicitly learn 3D image information without the need for computationally expensive 3D convolutions, and 2) a fully convolutional network based on the U-net architecture. Posterior probability maps generated by the networks are used iteratively as context information along with the original image patches to learn the local shape and connectedness of the brain to extract it from non-brain tissue. The brain extraction results we have obtained from our CNNs are superior to the recently reported results in the literature on two publicly available benchmark datasets, namely LPBA40 and OASIS, in which we obtained Dice overlap coefficients of 97.73% and 97.62%, respectively. Significant improvement was achieved via our auto-context algorithm. Furthermore, we evaluated the performance of our algorithm in the challenging problem of extracting arbitrarily-oriented fetal brains in reconstructed fe- al brain magnetic resonance imaging (MRI) datasets. In this application our voxelwise auto-context CNN performed much better than the other methods (Dice coefficient: 95.97%), where the other methods performed poorly due to the non-standard orientation and geometry of the fetal brain in MRI. Through training, our method can provide accurate brain extraction in challenging applications. This in-turn may reduce the problems associated with image registration in segmentation tasks.","0278-0062;02780062","","10.1109/TMI.2017.2721362","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7961201","Auto-Context;Brain extraction;CNN;Convolutional neural network;MRI;U-net;Whole brain segmentation","Computer architecture;Context;Feature extraction;Image segmentation;Magnetic resonance imaging;Three-dimensional displays;Two dimensional displays","","","","","","","","","20170628","","","IEEE","IEEE Early Access Articles"
"Hippocampus segmentation through multi-view ensemble ConvNets","Y. Chen; B. Shi; Z. Wang; P. Zhang; C. D. Smith; J. Liu","School of EECS, Ohio University, Athens, 45701, United States of America","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","192","196","Automated segmentation of brain structures from MR images is an important practice in many neuroimage studies. In this paper, we explore the utilization of a multi-view ensemble approach that relies on neural networks (NN) to combine multiple decision maps in achieving accurate hippocampus segmentation. Constructed under a general convolutional NN structure, our Ensemble-Net networks explore different convolution configurations to capture the complementary information residing in the multiple label probabilities produced by our U-Seg-Net (a modified U-Net) segmentation neural network. T1-weighted MRI scans and the associated Hippocampal masks of 110 healthy subjects from the ADNI project were used as the training and testing data. The combined U-Seg-Net + Ensemble-Net framework achieves over 89% Dice ratio on the test dataset.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950499","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950499","ADNI;Alzheimer's Disease;Convolutional Neural Networks;Hippocampal Segmentation","Convolution;Hippocampus;Image segmentation;Solid modeling;Three-dimensional displays;Training;Two dimensional displays","biomedical MRI;brain;diseases;image segmentation;neurophysiology;probability","ADNI project;Dice ratio;MR images;T1-weighted MRI scans;U-Seg-Net;associated hippocampal masks;automated segmentation;brain structures;complementary information;convolution configurations;ensemble-net framework;ensemble-net networks;general convolutional NN structure;hippocampus segmentation;modified U-Net;multiple decision maps;multiple label probabilities;multiview ensemble convnets;neural networks;neuroimage;test dataset;testing data;training data","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"M-net: A Convolutional Neural Network for deep brain structure segmentation","R. Mehta; J. Sivaswamy","Center for Visual Information Technology (CVIT), IIIT-Hyderabad, India","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","437","440","In this paper, we propose an end-to-end trainable Convolutional Neural Network (CNN) architecture called the M-net, for segmenting deep (human) brain structures from Magnetic Resonance Images (MRI). A novel scheme is used to learn to combine and represent 3D context information of a given slice in a 2D slice. Consequently, the M-net utilizes only 2D convolution though it operates on 3D data, which makes M-net memory efficient. The segmentation method is evaluated on two publicly available datasets and is compared against publicly available model based segmentation algorithms as well as other classification based algorithms such as Random Forrest and 2D CNN based approaches. Experiment results show that the M-net outperforms all these methods in terms of dice coefficient and is at least 3 times faster than other methods in segmenting a new volume which is attractive for clinical use.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950555","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950555","Convolutional Neural Networks;Deep Brain Structures;Magnetic Resonance Images;Segmentation","Brain;Convolution;Image segmentation;Magnetic resonance imaging;Three-dimensional displays;Training;Two dimensional displays","biomedical MRI;brain;convolution;image segmentation;medical image processing;neural nets","2D convolution;M-net;convolutional neural network;deep brain structure segmentation;magnetic resonance images","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"L-CNN: Exploiting labeling latency in a CNN learning framework","M. J. Afridi; A. Ross; E. M. Shapiro","Department of Computer Science and Engineering, Michigan State University, United States of America","2016 23rd International Conference on Pattern Recognition (ICPR)","20170424","2016","","","2156","2161","A supervised learning system requires labeled data during the training phase. Obtaining labels can be an expensive process, especially in medical imaging applications where a qualified expert may be needed to carefully analyze images and annotate them. This constrains the amount of labeled data available. This study explores the possibility of incorporating labeling behavior (viz., labeling latency) in a supervised convolutional neural network (CNN) framework in order to improve its performance in the presence of limited labeled data. The problem of “spot” detection in MRI scans is considered in this work. In this two-class problem, (a) labeling behavior is available only during the training phase unlike traditional features that are available both during training and testing; and (b) the labeling behavior is associated with only one class (the positive samples) unlike other side information that is available for all classes. To address these issues, a new CNN architecture referred to as L-CNN is designed. The proposed method utilizes the labeling behavior of the expert to cluster the labeled data into multiple categories; a source CNN is then trained to distinguish between these categories. Next, a transfer learning paradigm is used where a target CNN is initialized using this source CNN and its weights updated with the limited labeled data that is available. Experimental results on an existing MRI database show that the proposed L-CNN performs better than a conventional CNN and, further, significantly outperforms the previous state-of-the-art, thereby establishing a new baseline for “spot” detection in MRI.","","Electronic:978-1-5090-4847-2; POD:978-1-5090-4848-9","10.1109/ICPR.2016.7899955","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7899955","","Biomedical imaging;Computer architecture;Labeling;Magnetic resonance imaging;Microprocessors;Testing;Training","biomedical MRI;learning (artificial intelligence);medical image processing;neural nets","L-CNN;MRI scans;labeling behavior;supervised convolutional neural network learning framework;supervised learning system;transfer learning paradigm;two-class problem","","","","","","","","4-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"A deep learning network for right ventricle segmentation in short-axis MRI","G. Luo; R. An; K. Wang; S. Dong; H. Zhang","Harbin Institute of Technology, Harbin, China","2016 Computing in Cardiology Conference (CinC)","20170302","2016","","","485","488","The segmentation of the right ventricle (RV) myocardium on MRI is a prerequisite step for the evaluation of RV structure and function, which is of great importance in the diagnose of most cardiac diseases, such as pulmonary hypertension, congenital heart disease, coronary heart disease, and dysplasia. However, RV segmentation is considered challenging, mainly because of the complex crescent shape of the RV across slices and phases. Hence this study aims to propose a new approach to segment RV endocardium and epicardium based on deep learning. The proposed method contains two subtasks: (1) localizing the region of interest (ROI), the biventricular region which contains more meaningful features and can facilitate the RV segmentation, and (2) segmenting the RV myocardium based on the localization. The two subtasks are integrated into a joint task learning framework, in which each task is solved via two multilayer convolutional neural networks. The experiments results show that the proposed method has big potential to be further researched and applied in clinical diagnosis.","","Electronic:978-1-5090-0895-7; POD:978-1-5090-0896-4","10.23919/CIC.2016.7868785","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7868785","","Cardiac disease;Heart;Image segmentation;Machine learning;Magnetic resonance imaging;Neural networks;Training","biomedical MRI;cardiology;diseases;image segmentation;learning (artificial intelligence);medical image processing;neural nets","RV endocardium;RV epicardium;RV function;RV structure;biventricular region;cardiac diseases;clinical diagnosis;congenital heart disease;convolutional neural networks;coronary heart disease;deep learning network;dysplasia;pulmonary hypertension;region-of-interest;right ventricle segmentation;short-axis MRI","","","","","","","","11-14 Sept. 2016","","IEEE","IEEE Conference Publications"
"Adaptive Estimation of Active Contour Parameters Using Convolutional Neural Networks and Texture Analysis","A. Hoogi; A. Subramaniam; R. Veerapaneni; D. L. Rubin","Departments of Biomedical Data Science, Radiology, and Medicine (Biomedical Informatics Research), Stanford University, Stanford, CA, USA","IEEE Transactions on Medical Imaging","20170301","2017","36","3","781","791","In this paper, we propose a generalization of the level set segmentation approach by supplying a novel method for adaptive estimation of active contour parameters. The presented segmentation method is fully automatic once the lesion has been detected. First, the location of the level set contour relative to the lesion is estimated using a convolutional neural network (CNN). The CNN has two convolutional layers for feature extraction, which lead into dense layers for classification. Second, the output CNN probabilities are then used to adaptively calculate the parameters of the active contour functional during the segmentation process. Finally, the adaptive window size surrounding each contour point is re-estimated by an iterative process that considers lesion size and spatial texture. We demonstrate the capabilities of our method on a dataset of 164 MRI and 112 CT images of liver lesions that includes low contrast and heterogeneous lesions as well as noisy images. To illustrate the strength of our method, we evaluated it against state of the art CNN-based and active contour techniques. For all cases, our method, as assessed by Dice similarity coefficients, performed significantly better than currently available methods. An average Dice improvement of 0.27 was found across the entire dataset over all comparisons. We also analyzed two challenging subsets of lesions and obtained a significant Dice improvement of 0.24 with our method (p <;0.001, Wilcoxon).","0278-0062;02780062","","10.1109/TMI.2016.2628084","10.13039/100000054 - National Cancer Institute, National Institutes of Health; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7742396","Active contours;adaptive parameters;convolutional neural network;image segmentation","Active contours;Adaptation models;Adaptive estimation;Image segmentation;Lesions;Level set;Neural networks","biomedical MRI;computerised tomography;feature extraction;image classification;image segmentation;image texture;iterative methods;liver;medical image processing;neural nets;probability","CNN-based techniques;CT images;Dice similarity coefficients;MRI images;active contour functional;active contour parameters;active contour techniques;adaptive estimation;adaptive window size;average Dice improvement;contour point;convolutional neural networks;feature extraction;heterogeneous lesions;image classification;iterative process;lesion size;level set contour location;level set segmentation;liver lesions;low contrast lesions;noisy images;output CNN probability;segmentation method;spatial texture;texture analysis","","","","","","","20161111","March 2017","","IEEE","IEEE Journals & Magazines"
"Automatic segmentation of the left atrium from MR images via semantic information","Chunhua Deng; Xiaolong Zhang","College of Computer Science and Technology Wuhan University of Science and Technology, 430065, China","2016 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","20170209","2016","","","003312","003316","Magnetic resonance imaging (MRI) can aid in assessing post-ablation scar formation. Automatic segmentation of left atrium (LA) offers great benefits for an accurate statistical assessment of LA region. However, how to robustly segment LA is still remaining as a challenging task for its high anatomical variability. In this paper, a robust segmentation method that exploits semantic information from different parts is proposed. The semantic correlation is exploited by the K Nearest Neighbor (KNN) search from corpus images with Convolutional Neural Network (CNN) features, which can be regarded as our main contribution. We propose a graph model to fuse semantic cues and eliminate accidental factors. Meanwhile, to optimize segmentation results, a super pixel voting method is also proposed. Experiments on public datasets of MRI image demonstrate the validity and accuracy of our semantic segmentation.","","Electronic:978-1-5090-1897-0; POD:978-1-5090-1898-7; USB:978-1-5090-1819-2","10.1109/SMC.2016.7844745","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7844745","Convolutional Neural Network (CNN);K Nearest Neighbor (KNN);Magnetic resonance images;Semantic segmentation;left atrium","Conferences;Cybernetics;Heart;Image segmentation;Magnetic resonance imaging;Semantics;Three-dimensional displays","biomedical MRI;graph theory;image segmentation;medical image processing;neural nets;search problems;statistical analysis","CNN;K nearest neighbor search;KNN search;MRI;automatic segmentation;convolutional neural network;corpus images;graph model;high anatomical variability;left atrium;magnetic resonance imaging;semantic information;statistical assessment;super pixel voting method","","","","","","","","9-12 Oct. 2016","","IEEE","IEEE Conference Publications"
"DemNet: A Convolutional Neural Network for the detection of Alzheimer's Disease and Mild Cognitive Impairment","C. D. Billones; O. J. L. D. Demetria; D. E. D. Hostallero; P. C. Naval","Computer Vision & Machine Intelligence Group, Department of Computer Science, College of Engineering, University of the Philippines-Diliman, Philippines","2016 IEEE Region 10 Conference (TENCON)","20170209","2016","","","3724","3727","The early diagnosis of Alzheimer's Disease (AD) and its prodromal form, Mild Cognitive Impairment (MCI), has been the subject of extensive research in recent years. Some recent studies have shown promising results in the diagnosis of AD and MCI using structural Magnetic Resonance Imaging (MRI) scans. In this paper, we propose the use of a Convolutional Neural Network (CNN) in the detection of AD and MCI. In particular, we modified the 16-layered VGGNet for the 3-way classification of AD, MCI and Healthy Controls (HC) on the Alzheimer's Disease Neuroimaging Initiative (ADNI) dataset achieving an overall accuracy of 91.85% and outperforming several classifiers from other studies.","","Electronic:978-1-5090-2597-8; POD:978-1-5090-2598-5; USB:978-1-5090-2596-1","10.1109/TENCON.2016.7848755","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7848755","","Alzheimer's disease;Biological neural networks;Feature extraction;Kernel;Magnetic resonance imaging;Neurons","biomedical MRI;convolution;data analysis;medical image processing;neural nets","16-layered VGGNet;3-way classification;AD;ADNI dataset;Alzheimer disease neuroimaging initiative dataset;CNN;DemNet;HC;MCI;MRI scans;convolutional neural network;healthy controls;magnetic resonance imaging scans;mild cognitive impairment detection;prodromal form;structural magnetic resonance imaging","","","","","","","","22-25 Nov. 2016","","IEEE","IEEE Conference Publications"
"Cardiac left ventricle segmentation using convolutional neural network regression","L. K. Tan; Y. M. Liew; E. Lim; R. A. McLaughlin","Faculty of Medicine, University of Malaya, Kuala Lumpur, Malaysia","2016 IEEE EMBS Conference on Biomedical Engineering and Sciences (IECBES)","20170206","2016","","","490","493","Cardiac MRI is important for the diagnosis and assessment of various cardiovascular diseases. Automated segmentation of the left ventricular (LV) endocardium at end-diastole (ED) and end-systole (ES) enables automated quantification of various clinical parameters including ejection fraction. Neural networks have been used for general image segmentation, usually via per-pixel categorization e.g. “foreground” and “background”. In this paper we propose that the generally circular LV endocardium can be parameterized and the endocardial contour determined via neural network regression. We designed two convolutional neural networks (CNN), one for localization of the LV, and the other for determining the endocardial radius. We trained the networks against 100 datasets from the Medical Image Computing and Computer Assisted Intervention (MICCAI) 2011 challenge, and tested the networks against 45 datasets from the MICCAI 2009 challenge. The networks achieved 0.88 average Dice metric, 2.30 mm average perpendicular distance, and 97.9% good contours, the latter being the highest published result to date. These results demonstrate that CNN regression is a viable and highly promising method for automated LV endocardial segmentation at ED and ES phases, and is capable of generalizing learning between highly distinct training and testing data sets.","","Electronic:978-1-4673-7791-1; POD:978-1-4673-7792-8","10.1109/IECBES.2016.7843499","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7843499","cardiac MRI;left ventricle;neural network regression;segmentation","Blood;Image segmentation;Magnetic resonance imaging;Measurement;Neural networks;Standards;Training","biomedical MRI;cardiology;diseases;image segmentation;medical image processing;neural nets;regression analysis","Medical Image Computing and Computer Assisted Intervention;automated segmentation;cardiac MRI;cardiac left ventricle segmentation;cardiovascular disease assessment;cardiovascular disease diagnosis;circular left ventricular endocardium;convolutional neural network regression;ejection fraction;endocardial contour;general image segmentation","","","","","","","","4-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"Deep learning-based pipeline to recognize Alzheimer's disease using fMRI data","S. Sarraf; G. Tofighi","Department of Electrical and Computer Engineering, McMaster University Hamilton, ON, L8S 4L8, Canada, Rotman Research Institue at Baycrest, University of Toronto","2016 Future Technologies Conference (FTC)","20170119","2016","","","816","820","Over the past decade, machine learning techniques and in particular predictive modeling and pattern recognition in biomedical sciences, from drug delivery systems to medical imaging, have become one of the most important methods of assisting researchers in gaining a deeper understanding of issues in their entirety and solving complex medical problems. Deep learning is a powerful machine learning algorithm in classification that extracts low-to high-level features. In this paper, we employ a convolutional neural network to distinguish an Alzheimers brain from a normal, healthy brain. The importance of classifying this type of medical data lies in its potential to develop a predictive model or system in order to recognize the symptoms of Alzheimers disease when compared with normal subjects and to estimate the stages of the disease. Classification of clinical data for medical conditions such as Alzheimers disease has always been challenging, and the most problematic aspect has always been selecting the strongest discriminative features. Using the Convolutional Neural Network (CNN) and the famous architecture LeNet-5, we successfully classified functional MRI data of Alzheimers subjects from normal controls, where the accuracy of testing data reached 96.85%. This experiment suggests that the shift and scale invariant features extracted by CNN followed by deep learning classification represents the most powerful method of distinguishing clinical data from healthy data in fMRI. This approach also allows for expansion of the methodology to predict more complicated systems.","","Electronic:978-1-5090-4171-8; POD:978-1-5090-4172-5","10.1109/FTC.2016.7821697","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7821697","Alzheimer's Disease;Deep learning;fMRI","Alzheimer's disease;Biological neural networks;Biomedical imaging;Feature extraction;Machine learning;Neurons","biomedical MRI;convolution;diseases;feature extraction;learning (artificial intelligence);medical computing;neural nets;pattern classification","Alzheimer disease;Alzheimers brain;CNN;LeNet-5 architecture;biomedical sciences;clinical data classification;convolutional neural network;deep learning-based pipeline;drug delivery systems;functional MRI data classification;machine learning;medical imaging;pattern recognition;predictive modeling;scale invariant features extraction","","","","","","","","6-7 Dec. 2016","","IEEE","IEEE Conference Publications"
"V-Net: Fully Convolutional Neural Networks for Volumetric Medical Image Segmentation","F. Milletari; N. Navab; S. A. Ahmadi","","2016 Fourth International Conference on 3D Vision (3DV)","20161219","2016","","","565","571","Convolutional Neural Networks (CNNs) have been recently employed to solve problems from both the computer vision and medical image analysis fields. Despite their popularity, most approaches are only able to process 2D images while most medical data used in clinical practice consists of 3D volumes. In this work we propose an approach to 3D image segmentation based on a volumetric, fully convolutional, neural network. Our CNN is trained end-to-end on MRI volumes depicting prostate, and learns to predict segmentation for the whole volume at once. We introduce a novel objective function, that we optimise during training, based on Dice coefficient. In this way we can deal with situations where there is a strong imbalance between the number of foreground and background voxels. To cope with the limited number of annotated volumes available for training, we augment the data applying random non-linear transformations and histogram matching. We show in our experimental evaluation that our approach achieves good performances on challenging test data while requiring only a fraction of the processing time needed by other previous methods.","","Electronic:978-1-5090-5407-7; POD:978-1-5090-5408-4","10.1109/3DV.2016.79","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7785132","Deep learning;convolutional neural networks;machine learning;prostate;segmentation","Biomedical imaging;Feature extraction;Image segmentation;Magnetic resonance imaging;Neural networks;Three-dimensional displays;Two dimensional displays","biomedical MRI;image segmentation;medical image processing;neural nets","3D image segmentation;CNN;Dice coefficient;MRI volumes;V-Net;background voxel;clinical practice;computer vision;foreground voxel;fully convolutional neural networks;histogram matching;magnetic resonance imaging;medical image analysis;random nonlinear transformations;volumetric medical image segmentation","","1","","","","","","25-28 Oct. 2016","","IEEE","IEEE Conference Publications"
"Brain MRI segmentation with patch-based CNN approach","Z. Cui; J. Yang; Y. Qiao","Institute of Image Processing and Pattern Recognition, Shanghai Jiao Tong University, China","2016 35th Chinese Control Conference (CCC)","20160829","2016","","","7026","7031","Brain Magnetic Resonance Image (MRI) plays a non-substitutive role in clinical diagnosis. The symptom of many diseases corresponds to the structural variants of brain. Automatic structure segmentation in brain MRI is of great importance in modern medical research. Some methods were developed for automatic segmenting of brain MRI but failed to achieve desired accuracy. In this paper, we proposed a new patch-based approach for automatic segmentation of brain MRI using convolutional neural network (CNN). Each brain MRI acquired from a small portion of public dataset is firstly divided into patches. All of these patches are then used for training CNN, which is used for automatic segmentation of brain MRI. Experimental results showed that our approach achieved better segmentation accuracy compared with other deep learning methods.","","Electronic:978-9-8815-6391-0; POD:978-1-5090-0910-7","10.1109/ChiCC.2016.7554465","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7554465","Brain MRI Segmentation;CNN;Deep Learning;Patch-based","Biology;Biomedical imaging;Computer architecture;Image segmentation;Magnetic resonance imaging;Visualization","biomedical MRI;brain;diseases;image segmentation;learning (artificial intelligence);medical image processing;neural nets","CNN training;automatic brain MRI segmentation;automatic structure segmentation;brain magnetic resonance image;clinical diagnosis;convolutional neural network;disease symptoms;patch-based CNN approach;public dataset;segmentation accuracy;structural variants","","","","","","","","27-29 July 2016","","IEEE","IEEE Conference Publications"
"A deep symmetry convnet for stroke lesion segmentation","Y. Wang; A. K. Katsaggelos; X. Wang; T. B. Parrish","Northwestern University, Department of EECS, Evanston, IL, USA","2016 IEEE International Conference on Image Processing (ICIP)","20160819","2016","","","111","115","Stroke is one of the leading causes of death and disability. Clinically, to establish stroke patient prognosis, an accurate delineation of brain lesion is essential, which is time consuming and prone to subjective errors. In this paper, we propose a novel method call Deep Lesion Symmetry ConvNet to automatically segment chronic stroke lesions using MRI. An 8-layer 3D convolutional neural network is constructed to handle the MRI voxels. An additional CNN stream using the corresponding symmetric MRI voxels is combined, leading to a significant improvement in system performance. The high average dice coefficient achieved on our dataset based on data collected from three research labs demonstrates the effectiveness of our method.","","Electronic:978-1-4673-9961-6; POD:978-1-4673-9962-3","10.1109/ICIP.2016.7532329","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7532329","Brain Quasi-symmetry;Deep Learning;Image Segmentation;MRI;Stroke","Biological neural networks;Brain modeling;Image segmentation;Lesions;Magnetic resonance imaging;Pipelines;Three-dimensional displays","biomedical MRI;brain;image segmentation;medical image processing;neural nets;patient treatment","3D convolutional neural network;MRI voxels;brain lesion;death;deep symmetry ConvNet;disability;stroke lesion segmentation;stroke patient prognosis","","","","13","","","","25-28 Sept. 2016","","IEEE","IEEE Conference Publications"
"Alzheimer's disease diagnostics by adaptation of 3D convolutional network","E. Hosseini-Asl; R. Keynton; A. El-Baz","Electrical and Computer Engineering Department, University of Louisville, Louisville, KY, USA","2016 IEEE International Conference on Image Processing (ICIP)","20160819","2016","","","126","130","Early diagnosis, playing an important role in preventing progress and treating the Alzheimer's disease (AD), is based on classification of features extracted from brain images. The features have to accurately capture main AD-related variations of anatomical brain structures, such as, e.g., ventricles size, hippocampus shape, cortical thickness, and brain volume. This paper proposed to predict the AD with a deep 3D convolutional neural network (3D-CNN), which can learn generic features capturing AD biomarkers and adapt to different domain datasets. The 3D-CNN is built upon a 3D convolutional autoencoder, which is pre-trained to capture anatomical shape variations in structural brain MRI scans. Fully connected upper layers of the 3D-CNN are then fine-tuned for each task-specific AD classification. Experiments on the CADDementia MRI dataset with no skull-stripping preprocessing have shown our 3D-CNN outperforms several conventional classifiers by accuracy. Abilities of the 3D-CNN to generalize the features learnt and adapt to other domains have been validated on the ADNI dataset.","","Electronic:978-1-4673-9961-6; POD:978-1-4673-9962-3","10.1109/ICIP.2016.7532332","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7532332","3D convolutional neural network;Alzheimer's disease;autoencoder;brain MRI;deep learning","Convolution;Feature extraction;Hippocampus;Magnetic resonance imaging;Positron emission tomography;Three-dimensional displays;Training","biomedical MRI;brain;diseases;feature extraction;generalisation (artificial intelligence);image classification;learning (artificial intelligence);medical image processing;neural nets;neurophysiology","3D convolutional autoencoder;3D-CNN;AD biomarkers;ADNI dataset;Alzheimer's disease diagnostics;Alzheimer's disease progress prevention;Alzheimer's disease treatment;CADDementia MRI dataset;anatomical brain structures;anatomical shape variation;brain image;brain volume;cortical thickness;deep 3D convolutional neural network;early diagnosis;feature classification;feature extraction;feature generalization;generic feature learning;hippocampus shape;structural brain MRI scan;ventricles size","","","","38","","","","25-28 Sept. 2016","","IEEE","IEEE Conference Publications"
"Non-uniform patch sampling with deep convolutional neural networks for white matter hyperintensity segmentation","M. Ghafoorian; N. Karssemeijer; T. Heskes; I. W. M. van Uder; F. E. de Leeuw; E. Marchiori; B. van Ginneken; B. Platel","Diagnostic Image Analysis Group, Radboud University Medical Center, Nijmegen, the Netherlands","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","1414","1417","Convolutional neural networks (CNN) have been widely used for visual recognition tasks including semantic segmentation of images. While the existing methods consider uniformly sampled single-or multi-scale patches from the neighborhood of each voxel, this approach might be sub-optimal as it captures and processes unnecessary details far away from the center of the patch. We instead propose to train CNNs with non-uniformly sampled patches that allow a wider extent for the sampled patches. This results in more captured contextual information, which is in particular of interest for biomedical image analysis, where the anatomical location of imaging features are often crucial. We evaluate and compare this strategy for white matter hyperintensity segmentation on a test set of 46 MRI scans. We show that the proposed method not only outperforms identical CNNs with uniform patches of the same size (0.780 Dice coefficient compared to 0.736), but also gets very close to the performance of an independent human expert (0.796 Dice coefficient).","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493532","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493532","convolutional neural network;deep learning;non-uniform patch;white matter hyperintensity","Biological neural networks;Biomedical imaging;Convolution;Image segmentation;Sampling methods;Training;Visualization","biomedical MRI;brain;feature extraction;image sampling;image segmentation;medical image processing;neural nets;neurophysiology","Dice coefficient;MRI scans;anatomical location;biomedical image analysis;captured contextual information;deep convolutional neural networks;identical CNNs;imaging features;independent human expert;nonuniform patch sampling;sampled multiscale patches;sampled single-scale patches;semantic image segmentation;visual recognition tasks;white matter hyperintensity segmentation","","1","","9","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
