"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7950544,7918014,7493402,7163869,7961205,7949028,7966408,7954012,7950542,7950660,7950543,7576695,7883849,7844626,7841003,7727966,7727205,7163826,8005794,7862905,7950686,7950488,7950585,7950587,7947200,7934380,7776792,7926678,7872780,7555958,7493206,7404017,7426826,7422082,7401039,7393571,7422783",2017/09/15 09:40:09
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"TumorNet: Lung nodule characterization using multi-view Convolutional Neural Network with Gaussian Process","S. Hussein; R. Gillies; K. Cao; Q. Song; U. Bagci","Center for Research in Computer Vision (CRCV) at University of Central Florida, Orlando, United States of America","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","1007","1010","Characterization of lung nodules as benign or malignant is one of the most important tasks in lung cancer diagnosis, staging and treatment planning. While the variation in the appearance of the nodules remains large, there is a need for a fast and robust computer aided system. In this work, we propose an end-to-end trainable multi-view deep Convolutional Neural Network (CNN) for nodule characterization. First, we use median intensity projection to obtain a 2D patch corresponding to each dimension. The three images are then concatenated to form a tensor, where the images serve as different channels of the input image. In order to increase the number of training samples, we perform data augmentation by scaling, rotating and adding noise to the input image. The trained network is used to extract features from the input image followed by a Gaussian Process (GP) regression to obtain the malignancy score. We also empirically establish the significance of different high level nodule attributes such as calcification, sphericity and others for malignancy determination. These attributes are found to be complementary to the deep multi-view CNN features and a significant improvement over other methods is obtained.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950686","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950686","Computer-aided diagnosis;computed tomography;deep learning;lung cancer;pulmonary nodule","Cancer;Computed tomography;Feature extraction;Lungs;Neural networks;Training","Gaussian processes;computerised tomography;feature extraction;neural nets;tumours","Gaussian process;TumorNet;calcification;computed tomography;feature extraction;lung nodule characterization;malignancy determination;multiview convolutional neural network;sphericity","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"Ischemic stroke identification based on EEG and EOG using ID convolutional neural network and batch normalization","E. P. Giri; M. I. Fanany; A. M. Arymurthy; S. K. Wijaya","Computer Sciences Department, Faculty of Mathematics and Natural Sciences, Bogor Agricultural University, Bogor 16680, West Java, Indonesia","2016 International Conference on Advanced Computer Science and Information Systems (ICACSIS)","20170309","2016","","","484","491","In 2015, stroke was the number one cause of death in Indonesia. The majority type of stroke is ischemic. The standard tool for diagnosing stroke is CT-Scan. For developing countries like Indonesia, the availability of CT-Scan is very limited and still relatively expensive. Because of the availability, another device that potential to diagnose stroke in Indonesia is EEG. Ischemic stroke occurs because of obstruction that can make the cerebral blood flow (CBF) on a person with stroke has become lower than CBF on a normal person (control) so that the EEG signal have a deceleration. On this study, we perform the ability of ID Convolutional Neural Network (1DCNN) to construct classification model that can distinguish the EEG and EOG stroke data from EEG and EOG control data. To accelerate training process our model we use Batch Normalization. Involving 62 person data object and from leave one out the scenario with five times repetition of measurement we obtain the average of accuracy 0.86 (F-Score 0.861) only at 200 epoch. This result is better than all over shallow and popular classifiers as the comparator (the best result of accuracy 0.69 and F-Score 0.72). The feature used in our study were only 24 handcrafted feature with simple feature extraction process.","","Electronic:978-1-5090-4629-4; POD:978-1-5090-4630-0; USB:978-1-5090-4628-7","10.1109/ICACSIS.2016.7872780","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7872780","EEG;ID CNN;deep learning;ischemic;stroke","Brain modeling;Computed tomography;Convolution;Electroencephalography;Electrooculography;Feature extraction;Hospitals","blood;convolution;electro-oculography;electroencephalography;feature extraction;medical signal processing;neural nets;patient diagnosis","1D convolutional neural network;1DCNN;CBF;CT-Scan;EEG;EOG;batch normalization;cerebral blood flow;electroencephalography;electrooculography;feature extraction;ischemic stroke identification;stroke diagnosis","","","","","","","","15-16 Oct. 2016","","IEEE","IEEE Conference Publications"
"Lung nodule detection in CT using 3D convolutional neural networks","X. Huang; J. Shan; V. Vaidya","GE Global Research, Niskayuna, NY, United States of America","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","379","383","We propose a new computer-aided detection system that uses 3D convolutional neural networks (CNN) for detecting lung nodules in low dose computed tomography. The system leverages both a priori knowledge about lung nodules and confounding anatomical structures and data-driven machine-learned features and classifier. Specifically, we generate nodule candidates using a local geometric-model-based filter and further reduce the structure variability by estimating the local orientation. The nodule candidates in the form of 3D cubes are fed into a deep 3D convolutional neural network that is trained to differentiate nodule and non-nodule inputs. We use data augmentation techniques to generate a large number of training examples and apply regularization to avoid overfitting. On a set of 99 CT scans, the proposed system achieved state-of-the-art performance and significantly outperformed a similar hybrid system that uses conventional shallow learning. The experimental results showed benefits of using a priori models to reduce the problem space for data-driven machine learning of complex deep neural networks. The results also showed the advantages of 3D CNN over 2D CNN in volumetric medical image analysis.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950542","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950542","3D convolutional neural networks;CT;Lung nodule;computer-aided detection;deep learning","Computed tomography;Lungs;Neural networks;Solid modeling;Three-dimensional displays;Training;Two dimensional displays","computerised tomography;feature extraction;image classification;learning (artificial intelligence);lung;medical image processing;neural nets","3D CNN;CT scans;complex deep neural networks;computer-aided detection;conventional shallow learning;data augmentation;data-driven machine-learned classifier;data-driven machine-learned features;deep 3D convolutional neural networks;local geometric-model-based filter;low dose computed tomography;lung nodule detection;structure variability;volumetric medical image analysis","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"Combining deep neural network and traditional image features to improve survival prediction accuracy for lung cancer patients from diagnostic CT","R. Paul; S. H. Hawkins; L. O. Hall; D. B. Goldgof; R. J. Gillies","Department of Computer Science and Engineering, University of South Florida, Tampa, USA","2016 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","20170209","2016","","","002570","002575","Lung cancer is caused by abnormal and uncontrolled growth of cells in the lungs and the mortality rate of lung cancer is the highest among all types of cancer. It can be identified and treated with the help of computed tomography (CT) images. For an automated classifier, identifying good features from an image is a key concern. Deep feature extraction using pre-trained convolutional neural networks has been successful for some image domains recently. In our study, we apply a pre-trained convolutional neural network (CNN) to extract deep features from lung cancer CT images and then train classifiers to predict short and long term survivors. The best accuracy of 77.5% was with a cropping approach using a decision tree classifier in a leave one out cross validation with ten features chosen using symmetric uncertainty feature ranking. We mixed extracted deep neural network features along with quantitative (traditional image) features and obtained the best accuracy of 82.5% with a nearest neighbor classifier in a leave one out cross validation using the symmetric uncertainty feature ranking algorithm.","","Electronic:978-1-5090-1897-0; POD:978-1-5090-1898-7; USB:978-1-5090-1819-2","10.1109/SMC.2016.7844626","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7844626","CNN;Radiomics;computed tomography;deep features","Cancer;Classification algorithms;Computed tomography;Feature extraction;Lungs;Neural networks;Tumors","cancer;computerised tomography;convolution;decision trees;image classification;learning (artificial intelligence);lung;patient diagnosis","automated classifier;classifier training;computed tomography images;decision tree classifier;deep feature extraction;deep neural network;diagnostic CT;lung cancer patients;nearest neighbor classifier;pretrained convolutional neural networks;quantitative image features;survival prediction accuracy;symmetric uncertainty feature ranking","","","","","","","","9-12 Oct. 2016","","IEEE","IEEE Conference Publications"
"Application of big data analytics for automated estimation of CT image quality","M. D. Naeemi; J. Ren; N. Hollcroft; A. M. Alessio; S. Roychowdhury","Department of Electrical Engineering, University of Washington, Bothell WA","2016 IEEE International Conference on Big Data (Big Data)","20170206","2016","","","3422","3431","With the increasing applications of Big Data analytics in medical image processing systems, there has been a growing need for quantitative medical image quality assessment techniques. Specifically for computed tomography (CT) images, quantitative image assessment can allow for benchmarking image processing methods and optimization of image acquisition parameters. In this work, large volumes of CT images from phantoms and patients are analyzed using 3 data models that vary in their implementation time complexities. The goal here is to identify the optimal method that scales across data set variabilities for predictive modeling of CT image quality (CTIQ). The first two models rely on spatial segmentation of regions-of-interest (ROIs) and estimate CTIQs in terms of segmented pixel variabilities. The third, convolutional neural network (CNN) model relies on error back-propagation from the training set of images to learn the regions indicative of CTIQ. We observe that for 70/30 data split, the average multi-class classification accuracies for CTIQ prediction using the 3 data models range from 73.6-100% and 50-100% for the phantom and patient CT images, respectively. Using variance of pixels within the segmented ROIs as a CTIQ classification parameter, the spatial segmentation data models are found to be more generalizable that the CNN model. However, the CNN model is found to be more suitable for CT image texture classification in the absence of structural variabilities. Our analysis demonstrates that spatial ROI segmentation data models are consistent CTIQ estimators while the CNN models are consistent identifiers of structural similarities for CT image data sets.","","Electronic:978-1-4673-9005-7; POD:978-1-4673-9006-4","10.1109/BigData.2016.7841003","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7841003","CT image;Convolutional neural network;Image variability;Region of interest","Big data;Computed tomography;Data models;Image quality;Image segmentation;Lungs;Measurement","Big Data;backpropagation;computerised tomography;convolution;data analysis;image segmentation;medical image processing;neural nets","Big Data analytics;CNN model;CT image quality;CTIQ;ROI;automated estimation;computed tomography images;convolutional neural network;data models;data set variabilities;error back-propagation;image acquisition parameters;medical image processing systems;medical image quality assessment techniques;predictive modeling;quantitative image assessment;regions-of-interest;segmented pixel variabilities;spatial segmentation;time complexities","","","","","","","","5-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"Multilevel Contextual 3-D CNNs for False Positive Reduction in Pulmonary Nodule Detection","Q. Dou; H. Chen; L. Yu; J. Qin; P. A. Heng","Department of Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong","IEEE Transactions on Biomedical Engineering","20170615","2017","64","7","1558","1567","Objective: False positive reduction is one of the most crucial components in an automated pulmonary nodule detection system, which plays an important role in lung cancer diagnosis and early treatment. The objective of this paper is to effectively address the challenges in this task and therefore to accurately discriminate the true nodules from a large number of candidates. Methods: We propose a novel method employing three-dimensional (3-D) convolutional neural networks (CNNs) for false positive reduction in automated pulmonary nodule detection from volumetric computed tomography (CT) scans. Compared with its 2-D counterparts, the 3-D CNNs can encode richer spatial information and extract more representative features via their hierarchical architecture trained with 3-D samples. More importantly, we further propose a simple yet effective strategy to encode multilevel contextual information to meet the challenges coming with the large variations and hard mimics of pulmonary nodules. Results: The proposed framework has been extensively validated in the LUNA16 challenge held in conjunction with ISBI 2016, where we achieved the highest competition performance metric (CPM) score in the false positive reduction track. Conclusion: Experimental results demonstrated the importance and effectiveness of integrating multilevel contextual information into 3-D CNN framework for automated pulmonary nodule detection in volumetric CT data. Significance: While our method is tailored for pulmonary nodule detection, the proposed framework is general and can be easily extended to many other 3-D object detection tasks from volumetric medical images, where the targeting objects have large variations and are accompanied by a number of hard mimics.","0018-9294;00189294","","10.1109/TBME.2016.2613502","Shenzhen-Hong Kong Innovation Circle; The Hong Kong Special Administrative Region; 10.13039/501100001809 - National Natural Science Foundation of China; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7576695","3-D convolutional neural networks;Computer-aided diagnosis;deep learning;false positive reduction;pulmonary nodule detection","Cancer;Computed tomography;Feature extraction;Kernel;Lungs;Three-dimensional displays;Two dimensional displays","cancer;computerised tomography;feature extraction;lung;medical image processing;neural nets","3D convolutional neural network;3D object detection tasks;CPM score;ISBI 2016;LUNA16 challenge;automated pulmonary nodule detection system;competition performance metric score;contextual 3D CNN;false positive reduction track;feature extraction;lung cancer diagnosis;multilevel contextual information;volumetric CT scans;volumetric computed tomography;volumetric medical images","","","","","","","20160926","July 2017","","IEEE","IEEE Journals & Magazines"
"Low-dose CT denoising with convolutional neural network","H. Chen; Y. Zhang; W. Zhang; P. Liao; K. Li; J. Zhou; G. Wang","College of Computer Science, Sichuan University, Chengdu 610065, China","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","143","146","To reduce the potential radiation risk, low-dose CT has attracted much attention. However, simply lowering the radiation dose will lead to significant deterioration of the image quality. In this paper, we propose a noise reduction method for low-dose CT via deep neural network without accessing original projection data. A deep convolutional neural network is trained to transform low-dose CT images towards normal-dose CT images, patch by patch. Visual and quantitative evaluation demonstrates a competing performance of the proposed method.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950488","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950488","Low-dose CT;convolutional neural network;deep learning;noise reduction","Computed tomography;Dictionaries;Filtering;Image reconstruction;Neural networks;Noise reduction;Training","computerised tomography;image denoising;medical image processing;neural nets","deep convolutional neural network;image quality;low-dose CT denoising;low-dose CT images;noise reduction method;normal-dose CT images;original projection data;quantitative evaluation;radiation dose;visual evaluation","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"ConvNet-Based Localization of Anatomical Structures in 3-D Medical Images","B. D. de Vos; J. M. Wolterink; P. A. de Jong; T. Leiner; M. A. Viergever; I. Išgum","Image Sciences Institute, University Medical Center Utrecht, Utrecht, The Netherlands","IEEE Transactions on Medical Imaging","20170630","2017","36","7","1470","1481","Localization of anatomical structures is a prerequisite for many tasks in a medical image analysis. We propose a method for automatic localization of one or more anatomical structures in 3-D medical images through detection of their presence in 2-D image slices using a convolutional neural network (ConvNet). A single ConvNet is trained to detect the presence of the anatomical structure of interest in axial, coronal, and sagittal slices extracted from a 3-D image. To allow the ConvNet to analyze slices of different sizes, spatial pyramid pooling is applied. After detection, 3-D bounding boxes are created by combining the output of the ConvNet in all slices. In the experiments, 200 chest CT, 100 cardiac CT angiography (CTA), and 100 abdomen CT scans were used. The heart, ascending aorta, aortic arch, and descending aorta were localized in chest CT scans, the left cardiac ventricle in cardiac CTA scans, and the liver in abdomen CT scans. Localization was evaluated using the distances between automatically and manually defined reference bounding box centroids and walls. The best results were achieved in the localization of structures with clearly defined boundaries (e.g., aortic arch) and the worst when the structure boundary was not clearly visible (e.g., liver). The method was more robust and accurate in localization multiple structures.","0278-0062;02780062","","10.1109/TMI.2017.2673121","10.13039/100007065 - NVIDIA Corporation with the donation of the Tesla K40 GPU used for this research; 10.13039/501100003958 - Netherlands Organization for Scientific Research Foundation for Technology Sciences Project 12726; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7862905","CT;Localization;convolutional neural networks;deep learning;detection","Abdomen;Anatomical structure;Computed tomography;Heart;Three-dimensional displays;Two dimensional displays","angiocardiography;computerised tomography;feature extraction;liver;medical image processing;neural nets;stereo image processing","3D medical images;ConvNet-based localization;abdomen CT scans;anatomical structure;aortic arch;ascending aorta;cardiac CT angiography;chest CT;convolutional neural network;descending aorta;heart;left cardiac ventricle;liver","","","","","","","20170223","July 2017","","IEEE","IEEE Journals & Magazines"
"Deep Convolutional Neural Networks for Computer-Aided Detection: CNN Architectures, Dataset Characteristics and Transfer Learning","H. C. Shin; H. R. Roth; M. Gao; L. Lu; Z. Xu; I. Nogues; J. Yao; D. Mollura; R. M. Summers","Imaging Biomarkers and Computer-Aided Diagnosis Laboratory","IEEE Transactions on Medical Imaging","20160503","2016","35","5","1285","1298","Remarkable progress has been made in image recognition, primarily due to the availability of large-scale annotated datasets and deep convolutional neural networks (CNNs). CNNs enable learning data-driven, highly representative, hierarchical image features from sufficient training data. However, obtaining datasets as comprehensively annotated as ImageNet in the medical imaging domain remains a challenge. There are currently three major techniques that successfully employ CNNs to medical image classification: training the CNN from scratch, using off-the-shelf pre-trained CNN features, and conducting unsupervised CNN pre-training with supervised fine-tuning. Another effective method is transfer learning, i.e., fine-tuning CNN models pre-trained from natural image dataset to medical image tasks. In this paper, we exploit three important, but previously understudied factors of employing deep convolutional neural networks to computer-aided detection problems. We first explore and evaluate different CNN architectures. The studied models contain 5 thousand to 160 million parameters, and vary in numbers of layers. We then evaluate the influence of dataset scale and spatial image context on performance. Finally, we examine when and why transfer learning from pre-trained ImageNet (via fine-tuning) can be useful. We study two specific computer-aided detection (CADe) problems, namely thoraco-abdominal lymph node (LN) detection and interstitial lung disease (ILD) classification. We achieve the state-of-the-art performance on the mediastinal LN detection, and report the first five-fold cross-validation classification results on predicting axial CT slices with ILD categories. Our extensive empirical evaluation, CNN model analysis and valuable insights can be extended to the design of high performance CAD systems for other medical imaging tasks.","0278-0062;02780062","","10.1109/TMI.2016.2528162","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7404017","Biomedical imaging;computer aided diagnosis;image analysis;machine learning;neural networks","Biomedical imaging;Computational modeling;Computed tomography;Diseases;Lungs;Lymph nodes;Solid modeling","computerised tomography;diseases;image classification;image representation;learning (artificial intelligence);lung;medical image processing;neurophysiology;reviews","CNN architectures;CNN model analysis;axial CT slices;computer-aided detection;computer-aided detection problems;dataset characteristics;deep convolutional neural networks;fine-tuning CNN models;five-fold cross-validation classification;high performance CAD systems;highly representative hierarchical image features;image recognition;interstitial lung disease classification;learning data-driven;mediastinal LN detection;medical image classification;medical image tasks;medical imaging domain;natural image dataset;off-the-shelf pretrained CNN features;pretrained imagenet;spatial image context;state-of-the-art performance;supervised fine-tuning;thoraco-abdominal lymph node detection;transfer learning;unsupervised CNN pretraining","","35","","73","","","20160211","May 2016","","IEEE","IEEE Journals & Magazines"
"Generative Adversarial Networks for Noise Reduction in Low-Dose CT","J. M. Wolterink; T. Leiner; M. A. Viergever; I. Isgum","","IEEE Transactions on Medical Imaging","","2017","PP","99","1","1","Noise is inherent to low-dose CT acquisition. We propose to train a convolutional neural network (CNN) jointly with an adversarial CNN to estimate routine-dose CT images from low-dose CT images and hence reduce noise. A generator CNN was trained to transform low-dose CT images into routine-dose CT images using voxel-wise loss minimization. An adversarial discriminator CNN was simultaneously trained to distinguish the output of the generator from routinedose CT images. The performance of this discriminator was used as an adversarial loss for the generator. Experiments were performed using CT images of an anthropomorphic phantom containing calcium inserts, as well as patient non-contrast-enhanced cardiac CT images. The phantom and patients were scanned at 20% and 100% routine clinical dose. Three training strategies were compared: the first used only voxel-wise loss, the second combined voxel-wise loss and adversarial loss, and the third used only adversarial loss. The results showed that training with only voxel-wise loss resulted in the highest peak signal-to-noise ratio with respect to reference routine-dose images. However, the CNNs trained with adversarial loss captured image statistics of routine-dose images better. Noise reduction improved quantification of low-density calcified inserts in phantom CT images and allowed coronary calcium scoring in low-dose patient CT images with high noise levels. Testing took less than 10 seconds per CT volume. CNN-based low-dose CT noise reduction in the image domain is feasible. Training with an adversarial network improves the CNN’s ability to generate images with an appearance similar to that of reference routine-dose CT images.","0278-0062;02780062","","10.1109/TMI.2017.2708987","Netherlands Organization for Health Research and Development ZonMw; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7934380","Low-dose cardiac CT;coronary calcium scoring;deep learning,;generative adversarial networks;noise reduction","Calcium;Computed tomography;Convolution;Generators;Noise reduction;Training;Transforms","","","","","","","","","20170526","","","IEEE","IEEE Early Access Articles"
"A deep learning based approach to classification of CT brain images","X. W. Gao; R. Hui","Department of Computer Science, Middlesex University, London NW4 4BT, UK","2016 SAI Computing Conference (SAI)","20160901","2016","","","28","31","This study explores the applicability of the state of the art of deep learning convolutional neural network (CNN) to the classification of CT brain images, aiming at bring images into clinical applications. Towards this end, three categories are clustered, which contains subjects' data with either Alzheimer's disease (AD) or lesion (e.g. tumour) or normal ageing. Specifically, due to the characteristics of CT brain images with larger thickness along depth (z) direction (~5mm), both 2D and 3D CNN are employed in this research. The fusion is therefore conducted based on both 2D CT images along axial direction and 3D segmented blocks with the accuracy rates are 88.8%, 76.7% and 95% for classes of AD, lesion and normal respectively, leading to an average of 86.8%.","","Electronic:978-1-4673-8460-5; POD:978-1-4673-8461-2","10.1109/SAI.2016.7555958","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7555958","3D CNN;CT brain images;Classification;convolutional neural network","Alzheimer's disease;Brain;Computed tomography;Kernel;Lesions;Three-dimensional displays;Two dimensional displays","computerised tomography;diseases;image classification;learning (artificial intelligence);medical image processing;neural nets","2D CNN;2D CT images;3D CNN;3D segmented blocks;AD;Alzheimer's disease;CT brain image classification;axial direction;clinical applications;deep learning based approach;deep learning convolutional neural network;lesion;normal ageing","","","","","","","","13-15 July 2016","","IEEE","IEEE Conference Publications"
"Lung Pattern Classification for Interstitial Lung Diseases Using a Deep Convolutional Neural Network","M. Anthimopoulos; S. Christodoulidis; L. Ebner; A. Christe; S. Mougiakakou","ARTORG Center for Biomedical Engineering Research, University of Bern, Switzerland","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1207","1216","Automated tissue characterization is one of the most crucial components of a computer aided diagnosis (CAD) system for interstitial lung diseases (ILDs). Although much research has been conducted in this field, the problem remains challenging. Deep learning techniques have recently achieved impressive results in a variety of computer vision problems, raising expectations that they might be applied in other domains, such as medical image analysis. In this paper, we propose and evaluate a convolutional neural network (CNN), designed for the classification of ILD patterns. The proposed network consists of 5 convolutional layers with 2 × 2 kernels and LeakyReLU activations, followed by average pooling with size equal to the size of the final feature maps and three dense layers. The last dense layer has 7 outputs, equivalent to the classes considered: healthy, ground glass opacity (GGO), micronodules, consolidation, reticulation, honeycombing and a combination of GGO/reticulation. To train and evaluate the CNN, we used a dataset of 14696 image patches, derived by 120 CT scans from different scanners and hospitals. To the best of our knowledge, this is the first deep CNN designed for the specific problem. A comparative analysis proved the effectiveness of the proposed CNN against previous methods in a challenging dataset. The classification performance ( ~ 85.5%) demonstrated the potential of CNNs in analyzing lung patterns. Future work includes, extending the CNN to three-dimensional data provided by CT volume scans and integrating the proposed method into a CAD system that aims to provide differential diagnosis for ILDs as a supportive tool for radiologists.","0278-0062;02780062","","10.1109/TMI.2016.2535865","Bern University hospital Inselspital; Swiss National Science Foundation SNSF; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7422082","Convolutional neural networks;interstitial lung diseases;texture classification","Computed tomography;Convolution;Design automation;Diseases;Feature extraction;Lungs;Neural networks","biological tissues;computerised tomography;convolution;diseases;feature extraction;image classification;learning (artificial intelligence);lung;medical image processing;neural nets","CT volume scans;ILD pattern classification;automated tissue characterization;computer aided diagnosis system;computer vision problems;consolidation;deep convolutional neural network;deep learning techniques;feature maps;ground glass opacity;honeycombing;interstitial lung diseases;lung pattern classification;medical image analysis;micronodules;reticulation","","17","","42","","","20160229","May 2016","","IEEE","IEEE Journals & Magazines"
"Segmentation of Pulmonary CT Image by Using Convolutional Neural Network Based on Membership Function","J. Xu; H. Liu","Sch. of Comput. Sci. & Technol., Shandong Univ. of Finance & Econ., Jinan, China","2017 IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC)","20170810","2017","1","","198","203","The accurate segmentation of pulmonary CT images is of great significance to clinical computer-aided diagnosis and treatment. In order to avoid the explicit extraction of image features and improve the efficiency of image segmentation and reduce the influence of human factors on the segmentation results, this paper proposes a method of segmenting pulmonary CT image based on membership function convolution neural network (MFCNN). First, the method uses pulmonary CT image filtered by the Gaussian as the input data of the convolution neural network. Then, that uses the improved convolution neural network to achieve the initial segmentation of the image. Finally, the final segmentation result is obtained by setting the threshold based on this paper method. After experimental comparison, this paper demonstrates the feasibility and effectiveness of convolution neural network in the segmentation of pulmonary CT images.","","Electronic:978-1-5386-3221-5; POD:978-1-5386-3222-2; Paper:978-1-5386-3220-8","10.1109/CSE-EUC.2017.42","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8005794","convolutional neural network;image segmentation;membership function;pulmonary CT images","Computed tomography;Convolution;Feature extraction;Image segmentation;Medical diagnostic imaging;Neural networks","Gaussian processes;computerised tomography;feature extraction;feedforward neural nets;image filtering;image segmentation;medical image processing","Gaussian process;clinical computer-aided diagnosis;clinical computer-aided treatment;image feature extraction;input data;membership function convolution neural network;pulmonary CT image filtering;pulmonary CT image segmentation","","","","","","","","21-24 July 2017","","IEEE","IEEE Conference Publications"
"Multisource Transfer Learning With Convolutional Neural Networks for Lung Pattern Analysis","S. Christodoulidis; M. Anthimopoulos; L. Ebner; A. Christe; S. Mougiakakou","ARTORG Center for Biomedical Engineering Research, University of Bern, Bern, Switzerland","IEEE Journal of Biomedical and Health Informatics","20170520","2017","21","1","76","84","Early diagnosis of interstitial lung diseases is crucial for their treatment, but even experienced physicians find it difficult, as their clinical manifestations are similar. In order to assist with the diagnosis, computer-aided diagnosis systems have been developed. These commonly rely on a fixed scale classifier that scans CT images, recognizes textural lung patterns, and generates a map of pathologies. In a previous study, we proposed a method for classifying lung tissue patterns using a deep convolutional neural network (CNN), with an architecture designed for the specific problem. In this study, we present an improved method for training the proposed network by transferring knowledge from the similar domain of general texture classification. Six publicly available texture databases are used to pretrain networks with the proposed architecture, which are then fine-tuned on the lung tissue data. The resulting CNNs are combined in an ensemble and their fused knowledge is compressed back to a network with the original architecture. The proposed approach resulted in an absolute increase of about 2% in the performance of the proposed CNN. The results demonstrate the potential of transfer learning in the field of medical image analysis, indicate the textural nature of the problem and show that the method used for training a network can be as important as designing its architecture.","2168-2194;21682194","","10.1109/JBHI.2016.2636929","Bern University Hospital; 10.13039/501100001711 - Swiss National Science Foundation (SNSF); ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7776792","Convolutional neural networks (CNNs);interstitial lung diseases (ILDs);knowledge distillation;model compression;model ensemble;texture classification;transfer learning","Biomedical imaging;Computed tomography;Databases;Knowledge engineering;Lungs;Machine learning;Training","biological tissues;computerised tomography;diseases;image classification;image texture;learning (artificial intelligence);lung;medical image processing;neural nets","CT images;computed tomography;computer-aided diagnosis;convolutional neural networks;fused knowledge compression;interstitial lung disease diagnosis;lung pattern analysis;lung tissue data;medical image analysis;multisource transfer learning;texture classification;texture databases","","","","","","","20161207","Jan. 2017","","IEEE","IEEE Journals & Magazines"
"Deep-learning strategy for pulmonary artery-vein classification of non-contrast CT images","P. Nardelli; D. Jimenez-Carretero; D. Bermejo-Peláez; M. J. Ledesma-Carbayo; F. N. Rahaghi; R. S. J. Estépar","Applied Chest Imaging Laboratory, Brigham and Women's Hospital, Boston, MA, USA","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","384","387","Artery-vein classification on pulmonary computed tomography (CT) images is becoming of high interest in the scientific community due to the prevalence of pulmonary vascular disease that affects arteries and veins through different mechanisms. In this work, we present a novel approach to automatically segment and classify vessels from chest CT images. We use a scale-space particle segmentation to isolate vessels, and combine a convolutional neural network (CNN) to graph-cut (GC) to classify the single particles. Information about proximity of arteries to airways is learned by the network by means of a bronchus enhanced image. The methodology is evaluated on the superior and inferior lobes of the right lung of twenty clinical cases. Comparison with manual classification and a Random Forests (RF) classifier is performed. The algorithm achieves an overall accuracy of 87% when compared to manual reference, which is higher than the 73% accuracy achieved by RF.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950543","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950543","Artery-vein segmentation;Frangi filter;convolutional neural networks;lung","Arteries;Computed tomography;Image segmentation;Lungs;Manuals;Radio frequency;Veins","blood vessels;computerised tomography;image classification;image segmentation;learning (artificial intelligence);neural nets","computed tomography;convolutional neural network;deep-learning strategy;noncontrast CT images;pulmonary artery-vein classification;random forests classifier;scale-space particle segmentation","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
