"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3Dcnn+medical",2017/09/15 10:02:56
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A multiclass classification method based on deep learning for named entity recognition in electronic medical records","X. Dong; L. Qian; Y. Guan; L. Huang; Q. Yu; J. Yang","Center of Excellence in Research and Education for Big Military Data Intelligence (CREDIT), Department of Electrical and Computer Engineering, Prairie View A&M University Houston, USA","2016 New York Scientific Data Summit (NYSDS)","20161121","2016","","","1","10","Research of named entity recognition (NER) on electrical medical records (EMRs) focuses on verifying whether methods to NER in traditional texts are effective for that in EMRs, and there is no model proposed for enhancing performance of NER via deep learning from the perspective of multiclass classification. In this paper, we annotate a real EMR corpus to accomplish the model training and evaluation. And, then, we present a Convolutional Neural Network (CNN) based multiclass classification method for mining named entities from EMRs. The method consists of two phases. In the phase 1, EMRs are pre-processed for representing samples with word embedding. In the phase 2, the method is built by segmenting training data into many subsets and training a CNN binary classification model on each of subset. Experimental results showed the effectiveness of our method.","","Electronic:978-1-4673-9051-4; POD:978-1-4673-9052-1","10.1109/NYSDS.2016.7747810","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7747810","convolutional neural network;electrical medical records;machine learning;named entity recognition;natural language processing","Diseases;Feature extraction;Medical diagnostic imaging;Support vector machines;Unified modeling language","data mining;electronic health records;learning (artificial intelligence);neural nets;pattern classification","CNN based multiclass classification method;CNN binary classification model;EMR corpus;NER;convolutional neural network based multiclass classification method;deep learning;electronic medical records;named entity mining;named entity recognition;training data segmentation","","","","","","","","14-17 Aug. 2016","","IEEE","IEEE Conference Publications"
"Weakly-supervised Convolutional learning for detection of inflammatory gastrointestinal lesions","S. V. Georgakopoulos; D. K. Iakovidis; M. Vasilakakis; V. P. Plagianakos; A. Koulaouzidis","Dept. of Computer Science and Biomedical Informatics, University of Thessaly, Lamia, Greece","2016 IEEE International Conference on Imaging Systems and Techniques (IST)","20161110","2016","","","510","514","Graphic image annotations provide the necessary ground truth information for supervised machine learning in image-based computer-aided medical diagnosis. Performing such annotations is usually a time-consuming and cost-inefficient process requiring knowledge from domain experts. To cope with this problem we propose a novel weakly-supervised learning method based on a Convolutional Neural Network (CNN) architecture. The advantage of the proposed method over conventional supervised approaches is that only image-level semantic annotations are used in the training process, instead of pixel-level graphic annotations. This can drastically reduce the required annotation effort. Its advantage over the few state-of-the-art weakly-supervised CNN architectures is its simplicity. The performance of the proposed method is evaluated in the context of computer-aided detection of inflammatory gastrointestinal lesions in wireless capsule endoscopy videos. This is a broad category of lesions, for which early detection and treatment can be of vital importance. The results show that the proposed weakly-supervised learning method can be more effective than the conventional supervised learning, with an accuracy of 90%.","","Electronic:978-1-5090-1817-8; POD:978-1-5090-1818-5","10.1109/IST.2016.7738279","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738279","convolutional neural networks;inflammatory lesions;lesion detection;medical image analysis;weakly supervised learning","Biomedical imaging;Computer architecture;Graphics;Lesions;Support vector machines;Training;Videos","endoscopes;learning (artificial intelligence);medical image processing;neural nets;object detection;patient diagnosis","convolutional neural network;graphic image annotations;image-based computer-aided medical diagnosis;image-level semantic annotations;inflammatory gastrointestinal lesion detection;supervised machine learning;training process;weakly-supervised CNN architectures;weakly-supervised convolutional learning;wireless capsule endoscopy videos","","","","","","","","4-6 Oct. 2016","","IEEE","IEEE Conference Publications"
"Generating binary tags for fast medical image retrieval based on convolutional nets and Radon Transform","X. Liu; H. R. Tizhoosh; J. Kofman","Department of Systems Design Engineering, University of Waterloo, ON, Canada N2L 3G1","2016 International Joint Conference on Neural Networks (IJCNN)","20161103","2016","","","2872","2878","Content-based image retrieval (CBIR) in large medical image archives is a challenging and necessary task. Generally, different feature extraction methods are used to assign expressive and invariant features to each image such that the search for similar images comes down to feature classification and/or matching. The present work introduces a new image retrieval method for medical applications that employs a convolutional neural network (CNN) with recently introduced Radon barcodes. We combine neural codes for global classification with Radon barcodes for the final retrieval. We also examine image search based on regions of interest (ROI) matching after image retrieval. The IRMA dataset with more than 14,000 x-rays images is used to evaluate the performance of our method. Experimental results show that our approach is superior to many published works.","","","10.1109/IJCNN.2016.7727562","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7727562","","Biomedical imaging;Convolutional codes;Feature extraction;Image retrieval;Neural networks;Radon;Training","Radon transforms;bar codes;content-based retrieval;image classification;image matching;image retrieval;medical image processing;neural nets","CBIR;CNN;IRMA dataset;ROI matching;Radon barcodes;Radon transform;X-ray images;binary tag generation;content-based image retrieval;convolutional neural network;fast medical image retrieval;feature classification;feature extraction;feature matching;image search;neural codes;regions of interest","","1","","","","","","24-29 July 2016","","IEEE","IEEE Conference Publications"
"An Improved Cellular Nonlinear Network Architecture for Binary and Greyscale Image Processing","J. Muller; R. Wittig; J. Muller; R. Tetzlaff","TU Dresden, Dresden, 01062, Germany.(Email: jens.mueller1@tu-dresden.de)","IEEE Transactions on Circuits and Systems II: Express Briefs","","2016","PP","99","1","1","Cellular Nonlinear Networks (CNN) constitute a very powerful paradigm for single instruction/multiple data computers with fine granularity. Analogue and mixed-signal implementations have proved to be suitable for applications in high-speed image processing, robot control, medical signal processing, and many more. Especially digital emulations on fieldprogrammable gate arrays (FPGAs) allow the development of general-purpose computers based on the CNN Universal Machine (CNN-UM) [1] with an inherently parallel structure, a high degree of flexibility and a superior computational precision. However, these emulations turn out to be inefficient for the execution of binary operations which account for more than twothirds of all processing steps in a typical CNN algorithm. In this contribution we present an architecture for the emulation of CNNs that supports both a fast and efficient processing of binary images, and a high computational accuracy when needed. With the FPGA implementation of this architecture, a speed-up factor of up to 5 is achieved for binary-data operations.","1549-7747;15497747","","10.1109/TCSII.2016.2621773","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7707398","Cellular Nonlinear Network;Embedded System;FPGA;Image Processing;System-on-Chip","Computer architecture;Computers;Couplings;Field programmable gate arrays;Image processing;Mathematical model","","","","","","","","","20161026","","","IEEE","IEEE Early Access Articles"
"Brain MRI segmentation with patch-based CNN approach","Z. Cui; J. Yang; Y. Qiao","Institute of Image Processing and Pattern Recognition, Shanghai Jiao Tong University, China","2016 35th Chinese Control Conference (CCC)","20160829","2016","","","7026","7031","Brain Magnetic Resonance Image (MRI) plays a non-substitutive role in clinical diagnosis. The symptom of many diseases corresponds to the structural variants of brain. Automatic structure segmentation in brain MRI is of great importance in modern medical research. Some methods were developed for automatic segmenting of brain MRI but failed to achieve desired accuracy. In this paper, we proposed a new patch-based approach for automatic segmentation of brain MRI using convolutional neural network (CNN). Each brain MRI acquired from a small portion of public dataset is firstly divided into patches. All of these patches are then used for training CNN, which is used for automatic segmentation of brain MRI. Experimental results showed that our approach achieved better segmentation accuracy compared with other deep learning methods.","","Electronic:978-9-8815-6391-0; POD:978-1-5090-0910-7","10.1109/ChiCC.2016.7554465","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7554465","Brain MRI Segmentation;CNN;Deep Learning;Patch-based","Biology;Biomedical imaging;Computer architecture;Image segmentation;Magnetic resonance imaging;Visualization","biomedical MRI;brain;diseases;image segmentation;learning (artificial intelligence);medical image processing;neural nets","CNN training;automatic brain MRI segmentation;automatic structure segmentation;brain magnetic resonance image;clinical diagnosis;convolutional neural network;disease symptoms;patch-based CNN approach;public dataset;segmentation accuracy;structural variants","","","","","","","","27-29 July 2016","","IEEE","IEEE Conference Publications"
"On the generality of neural image features","R. Venkatesan; V. Gatupalli; B. Li","School of Computing Informatics and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA","2016 IEEE International Conference on Image Processing (ICIP)","20160819","2016","","","41","45","Often the filters learned by Convolutional Neural Networks (CNNs) from different image datasets appear similar. This similarity of filters is often exploited for the purposes of transfer learning. This is also being used as an initialization technique for different tasks in the same dataset or for the same task in similar datasets. Off-the-shelf CNN features have capitalized on this idea to promote their networks as best transferable and most general and are used in a cavalier manner in day-to-day computer vision tasks. While the filters learned by these CNNs are related to the atomic structures of the images from which they are learnt, all datasets learn similar looking low-level filters. With the understanding that a dataset that contains many such atomic structures learn general filters and are therefore useful to initialize other networks with, we propose a way to analyse and quantify generality. We applied this metric on several popular character recognition, natural image and a medical image dataset, and arrive at some interesting conclusions. On further experimentation we also discovered that particular classes in a dataset themselves are more general than others.","","Electronic:978-1-4673-9961-6; POD:978-1-4673-9962-3","10.1109/ICIP.2016.7532315","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7532315","","Atomic layer deposition;Colonoscopy;Computer vision;Detectors;Feature extraction;Image edge detection;Training","feature extraction;image processing;learning (artificial intelligence);neural nets","CNN;convolutional neural networks;image datasets;initialization technique;low-level filters;medical image dataset;neural image features;transfer learning","","","","16","","","","25-28 Sept. 2016","","IEEE","IEEE Conference Publications"
"Colonic Polyp Classification with Convolutional Neural Networks","E. Ribeiro; A. Uhl; M. Häfner","Dept. of Comput. Sci., Univ. of Salzburg, Salzburg, Austria","2016 IEEE 29th International Symposium on Computer-Based Medical Systems (CBMS)","20160818","2016","","","253","258","Texture patch classification is an important task in many different computer-aided medical systems. Convolutional Neural Networks (CNN's) have become state-of-the-art for many computer vision tasks in recent years. In this paper, we propose the use of CNN's for the automated classification of colonic mucosa for colon polyp staging in the context of colon cancer screening. This deep learning approach has the property of extracting features and classifying images in the same architecture by exploiting directly the input image pixels being successful in handling distortions such as different light conditions, presence of partial occlusions, etc. For this type of deep learning approach it is common to require that the database contains large amounts of data, which is quite rare in the medical field. The method proposed allows the use of small patches (subimages) to increase the size of the database as well to classify different regions in the same image. We show experimentally that this model is more efficient than some of the commonly used features for colonic polyp classification.","","Electronic:978-1-4673-9036-1; POD:978-1-4673-9037-8","10.1109/CBMS.2016.39","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7545996","Colonic Polyp Classification;Convolutional Neural Networks;Deep Learning","Biological neural networks;Cancer;Colonic polyps;Endoscopes;Feature extraction;Training","biological organs;cancer;computer vision;feature extraction;image classification;image texture;learning (artificial intelligence);medical image processing;neural nets","CNN;automated colonic mucosa classification;colon cancer screening;colon polyp staging;colonic polyp classification;computer vision;computer-aided medical system;convolutional neural networks;deep learning;distortion handling;feature extraction;image classification;image pixels;partial occlusion;texture patch classification","","1","","","","","","20-24 June 2016","","IEEE","IEEE Conference Publications"
"Deep vessel tracking: A generalized probabilistic approach via deep learning","A. Wu; Z. Xu; M. Gao; M. Buty; D. J. Mollura","Department of Radiology and Imaging Sciences, National Institutes of Health, Bethesda, MD 20892","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","1363","1367","Analysis of vascular geometry is important in many medical imaging applications, such as retinal, pulmonary, and cardiac investigations. In order to make reliable judgments for clinical usage, accurate and robust segmentation methods are needed. Due to the high complexity of biological vasculature trees, manual identification is often too time-consuming and tedious to be used in practice. To design an automated and computerized method, a major challenge is that the appearance of vasculatures in medical images has great variance across modalities and subjects. Therefore, most existing approaches are specially designed for a particular task, lacking the flexibility to be adapted to other circumstances. In this paper, we present a generic approach for vascular structure identification from medical images, which can be used for multiple purposes robustly. The proposed method uses the state-of-the-art deep convolutional neural network (CNN) to learn the appearance features of the target. A Principal Component Analysis (PCA)-based nearest neighbor search is then utilized to estimate the local structure distribution, which is further incorporated within the generalized probabilistic tracking framework to extract the entire connected tree. Qualitative and quantitative results over retinal fundus data demonstrate that the proposed framework achieves comparable accuracy as compared with state-of-the-art methods, while efficiently producing more information regarding the candidate tree structure.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493520","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493520","Deep Learning;Generalized Probabilistic Tracking;Nearest Neighbor Search;Principal Component Analysis;Vascular Structure","Biomedical imaging;Dictionaries;Image segmentation;Machine learning;Probabilistic logic;Robustness","","","","1","","10","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"A hybrid learning approach for semantic labeling of cardiac CT slices and recognition of body position","M. Moradi; Y. Gur; H. Wang; P. Prasanna; T. Syeda-Mahmood","IBM Research - Almaden Research Center, San Jose, CA","2016 IEEE 13th International Symposium on Biomedical Imaging (ISBI)","20160616","2016","","","1418","1421","We work towards efficient methods of categorizing visual content in medical images as a precursor step to segmentation and anatomy recognition. In this paper, we address the problem of automatic detection of level/position for a given cardiac CT slice. Specifically, we divide the body area depicted in chest CT into nine semantic categories each representing an area most relevant to the study of a disease and/or key anatomic cardiovascular feature. Using a set of handcrafted image features together with features derived form a deep convolutional neural network (CNN), we build a classification scheme to map a given CT slice to the relevant level. Each feature group is used to train a separate support vector machine classifier. The resulting labels are then combined in a linear model, also learned from training data. We report margin zero and margin one accuracy of 91.7% and 98.8% and show that this hybrid approach is a very effective methodology for assigning a given CT image to a relatively narrow anatomic window.","","Electronic:978-1-4799-2349-6; POD:978-1-4799-2351-9","10.1109/ISBI.2016.7493533","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7493533","cardiac CT;image category classification;slice level recognition","Biomedical imaging;Computed tomography;Convolution;Feature extraction;Image recognition;Semantics;Support vector machines","cardiovascular system;computerised tomography;diseases;feature extraction;image classification;image segmentation;learning (artificial intelligence);medical image processing;neural nets;support vector machines","anatomic cardiovascular feature;anatomy recognition;automatic detection;body area;body position recognition;cardiac CT slices;chest CT;classification scheme;deep convolutional neural network;disease;handcrafted image features;hybrid learning approach;medical images;narrow anatomic window;segmentation;semantic categories;semantic labeling;separate support vector machine classifier;training data;visual content","","1","","13","","","","13-16 April 2016","","IEEE","IEEE Conference Publications"
"Discriminative feature extraction from X-ray images using deep convolutional neural networks","M. Srinivas; D. Roy; C. K. Mohan","VIsual learninG and InteLligence (VIGIL) group, Dept. of Computer Science and Engineering, Indian Institute of Technology Hyderabad","2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","20160519","2016","","","917","921","Feature extraction is one of the most important phases of medical image classification which requires extensive domain knowledge. Convolutional Neural Networks (CNN) have been successfully used for feature extraction in images from different domains involving a lot of classes. In this paper, CNNs are exploited to extract a hierarchical and discriminative representation of X-ray images. This representation is then used for classification of the X-ray images as various parts of the body. Visualization of the feature maps in the hidden layers show that features learnt by the CNN resemble the essential features which help discern the discrimination among different body parts. A comparison on the standard IRMA X-ray image dataset demonstrates that the CNNs easily outperform classifiers with hand-engineered features.","","Electronic:978-1-4799-9988-0; POD:978-1-4799-9989-7; USB:978-1-4799-9987-3","10.1109/ICASSP.2016.7471809","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7471809","Convolutional Neural Networks (CNN);Feature Extraction;X-ray image","Biomedical imaging;Convolution;Feature extraction;Support vector machines;Training;Visualization;X-ray imaging","X-ray imaging;feature extraction;image classification;image representation;medical image processing;neural nets","CNN;X-ray image classification;deep convolutional neural networks;discriminative feature extraction;discriminative representation;feature map visualization;hierarchical representation;medical image classification;standard IRMA X-ray image dataset","","","","25","","","","20-25 March 2016","","IEEE","IEEE Conference Publications"
"Deep Convolutional Neural Networks for Computer-Aided Detection: CNN Architectures, Dataset Characteristics and Transfer Learning","H. C. Shin; H. R. Roth; M. Gao; L. Lu; Z. Xu; I. Nogues; J. Yao; D. Mollura; R. M. Summers","Imaging Biomarkers and Computer-Aided Diagnosis Laboratory","IEEE Transactions on Medical Imaging","20160503","2016","35","5","1285","1298","Remarkable progress has been made in image recognition, primarily due to the availability of large-scale annotated datasets and deep convolutional neural networks (CNNs). CNNs enable learning data-driven, highly representative, hierarchical image features from sufficient training data. However, obtaining datasets as comprehensively annotated as ImageNet in the medical imaging domain remains a challenge. There are currently three major techniques that successfully employ CNNs to medical image classification: training the CNN from scratch, using off-the-shelf pre-trained CNN features, and conducting unsupervised CNN pre-training with supervised fine-tuning. Another effective method is transfer learning, i.e., fine-tuning CNN models pre-trained from natural image dataset to medical image tasks. In this paper, we exploit three important, but previously understudied factors of employing deep convolutional neural networks to computer-aided detection problems. We first explore and evaluate different CNN architectures. The studied models contain 5 thousand to 160 million parameters, and vary in numbers of layers. We then evaluate the influence of dataset scale and spatial image context on performance. Finally, we examine when and why transfer learning from pre-trained ImageNet (via fine-tuning) can be useful. We study two specific computer-aided detection (CADe) problems, namely thoraco-abdominal lymph node (LN) detection and interstitial lung disease (ILD) classification. We achieve the state-of-the-art performance on the mediastinal LN detection, and report the first five-fold cross-validation classification results on predicting axial CT slices with ILD categories. Our extensive empirical evaluation, CNN model analysis and valuable insights can be extended to the design of high performance CAD systems for other medical imaging tasks.","0278-0062;02780062","","10.1109/TMI.2016.2528162","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7404017","Biomedical imaging;computer aided diagnosis;image analysis;machine learning;neural networks","Biomedical imaging;Computational modeling;Computed tomography;Diseases;Lungs;Lymph nodes;Solid modeling","computerised tomography;diseases;image classification;image representation;learning (artificial intelligence);lung;medical image processing;neurophysiology;reviews","CNN architectures;CNN model analysis;axial CT slices;computer-aided detection;computer-aided detection problems;dataset characteristics;deep convolutional neural networks;fine-tuning CNN models;five-fold cross-validation classification;high performance CAD systems;highly representative hierarchical image features;image recognition;interstitial lung disease classification;learning data-driven;mediastinal LN detection;medical image classification;medical image tasks;medical imaging domain;natural image dataset;off-the-shelf pretrained CNN features;pretrained imagenet;spatial image context;state-of-the-art performance;supervised fine-tuning;thoraco-abdominal lymph node detection;transfer learning;unsupervised CNN pretraining","","35","","73","","","20160211","May 2016","","IEEE","IEEE Journals & Magazines"
"Fast Convolutional Neural Network Training Using Selective Data Sampling: Application to Hemorrhage Detection in Color Fundus Images","M. J. J. P. van Grinsven; B. van Ginneken; C. B. Hoyng; T. Theelen; C. I. Sánchez","Diagnostic Image Analysis Group, Department of Radiology and Nuclear Medicine, Radboud University Medical Center, Nijmegen, The Netherlands","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1273","1284","Convolutional neural networks (CNNs) are deep learning network architectures that have pushed forward the state-of-the-art in a range of computer vision applications and are increasingly popular in medical image analysis. However, training of CNNs is time-consuming and challenging. In medical image analysis tasks, the majority of training examples are easy to classify and therefore contribute little to the CNN learning process. In this paper, we propose a method to improve and speed-up the CNN training for medical image analysis tasks by dynamically selecting misclassified negative samples during training. Training samples are heuristically sampled based on classification by the current status of the CNN. Weights are assigned to the training samples and informative samples are more likely to be included in the next CNN training iteration. We evaluated and compared our proposed method by training a CNN with (SeS) and without (NSeS) the selective sampling method. We focus on the detection of hemorrhages in color fundus images. A decreased training time from 170 epochs to 60 epochs with an increased performance-on par with two human experts-was achieved with areas under the receiver operating characteristics curve of 0.894 and 0.972 on two data sets. The SeS CNN statistically outperformed the NSeS CNN on an independent test set.","0278-0062;02780062","","10.1109/TMI.2016.2526689","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7401052","Convolutional neural network;deep learning;hemorrhage;selective sampling","Biomedical imaging;Databases;Hemorrhaging;Image analysis;Image color analysis;Observers;Training","biomedical optical imaging;blood;computer vision;image classification;image colour analysis;image sampling;learning (artificial intelligence);medical image processing;neural nets;sensitivity analysis","CNN learning process;CNN training iteration;color fundus images;computer vision applications;deep learning network architectures;dynamically selecting misclassified negative samples;fast convolutional neural network training;hemorrhage detection;independent test set;medical image analysis tasks;receiver operating characteristics curve;selective data sampling;selective sampling method","","7","","48","","","20160208","May 2016","","IEEE","IEEE Journals & Magazines"
"Convolutional Neural Networks for Medical Image Analysis: Full Training or Fine Tuning?","N. Tajbakhsh; J. Y. Shin; S. R. Gurudu; R. T. Hurst; C. B. Kendall; M. B. Gotway; J. Liang","Department of Biomedical Informatics, Arizona State University, Scottsdale, AZ, USA","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1299","1312","Training a deep convolutional neural network (CNN) from scratch is difficult because it requires a large amount of labeled training data and a great deal of expertise to ensure proper convergence. A promising alternative is to fine-tune a CNN that has been pre-trained using, for instance, a large set of labeled natural images. However, the substantial differences between natural and medical images may advise against such knowledge transfer. In this paper, we seek to answer the following central question in the context of medical image analysis: Can the use of pre-trained deep CNNs with sufficient fine-tuning eliminate the need for training a deep CNN from scratch? To address this question, we considered four distinct medical imaging applications in three specialties (radiology, cardiology, and gastroenterology) involving classification, detection, and segmentation from three different imaging modalities, and investigated how the performance of deep CNNs trained from scratch compared with the pre-trained CNNs fine-tuned in a layer-wise manner. Our experiments consistently demonstrated that 1) the use of a pre-trained CNN with adequate fine-tuning outperformed or, in the worst case, performed as well as a CNN trained from scratch; 2) fine-tuned CNNs were more robust to the size of training sets than CNNs trained from scratch; 3) neither shallow tuning nor deep tuning was the optimal choice for a particular application; and 4) our layer-wise fine-tuning scheme could offer a practical way to reach the best performance for the application at hand based on the amount of available data.","0278-0062;02780062","","10.1109/TMI.2016.2535302","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7426826","Carotid intima-media thickness;computer-aided detection;convolutional neural networks;deep learning;fine-tuning;medical image analysis;polyp detection;pulmonary embolism detection;video quality assessment","Biomedical imaging;Computed tomography;Feature extraction;Image analysis;Image segmentation;Training;Tuning","biomedical optical imaging;endoscopes;image classification;image segmentation;medical image processing;neural nets","cardiology;classification;deep convolutional neural network;distinct medical imaging applications;gastroenterology;imaging modalities;labeled training data;layer-wise fine-tuning scheme;medical image analysis;radiology;segmentation","","34","","76","","","20160307","May 2016","","IEEE","IEEE Journals & Magazines"
"Lung Pattern Classification for Interstitial Lung Diseases Using a Deep Convolutional Neural Network","M. Anthimopoulos; S. Christodoulidis; L. Ebner; A. Christe; S. Mougiakakou","ARTORG Center for Biomedical Engineering Research, University of Bern, Switzerland","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1207","1216","Automated tissue characterization is one of the most crucial components of a computer aided diagnosis (CAD) system for interstitial lung diseases (ILDs). Although much research has been conducted in this field, the problem remains challenging. Deep learning techniques have recently achieved impressive results in a variety of computer vision problems, raising expectations that they might be applied in other domains, such as medical image analysis. In this paper, we propose and evaluate a convolutional neural network (CNN), designed for the classification of ILD patterns. The proposed network consists of 5 convolutional layers with 2 × 2 kernels and LeakyReLU activations, followed by average pooling with size equal to the size of the final feature maps and three dense layers. The last dense layer has 7 outputs, equivalent to the classes considered: healthy, ground glass opacity (GGO), micronodules, consolidation, reticulation, honeycombing and a combination of GGO/reticulation. To train and evaluate the CNN, we used a dataset of 14696 image patches, derived by 120 CT scans from different scanners and hospitals. To the best of our knowledge, this is the first deep CNN designed for the specific problem. A comparative analysis proved the effectiveness of the proposed CNN against previous methods in a challenging dataset. The classification performance ( ~ 85.5%) demonstrated the potential of CNNs in analyzing lung patterns. Future work includes, extending the CNN to three-dimensional data provided by CT volume scans and integrating the proposed method into a CAD system that aims to provide differential diagnosis for ILDs as a supportive tool for radiologists.","0278-0062;02780062","","10.1109/TMI.2016.2535865","Bern University hospital Inselspital; Swiss National Science Foundation SNSF; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7422082","Convolutional neural networks;interstitial lung diseases;texture classification","Computed tomography;Convolution;Design automation;Diseases;Feature extraction;Lungs;Neural networks","biological tissues;computerised tomography;convolution;diseases;feature extraction;image classification;learning (artificial intelligence);lung;medical image processing;neural nets","CT volume scans;ILD pattern classification;automated tissue characterization;computer aided diagnosis system;computer vision problems;consolidation;deep convolutional neural network;deep learning techniques;feature maps;ground glass opacity;honeycombing;interstitial lung diseases;lung pattern classification;medical image analysis;micronodules;reticulation","","17","","42","","","20160229","May 2016","","IEEE","IEEE Journals & Magazines"
"Multi-Instance Deep Learning: Discover Discriminative Local Anatomies for Bodypart Recognition","Z. Yan; Y. Zhan; Z. Peng; S. Liao; Y. Shinagawa; S. Zhang; D. N. Metaxas; X. S. Zhou","Department of Computer Science, Rutgers University, Piscataway, NJ, USA","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1332","1343","In general image recognition problems, discriminative information often lies in local image patches. For example, most human identity information exists in the image patches containing human faces. The same situation stays in medical images as well. “Bodypart identity” of a transversal slice-which bodypart the slice comes from-is often indicated by local image information, e.g., a cardiac slice and an aorta arch slice are only differentiated by the mediastinum region. In this work, we design a multi-stage deep learning framework for image classification and apply it on bodypart recognition. Specifically, the proposed framework aims at: 1) discover the local regions that are discriminative and non-informative to the image classification problem, and 2) learn a image-level classifier based on these local regions. We achieve these two tasks by the two stages of learning scheme, respectively. In the pre-train stage, a convolutional neural network (CNN) is learned in a multi-instance learning fashion to extract the most discriminative and and non-informative local patches from the training slices. In the boosting stage, the pre-learned CNN is further boosted by these local patches for image classification. The CNN learned by exploiting the discriminative local appearances becomes more accurate than those learned from global image context. The key hallmark of our method is that it automatically discovers the discriminative and non-informative local patches through multi-instance deep learning. Thus, no manual annotation is required. Our method is validated on a synthetic dataset and a large scale CT dataset. It achieves better performances than state-of-the-art approaches, including the standard deep CNN.","0278-0062;02780062","","10.1109/TMI.2016.2524985","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7398101","CNN;discriminative local information discovery;multi-instance;multi-stage","Algorithm design and analysis;DICOM;Image analysis;Image recognition;Machine learning;Three-dimensional displays","cardiology;computerised tomography;face recognition;image classification;learning (artificial intelligence);medical image processing","aorta arch slice;body-part recognition;cardiac slice;convolutional neural network;discriminative information;discriminative local anatomies;discriminative local appearances;global image context;human faces;human identity information;image classification problem;image recognition problems;image-level classifier;large scale CT dataset;local image information;local image patches;mediastinum region;multiinstance deep learning;multiinstance learning fashion;multistage deep learning framework;prelearned CNN;pretrain stage;synthetic dataset;transversal slice","","10","","51","","","20160203","May 2016","","IEEE","IEEE Journals & Magazines"
