"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&rowsPerPage%3D10%26queryText%3Ddeep+learning+medical+imaging",2017/09/15 09:34:03
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Medical Concept Normalization for Online User-Generated Texts","K. Lee; S. A. Hasan; O. Farri; A. Choudhary; A. Agrawal","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","462","469","Social media has become an important tool for sharing content in the last decade. People often talk about their experiences and opinions on different health-related issues e.g. they write reviews on medications, describe symptoms and ask informal questions about various health concerns. Due to the colloquial nature of the languages used in the social media, it is often difficult for an automated system to accurately interpret them for appropriate clinical understanding. To address this challenge, this paper proposes a novel approach for medical concept normalization of user-generated texts to map a health condition described in the colloquial language to a medical concept defined in standard clinical terminologies. We use multiple deep learning architectures such as convolutional neural networks (CNN) and recurrent neural networks (RNN) with input word embeddings trained on various clinical domain-specific knowledge sources. Extensive experiments on two benchmark datasets demonstrate that the proposed models can achieve up to 21.28% accuracy improvements over the existing models when we use the combination of all knowledge sources to learn neural embeddings.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.59","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031195","deep learning;medical concept normalization;social media","Drugs;Hair;Hidden Markov models;Medical diagnostic imaging;Pain;Recurrent neural networks;Social network services","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"CEUS-based classification of liver tumors with deep canonical correlation analysis and multi-kernel learning","L. Guo; D. Wang; H. Xu; Y. Qian; C. Wang; X. Zheng; Q. Zhang; J. Shi","Department of Medical Ultrasound, Shanghai Tenth People's Hospital, Ultrasound Research and Education Institute, School of Medicine, Tongji University, China","2017 39th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20170914","2017","","","1748","1751","The contrast-enhanced ultrasound (CEUS) has been a widely accepted imaging modality for diagnosis of liver cancers. In clinical practice, several typical images selected from enhancement patterns of the arterial, portal venous and late phases can provide reliable information basis for diagnosis. In this work, we propose to develop a CEUS-based computer-aided diagnosis (CAD) for liver cancers with only three typical CEUS images selected from three phases, which simulates the clinical diagnosis mode of radiologists. In the proposed CAD, the deep canonical correlation analysis (DCCA) is first performed on three CEUS pairs between arterial and portal venous phases, arterial and late phases, respectively, due to the effectiveness of multi-view fusion of DCCA. The generated six-view features are then fed to a multiple kernel learning (MKL) classifier to further promote the predictive diagnosis result. The experimental results indicate that the proposed DCCA-MKL algorithm achieves best performance for discriminating benign liver tumors from malignant liver cancers.","","Electronic:978-1-5090-2809-2; POD:978-1-5090-2810-8","10.1109/EMBC.2017.8037181","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8037181","","","","","","","","","","","","11-15 July 2017","","IEEE","IEEE Conference Publications"
"Single Sensor Techniques for Sleep Apnea Diagnosis Using Deep Learning","R. K. Pathinarupothi; D. P. J; E. S. Rangan; G. E. A; V. R; K. P. Soman","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","524","529","A large number of obstructive sleep apnea (OSA) cases are under-diagnosed due unavailability, inconvenience or expense of sleep labs. Hence, an automated detection by applying computational techniques to multivariate signals has already become a well-researched subject. However, the best-known techniques that use various features have not achieved the gold standard of polysomnography (PSG) tests. In this paper, we substantiate the medical conjecture that OSA directly impacts body parameters such as Instantaneous Heart Rate (IHR) and blood oxygen saturation (SpO2). We then use a deep learning technique called LSTM-RNN (long short-term memory recurrent neural networks) to experimentally prove that OSA severity detection can be solely based on either IHR or SpO2 signals, which can be easily, obtained using off-the-shelf non-intrusive wearable single sensors. The results obtained from LSTM-RNN model shows an area under curve (AUC) of 0.98 associated with very high accuracy on a dataset of more than 16,000 apnea non-apnea minutes. These results have encouraged our collaborating doctors to further come up with a diagnostic protocol that is based on LSTM-RNN, SpO2, and IHR, thereby increasing the chances of larger adoption among medical community.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.37","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031206","Instantaneous Heart Rate and SpO2;LSTM-RNN;Obstructive sleep apnea","Electrocardiography;Heart rate variability;Medical diagnostic imaging;Sleep apnea;Time series analysis","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"Deep tessellated retinal image detection using Convolutional Neural Networks","X. Lyu; H. Li; Y. Zhen; X. Ji; S. Zhang","Computer Graphics and Imaging Lab, College of Computer Science and Technology, Zhejiang University, Hangzhou, China","2017 39th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20170914","2017","","","676","680","Tessellation in fundus is not only a visible feature for aged-related and myopic maculopathy but also confuse retinal vessel segmentation. The detection of tessellated images is an inevitable processing in retinal image analysis. In this work, we propose a model using convolutional neural network for detecting tessellated images. The input to the model is pre-processed fundus image, and the output indicate whether this photograph has tessellation or not. A database with 12,000 colour retinal images is collected to evaluate the classification performance. The best tessellation classifier achieves accuracy of 97.73% and AUC value of 0.9659 using pretrained GoogLeNet and transfer learning technique.","","Electronic:978-1-5090-2809-2; POD:978-1-5090-2810-8","10.1109/EMBC.2017.8036915","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8036915","Tessellated fundus;convolutional neural network;tessellation detection;transfer learning","","","","","","","","","","","11-15 July 2017","","IEEE","IEEE Conference Publications"
"Automated Analysis of Unregistered Multi-view Mammograms with Deep Learning","G. Carneiro; J. Nascimento; A. P. Bradley","Australian Centre for Visual Technologies, University of Adelaide, Australia.","IEEE Transactions on Medical Imaging","","2017","PP","99","1","1","We describe an automated methodology for the analysis of unregistered cranio-caudal (CC) and medio-lateral oblique (MLO) mammography views in order to estimate the patient’s risk of developing breast cancer. The main innovation behind this methodology lies in the use of deep learning models for the problem of jointly classifying unregistered mammogram views and respective segmentation maps of breast lesions (i.e., masses and micro-calcifications). This is a holistic methodology that can classify a whole mammographic exam, containing the CC and MLO views and the segmentation maps, as opposed to the classification of individual lesions, which is the dominant approach in the field. We also demonstrate that the proposed system is capable of using the segmentation maps generated by automated mass and micro-calcification detection systems, and still producing accurate results. The semi-automated approach (using manually defined mass and micro-calcification segmentation maps) is tested on two publicly available datasets (INbreast and DDSM), and results show that the volume under ROC surface (VUS) for a 3-class problem (normal tissue, benign and malignant) is over 0.9, the area under ROC curve (AUC) for the 2-class ”benign vs malignant” problem is over 0.9, and for the 2- class breast screening problem (malignancy vs normal/benign) is also over 0.9. For the fully automated approach, the VUS results on INbreast is over 0.7, and the AUC for the 2-class ”benign vs malignant” problem is over 0.78, and the AUC for the 2-class breast screening is 0.86.","0278-0062;02780062","","10.1109/TMI.2017.2751523","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8032490","Deep learning;Mammogram;Multi-view classification;Transfer learning","Breast;Cancer;Lesions;Machine learning;Mammography;Training","","","","","","","","","20170912","","","IEEE","IEEE Early Access Articles"
"Structure Prediction for Gland Segmentation with Hand-Crafted and Deep Convolutional Features","S. Manivannan; W. Li; J. Zhang; E. Trucco; S. McKenna","University of Jaffna, Sri Lanka and University of Dundee during the initial stages of the research reported here.","IEEE Transactions on Medical Imaging","","2017","PP","99","1","1","We present a novel method to segment instances of glandular structures from colon histopathology images. We use a structure learning approach which represents local spatial configurations of class labels, capturing structural information normally ignored by sliding-window methods. This allows us to reveal different spatial structures of pixel labels (e.g., locations between adjacent glands, or far from glands), and to identify correctly neighbouring glandular structures as separate instances. Exemplars of label structures are obtained via clustering and used to train support vector machine classifiers. The label structures predicted are then combined and post-processed to obtain segmentation maps. We combine hand-crafted, multi-scale image features with features computed by a deep convolutional network trained to map images to segmentation maps. We evaluate the proposed method on the public domain GlaS dataset, which allows extensive comparisons with recent, alternative methods. Using the GlaS contest protocol, our method achieves the overall best performance.","0278-0062;02780062","","10.1109/TMI.2017.2750210","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8030141","Gastrointestinal tract;Molecular and cellular imaging;Segmentation","Feature extraction;Glands;Image segmentation;Morphology;Support vector machines;Training","","","","","","","","","20170908","","","IEEE","IEEE Early Access Articles"
"DeepEyes: Progressive Visual Analytics for Designing Deep Neural Networks","N. Pezzotti; T. Höllt; J. v. Gemert; B. P. F. Lelieveldt; E. Eisemann; A. Vilanova","Intelligent Systems department, Delft University of Technology, Delft, the Netherlands","IEEE Transactions on Visualization and Computer Graphics","","2017","PP","99","1","1","Deep neural networks are now rivaling human accuracy in several pattern recognition problems. Compared to traditional classifiers, where features are handcrafted, neural networks learn increasingly complex features directly from the data. Instead of handcrafting the features, it is now the network architecture that is manually engineered. The network architecture parameters such as the number of layers or the number of filters per layer and their interconnections are essential for good performance. Even though basic design guidelines exist, designing a neural network is an iterative trial-and-error process that takes days or even weeks to perform due to the large datasets used for training. In this paper, we present DeepEyes, a Progressive Visual Analytics system that supports the design of neural networks during training. We present novel visualizations, supporting the identification of layers that learned a stable set of patterns and, therefore, are of interest for a detailed analysis. The system facilitates the identification of problems, such as superfluous filters or layers, and information that is not being captured by the network. We demonstrate the effectiveness of our system through multiple use cases, showing how a trained network can be compressed, reshaped and adapted to different problems.","1077-2626;10772626","","10.1109/TVCG.2017.2744358","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8019872","Progressive visual analytics;deep neural networks;machine learning","Kernel;Layout;Neural networks;Neurons;Three-dimensional displays;Training;Visual analytics","","","","","","","","","20170829","","","IEEE","IEEE Early Access Articles"
"Deep Learning for Categorization of Lung Cancer CT Images","A. M. Rossetto; W. Zhou","Dept. of Comput. Sci., Univ. of Massachusetts Lowell, Lowell, MA, USA","2017 IEEE/ACM International Conference on Connected Health: Applications, Systems and Engineering Technologies (CHASE)","20170817","2017","","","272","273","Lung cancer is a serious health problem. In the United States alone, approximately 225,000 people each year are diagnosed with lung cancer. Early detection is a crucial part of giving patients the best chance of recovery. Deep learning gives us an opportunity to increase the accuracy of the automated initial diagnosis. Here we present an ensemble of Convolution Neural Networks(CNN) using multiple preprocessing methods to increase the accuracy of the automated labeling of the scans. We have done this by implementing ensembles of CNNs along with a voting system to get the consensus of the two networks. The initial results of our best method show both a consistently high accuracy (97.5%) and a low percentage of false positives (<;10%).","","Electronic:978-1-5090-4722-2; POD:978-1-5090-4723-9; USB:978-1-5090-4721-5","10.1109/CHASE.2017.98","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8010653","","Cancer;Convolution;Lungs;Machine learning;Pipelines;Testing;Training","computerised tomography;learning (artificial intelligence);medical image processing;neural nets","CNN;automated initial diagnosis;automated labeling;categorization;convolution neural networks;deep learning;false positives;health problem;lung cancer CT images;multiple preprocessing methods","","","","","","","","17-19 July 2017","","IEEE","IEEE Conference Publications"
"HCNN: Heterogeneous Convolutional Neural Networks for Comorbid Risk Prediction with Electronic Health Records","J. Zhang; J. Gong; L. Barnes","Dept. of Syst. & Inf. Eng., Univ. of Virginia, Charlottesville, VA, USA","2017 IEEE/ACM International Conference on Connected Health: Applications, Systems and Engineering Technologies (CHASE)","20170817","2017","","","214","221","The increasing adoption of electronic health record (EHR) systems has brought tremendous opportunities in medicine enabling more personalized prognostic models. However, most work to date has investigated the binary classification problem for predicting the onset of one chronic disease, but little attention has been given to assessing risk of developing comorbidities that are major causes of morbidity and mortality. For example, type 2 diabetes and chronic kidney disease frequently accompany congestive heart failure. This paper is motivated by the problem of predicting comorbid diseases and aims to answer the following question: can we predict the comorbid risk using a patient's medical history? We propose a new predictive learning framework, Heterogeneous Convolutional Neural Network (HCNN), that represents EHRs as graphs with heterogeneous attributes (e.g. diagnoses, procedures, and medication), and then develop a novel deep learning methodology for risk prediction of multiple comorbid diseases. The main innovation of the framework is that it defines the distance between the heterogeneous attributes of the graph representation extracted from the EHR and develops an appropriate learning infrastructure that is a composition of sparse convolutional layers and local pooling steps that match with the local structure of the space of the heterogeneous attributes. As a result, the new method is capable of capturing features about the relationships between heterogeneous attributes of the graphs. Through a comparative study on patient EHR data, HCNN achieves better performance than traditional convolutional neural networks on the risk prediction of comorbid diseases.","","Electronic:978-1-5090-4722-2; POD:978-1-5090-4723-9; USB:978-1-5090-4721-5","10.1109/CHASE.2017.80","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8010635","Electronic Health Records;Heterogeneous Convolution;Neural Networks;Risk Prediction","Convolution;Correlation;Diseases;Feature extraction;Machine learning;Medical diagnostic imaging;Neural networks","diseases;electronic health records;feedforward neural nets;learning (artificial intelligence);pattern classification;risk management","EHR systems;HCNN;binary classification problem;chronic disease;comorbid diseases;comorbid risk prediction;deep learning methodology;electronic health records;graph representation;heterogeneous attributes;heterogeneous convolutional neural networks;learning infrastructure;local pooling steps;personalized prognostic models;predictive learning framework;sparse convolutional layers","","","","","","","","17-19 July 2017","","IEEE","IEEE Conference Publications"
"Learning to Read Chest X-Ray Images from 16000+ Examples Using CNN","Y. Dong; Y. Pan; J. Zhang; W. Xu","Inst. for Interdiscipl. Inf. Sci., Tsinghua Univ., Beijing, China","2017 IEEE/ACM International Conference on Connected Health: Applications, Systems and Engineering Technologies (CHASE)","20170817","2017","","","51","57","Chest radiography (chest X-ray) is a low-cost yet effective and widely used medical imaging procedures. The lacking of qualified radiologist seriously limits the applicability of the technique. We explore the possibility of designing a computer-aided diagnosis for chest X-rays using deep convolutional neural networks. Using a real-world dataset of 16,000 chest X-rays with natural language diagnosis reports, we can train a multi-class classification model from images and preform accurate diagnosis, without any prior domain knowledge.","","Electronic:978-1-5090-4722-2; POD:978-1-5090-4723-9; USB:978-1-5090-4721-5","10.1109/CHASE.2017.59","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8010614","","Biomedical imaging;Convolution;Diseases;Feature extraction;Lungs;Neural networks;X-ray imaging","computerised tomography;diagnostic radiography;image classification;medical image processing;neural nets","CNN;chest X-ray image;chest X-rays;chest radiography;computer-aided diagnosis;deep convolutional neural networks;medical imaging procedures;multiclass image classification;natural language diagnosis reports","","","","","","","","17-19 July 2017","","IEEE","IEEE Conference Publications"
"Leveraging deep preference learning for indexing and retrieval of biomedical images","S. Pang; M. A. Orgun; A. Du; Z. Yu","College of Computer Science and Technology, Jilin University, Qianjin Street: 2699, China","2017 8th International IEEE/EMBS Conference on Neural Engineering (NER)","20170814","2017","","","126","129","This paper presents an original framework based on deep learning and preference learning to retrieve and characterize biomedical images for assisting physicians in diagnosing complex diseases with potentially only small differences between them. In particular, we use deep learning to extract the high-level and compact features for biomedical images. In contrast to the traditional biomedical algorithms or general image retrieval systems that only consider the use of pixel and/or hand-crafted features to represent images, we utilize deep neural networks for feature discovery of biomedical images. Moreover, in order to be able to index the similarly referenced images, we introduce preference learning in a novel way to learn what kinds of images we need so that we can obtain the similarity ranking list of biomedical images. We evaluate the performance of our system in detailed experiments over the well-known available OASIS-MRI database for whole brain neuroimaging as a benchmark and compare it with those of the traditional biomedical and general image retrieval approaches. Our proposed system exhibits an outstanding retrieval ability and efficiency for biomedical image applications.","","Electronic:978-1-5090-4603-4; POD:978-1-5090-4604-1","10.1109/NER.2017.8008308","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8008308","","Biological system modeling;Biomedical imaging;Feature extraction;Image retrieval;Indexing;Visualization","biomedical MRI;brain;database indexing;feature extraction;image retrieval;medical image processing;neurophysiology","OASIS-MRI database;biomedical image diagnosing;biomedical image indexing;biomedical image retrieval;brain neuroimaging;deep learning;deep neural networks;deep preference learning;diseases;feature discovery;high-level features;similarity ranking list","","","","","","","","25-28 May 2017","","IEEE","IEEE Conference Publications"
"Automatic localization of the needle target for ultrasound-guided epidural injections","M. Pesteie; V. Lessoway; P. Abolmaesumi; R. N. Rohling","Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, B.C., Canada.","IEEE Transactions on Medical Imaging","","2017","PP","99","1","1","Accurate identification of the needle target is crucial for effective epidural anesthesia. Currently, epidural needle placement is administered by a manual technique, relying on the sense of feel, which has a significant failure rate. Moreover, misleading the needle may lead to inadequate anesthesia, post dural puncture headaches and other potential complications. Ultrasound offers guidance to the physician for identification of the needle target, but accurate interpretation and localization remain challenges. A hybrid machine learning system is proposed to automatically localize the needle target for epidural needle placement in ultrasound images of the spine. In particular, a deep network architecture along with a feature augmentation technique is proposed for automatic identification of the anatomical landmarks of the epidural space in ultrasound images. Experimental results of the target localization on planes of 3D as well as 2D images have been compared agianst an expert sonographer. When compared with the expert annotations, the average lateral and vertical error on planes of 3D test data was 1 mm and 0.4 mm, respectively. On 2D test data set, an average lateral error of 1.7 mm and vertical error of 0.8 mm were acquired.","0278-0062;02780062","","10.1109/TMI.2017.2739110","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8008783","3D ultrasound;Epidural injection;deep learning;prepuncture scan;target localization","Anesthesia;Needles;Real-time systems;Spine;Three-dimensional displays;Ultrasonic imaging","","","","","","","","","20170811","","","IEEE","IEEE Early Access Articles"
"Ultrasound aided vertebral level localization for lumbar surgery","N. Baka; S. Leenstra; T. v. Walsum","Biomedical Imaging Group Rotterdam, Departments of Radiology &#x0026; Nuclear Medicine and Medical Informatics, Erasmus MC, University Medical Center Rotterdam, The Netherlands.","IEEE Transactions on Medical Imaging","","2017","PP","99","1","1","Localization of the correct vertebral level for surgical entry during lumbar hernia surgery is not straightforward. In this paper we develop and evaluate a solution using free-hand 2D ultrasound (US) imaging in the operation room (OR). Our system exploits the difference in spinous process shapes of the vertebrae. The spinous processes are pre-operatively outlined and labeled in a lateral lumbar X-ray of the patient. Then, in the OR the spinous processes are imaged with 2D sagittal US, and are automatically segmented and registered with the X-ray shapes. After a small number of scanned vertebrae, the system robustly matches the shapes, and propagates the X-ray label to the US images. The main contributions of our work are: We propose a deep convolutional neural network based bone segmentation algorithm from US imaging, that outperforms state-of-the-art methods in both performance and speed. We present a matching strategy that determines the levels of the spinal processes being imaged. And lastly, we evaluate the complete procedure on 19 clinical datasets from two hospitals, and two observers. The final labeling was correct in 92% of the cases, demonstrating the feasibility of US based surgical entry point detection for spinal surgeries.","0278-0062;02780062","","10.1109/TMI.2017.2738612","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8007292","bone segmentation;computer aided surgery;deep learning;lumbar X-ray;machine learning;spine;surgical guidance","Bones;Image segmentation;Shape;Surgery;Two dimensional displays;Ultrasonic imaging;X-ray imaging","","","","","","","","","20170810","","","IEEE","IEEE Early Access Articles"
"Deep Learning with Edge Computing for Localization of Epileptogenicity Using Multimodal rs-fMRI and EEG Big Data","M. P. Hosseini; T. X. Tran; D. Pompili; K. Elisevich; H. Soltanian-Zadeh","Dept. of Electr. & Comput. Eng., Rutgers Univ.-New Brunswick, New Brunswick, NJ, USA","2017 IEEE International Conference on Autonomic Computing (ICAC)","20170810","2017","","","83","92","Epilepsy is a chronic brain disorder characterized by the occurrence of spontaneous seizures of which about 30 percent of patients remain medically intractable and may undergo surgical intervention; despite the latter, some may still fail to attain a seizure-free outcome. Functional changes may precede structural ones in the epileptic brain and may be detectable using existing noninvasive modalities. Functional connectivity analysis through electroencephalography (EEG) and resting state-functional magnetic resonance imaging (rs-fMRI), complemented by diffusion tensor imaging (DTI), has provided such meaningful input in cases of temporal lobe epilepsy (TLE). Recently, the emergence of edge computing has provided competent solutions enabling context-aware and real-time response services for users. By leveraging the potential of autonomic edge computing in epilepsy, we develop and deploy both noninvasive and invasive methods for the monitoring, evaluation and regulation of the epileptic brain, with responsive neurostimulation (RNS; Neuropace). First, an autonomic edge computing framework is proposed for processing of big data as part of a decision support system for surgical candidacy. Second, an optimized model for estimation of the epileptogenic network using independently acquired EEG and rs-fMRI is presented. Third, an unsupervised feature extraction model is developed based on a convolutional deep learning structure for distinguishing interictal epileptic discharge (IED) periods from nonIED periods using electrographic signals from electrocorticography (ECoG). Experimental and simulation results from actual patient data validate the effectiveness of the proposed methods.","","Electronic:978-1-5386-1762-5; POD:978-1-5386-1763-2; USB:978-1-5386-1761-8","10.1109/ICAC.2017.41","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8005336","Autonomic Computing;Deep Learning;EEG;Edge Computing;Epilepsy Seizure Localization;Health Monitoring and Treatment;Medical Big Data;rs-fMRI","Big Data;Cloud computing;Edge computing;Electroencephalography;Epilepsy;Feature extraction;Logic gates","Big Data;biomedical MRI;decision support systems;electroencephalography;feature extraction;learning (artificial intelligence);medical image processing;unsupervised learning","DTI;ECoG;EEG big data;IED periods;RNS;TLE;autonomic edge computing;chronic brain disorder;convolutional deep learning structure;decision support system;diffusion tensor imaging;electrocorticography;electroencephalography;electrographic signals;epileptogenicity;interictal epileptic discharge;multimodal rs-fMRI;responsive neurostimulation;state-functional magnetic resonance imaging;temporal lobe epilepsy;unsupervised feature extraction model","","","","","","","","17-21 July 2017","","IEEE","IEEE Conference Publications"
"Smartphone-based food category and nutrition quantity recognition in food image with deep learning algorithm","C. L. Chin; C. C. Huang; B. J. Lin; G. R. Wu; T. C. Weng; H. F. Chen","Department of Medical Informatics, Chung Shan Medical University, Taichung, Taiwan","2016 International Conference on Fuzzy Theory and Its Applications (iFuzzy)","20170810","2016","","","1","1","According to the similar nutritional properties, foods could be classified in six groups (Vegetables, Fruits, Dairy, Oils, Grains and Protein foods) and nourish human body respectively. However, people could not understand the nutrients of foods which they obtained generally. Hence, this paper proposes a system based on deep learning for training. Users take pictures on diets by their smartphones and the system will recognize both what kinds of group and how much of nutrients they will take in. With our system, users could recognize the nutrients in their diet and they can administer their health effectively. During training, we not only confirm the architecture of CNN, but also find out that the color feature of foods in the images has significant effect on the identification result about up to seventy percent of the resolution ratio.","","Electronic:978-1-5090-4111-4; POD:978-1-5090-4112-1; USB:978-1-5090-4110-7","10.1109/iFUZZY.2016.8004962","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8004962","","Biomedical imaging;Image color analysis;Image recognition;Machine learning;Network architecture;Smart phones;Training","food products;image recognition;learning (artificial intelligence);neural nets;smart phones","CNN;deep learning algorithm;food color feature;food image;food image recognition;nutritional properties;smartphone-based food category recognition;smartphone-based nutrition quantity recognition","","","","","","","","9-11 Nov. 2016","","IEEE","IEEE Conference Publications"
"Optimal Feature Selection and Deep Learning Ensembles Method for Emotion Recognition From Human Brain EEG Sensors","R. Majid Mehmood; R. Du; H. J. Lee","Division of Computer Science and Engineering, Chonbuk National University, Jeonju, South Korea","IEEE Access","20170809","2017","5","","14797","14806","Recent advancements in human–computer interaction research have led to the possibility of emotional communication via brain–computer interface systems for patients with neuropsychiatric disorders or disabilities. In this paper, we efficiently recognize emotional states by analyzing the features of electroencephalography (EEG) signals, which are generated from EEG sensors that noninvasively measure the electrical activity of neurons inside the human brain, and select the optimal combination of these features for recognition. In this paper, the scalp EEG data of 21 healthy subjects (12–14 years old) were recorded using a 14-channel EEG machine while the subjects watched images with four types of emotional stimuli (happy, calm, sad, or scared). After preprocessing, the Hjorth parameters (activity, mobility, and complexity) were used to measure the signal activity of the time series data. We selected the optimal EEG features using a balanced one-way ANOVA after calculating the Hjorth parameters for different frequency ranges. Features selected by this statistical method outperformed univariate and multivariate features. The optimal features were further processed for emotion classification using support vector machine, k-nearest neighbor, linear discriminant analysis, Naive Bayes, random forest, deep learning, and four ensembles methods (bagging, boosting, stacking, and voting). The results show that the proposed method substantially improves the emotion recognition rate with respect to the commonly used spectral power band method.","","","10.1109/ACCESS.2017.2724555","Brain Korea 21 PLUS Project; Ministry of Science, ICT and Future Planning, Korea, under the Information Technology Research Center, supervised by the Institute for Information and Communications Technology Promotion; NUPTSF; 10.13039/100010002 - Basic Science Research Program through the NRF of South Korea, through the Ministry of Education; 10.13039/501100001809 - National Natural Science Foundation for Young Scholars of China; 10.13039/501100003725 - National Research Foundation (NRF) of Korea; 10.13039/501100004608 - Natural Science Foundation for Young Scholars of Jiangsu Province; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7997991","EEG emotion recognition;EEG feature extraction;EEG pattern recognition;Hjorth parameter","Electrodes;Electroencephalography;Emotion recognition;Feature extraction;Medical services;Sensors;Support vector machines","","","","","","","","","20170731","2017","","IEEE","IEEE Journals & Magazines"
"Comparison of convolutional neural network models for food image classification","G. Özsert Yi̇ği̇t; B. M. Özyildirim","Computer Engineering Department, Gaziantep University, Turkey","2017 IEEE International Conference on INnovations in Intelligent SysTems and Applications (INISTA)","20170807","2017","","","349","353","According to some estimates of World Health Organization (WHO), in 2014, more than 1.9 billion adults aged 18 years and older were overweight. Overall, about 13% of the world's adult population (11% of men and 15% of women) were obese. 39% of adults aged 18 years and over (38% of men and 40% of women) were overweight. The worldwide prevalence of obesity more than doubled between 1980 and 2014. The purpose of this study is to design a convolutional neural network model and provide a food dataset collection to distinguish the nutrition groups which people take in daily life. For this aim, both two pretrained models Alexnet and Caffenet were finetuned and a similar structure was trained with dataset. Food images were generated from Food-11, FooDD, Food100 datasets and web archives. According to the test results, finetuned models provided better results than trained structure as expected. However, trained model can be improved by using more training examples and can be used as specific structure for classification of nutrition groups.","","Electronic:978-1-5090-5795-5; POD:978-1-5090-5796-2","10.1109/INISTA.2017.8001184","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8001184","Convolutional Neural Network;Deep learning;Food Classification;Nutrition Categorization","Convolution;Diabetes;Graphics processing units;Kernel;Neural networks;Obesity;Training","convolution;food products;image classification;medical computing;neural nets","WHO;World Health Organization;convolutional neural network;food image classification;nutrition groups;obesity","","","","","","","","3-5 July 2017","","IEEE","IEEE Conference Publications"
"Bed-exit prediction based on convolutional neural networks","T. X. Chen; R. S. Hsiao; C. H. Kao; W. H. Liao; D. B. Lin","Dept. of Electronic Engineering, National Taipei University of Technology, No. 1, Sec. 3, Zhongxiao E. Rd., 106, Taiwan, R.O.C.","2017 International Conference on Applied System Innovation (ICASI)","20170724","2017","","","188","191","In this paper, we propose a deep convolutional neural network model for in-bed behavior recognition and bed-exit prediction. This model extracts features for training from depth images taken by depth cameras in two categories: in-bed images taken several time intervals before a patient gets out of bed, and usual in-bed activity images. The depth camera-based model features grayscale and low-resolution images, and excels at discarding unnecessary details such as background information beyond the target's contour. The proposed model was proven to be computationally efficient, which is crucial for analyzing and predicting the category of new images in real time.","","Electronic:978-1-5090-4897-7; POD:978-1-5090-4898-4","10.1109/ICASI.2017.7988382","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7988382","bed exit;deep learning;depth image;machine learning","Cameras;Computational modeling;Hospitals;Image recognition;Neural networks;Predictive models;Training","cameras;feature extraction;image resolution;medical image processing;neural nets","bed-exit prediction;deep convolutional neural network model;depth camera-based model;depth images;feature extraction;in-bed activity images;in-bed behavior recognition;low-resolution images;target contour","","","","","","","","13-17 May 2017","","IEEE","IEEE Conference Publications"
