"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3Ddeep+learning+healthcare",2017/09/18 11:30:43
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Massive-Scale Automation in Cyber-Physical Systems: Vision & Challenges","D. W. McKee; S. J. Clement; J. Almutairi; J. Xu","Sch. of Comput., Univ. of Leeds, Leeds, UK","2017 IEEE 13th International Symposium on Autonomous Decentralized System (ISADS)","20170608","2017","","","5","11","The next era of computing is the evolution of the Internet of Things (IoT) and Smart Cities with development of the Internet of Simulation (IoS). The existing technologies of Cloud, Edge, and Fog computing as well as HPC being applied to the domains of Big Data and deep learning are not adequate to handle the scale and complexity of the systems required to facilitate a fully integrated and automated smart city. This integration of existing systems will create an explosion of data streams at a scale not yet experienced. The additional data can be combined with simulations as services (SIMaaS) to provide a shared model of reality across all integrated systems, things, devices, and individuals within the city. There are also numerous challenges in managing the security and safety of the integrated systems. This paper presents an overview of the existing state-of-the-art in automating, augmenting, and integrating systems across the domains of smart cities, autonomous vehicles, energy efficiency, smart manufacturing in Industry 4.0, and healthcare. Additionally the key challenges relating to Big Data, a model of reality, augmentation of systems, computation, and security are examined.","","Electronic:978-1-5090-4042-1; POD:978-1-5090-4043-8","10.1109/ISADS.2017.56","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7940213","Big Data;Cloud;Edge;Fog;HPC;Industry 4.0;IoS;IoT;SIMaaS;SOA;Security;Services;Simulation;Smart Cities;Stream Processing;WFaaS;Workflows","Automation;Big Data;Cloud computing;Computational modeling;Mathematical model;Robots;Smart cities","Big Data;Internet of Things;cloud computing;cyber-physical systems;learning (artificial intelligence);parallel processing;smart cities","Big Data;HPC;Internet of Simulation;Internet of Things;IoS;IoT;SIMaaS;cloud computing;cyber-physical systems;deep learning;edge computing;fog computing;massive-scale automation;simulations as services;smart cities","","","","","","","","22-24 March 2017","","IEEE","IEEE Conference Publications"
"A Deep Learning Approach to on-Node Sensor Data Analytics for Mobile or Wearable Devices","D. Ravì; C. Wong; B. Lo; G. Z. Yang","Hamlyn Centre, Imperial College London, London, U.K.","IEEE Journal of Biomedical and Health Informatics","20170520","2017","21","1","56","64","The increasing popularity of wearable devices in recent years means that a diverse range of physiological and functional data can now be captured continuously for applications in sports, wellbeing, and healthcare. This wealth of information requires efficient methods of classification and analysis where deep learning is a promising technique for large-scale data analytics. While deep learning has been successful in implementations that utilize high-performance computing platforms, its use on low-power wearable devices is limited by resource constraints. In this paper, we propose a deep learning methodology, which combines features learned from inertial sensor data together with complementary information from a set of shallow features to enable accurate and real-time activity classification. The design of this combined method aims to overcome some of the limitations present in a typical deep learning framework where on-node computation is required. To optimize the proposed method for real-time on-node computation, spectral domain preprocessing is used before the data are passed onto the deep learning framework. The classification accuracy of our proposed deep learning approach is evaluated against state-of-the-art methods using both laboratory and real world activity datasets. Our results show the validity of the approach on different human activity datasets, outperforming other methods, including the two methods used within our combined pipeline. We also demonstrate that the computation times for the proposed method are consistent with the constraints of real-time on-node processing on smartphones and a wearable sensor platform.","2168-2194;21682194","","10.1109/JBHI.2016.2633287","EPSRC-NIHR HTC Partnership Award; 10.13039/501100000266 - EPSRC; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7797232","ActiveMiles;Human Activity Recognition (HAR);Internet-of-Things (IoT);deep learning;low-power devices;wearable","Feature extraction;Machine learning;Performance evaluation;Pipelines;Real-time systems;Spectrogram;Time-frequency analysis","Internet of Things;data analysis;health care;learning (artificial intelligence);wearable computers","HAR;Human Activity Recognition;Internet-of-Things;deep learning approach;inertial sensor;on-node sensor data analytics;smartphones;spectral domain preprocessing;wearable devices","","","","","","","20161223","Jan. 2017","","IEEE","IEEE Journals & Magazines"
"Deep learning Parkinson's from smartphone data","C. Stamate; G. D. Magoulas; S. Kueppers; E. Nomikou; I. Daskalopoulos; M. U. Luchini; T. Moussouri; G. Roussos","Birkbeck College, University of London, UK","2017 IEEE International Conference on Pervasive Computing and Communications (PerCom)","20170504","2017","","","31","40","The cloudUPDRS app is a Class I medical device, namely an active transient non-invasive instrument, certified by the Medicines and Healthcare products Regulatory Agency in the UK for the clinical assessment of the motor symptoms of Parkinson's Disease. The app follows closely the Unified Parkinson's Disease Rating Scale which is the most commonly used protocol in the clinical study of PD; can be used by patients and their carers at home or in the community; and, requires the user to perform a sequence of iterated movements which are recorded by the phone sensors. This paper discusses how the cloudUPDRS system addresses two key challenges towards meeting essential consistency and efficiency requirements, namely: (i) How to ensure high-quality data collection especially considering the unsupervised nature of the test, in particular, how to achieve firm user adherence to the prescribed movements; and (ii) How to reduce test duration from approximately 25 minutes typically required by an experienced patient, to below 4 minutes, a threshold identified as critical to obtain significant improvements in clinical compliance. To address the former, we combine a bespoke design of the user experience tailored so as to constrain context, with a deep learning approach used to identify failures to follow the movement protocol while at the same time limiting false positives to avoid unnecessary repetition. We address the latter by developing a machine learning approach to personalise assessments by selecting those elements of the UPDRS protocol that most closely match individual symptom profiles and thus offer the highest inferential power hence closely estimating the patent's overall UPRDS score.","","Electronic:978-1-5090-4327-9; POD:978-1-5090-4328-6","10.1109/PERCOM.2017.7917848","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7917848","","Conferences;Diseases;Machine learning;Market research;Pervasive computing;Protocols;Sensors","cloud computing;learning (artificial intelligence);medical computing;medical disorders;smart phones","Medicines-and-Healthcare products Regulatory Agency;UK;UPDRS protocol;active transient noninvasive instrument;class-I medical device;clinical assessment;cloudUPDRS application;data collection;deep learning approach;false positives;machine learning approach;motor symptoms;smart phone data;test duration reduction;unified Parkinson's disease rating scale;user experience","","","","","","","","13-17 March 2017","","IEEE","IEEE Conference Publications"
"Medic: An artificially intelligent system to provide healthcare services to society and medical assistance to doctors","S. Jayawant","","2016 International Conference on Communication and Electronics Systems (ICCES)","20170330","2016","","","1","6","Since the last decade, number of applications of Artificial Intelligence in daily livelihood has drastically increased. This is primarily because of the inclusion of high-tech gadgets in our day-to-day lives. These gadgets provide high computational capabilities and geographical reach. These two features could be exerted to provide medical services to the society. This paper is based on a project which emphasizes on creating a software infrastructure which would provide healthcare services like diagnosis of diseases, advising medical tests to patients, providing medical prescription to patients by making use of personalized medicine problem solving algorithms etc., and providing medical assistance to doctors. This project, Medic, makes use of natural language processing, fuzzy logic, deep learning and a constantly evolving knowledge base to correctly diagnose diseases. It also provides various services to doctors which would help them while making decisions regarding any patient's medical treatment.","","DVD:978-1-5090-1064-6; Electronic:978-1-5090-1066-0; POD:978-1-5090-1067-7; Paper:978-1-5090-1065-3","10.1109/CESYS.2016.7889878","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7889878","Artificial Intelligence;Artificial neural networks;Convolution neural networks;Deep learning;Image recognition;Natural language processing","Biological neural networks;Convolution;Diseases;Medical diagnostic imaging;Natural language processing","diseases;fuzzy logic;health care;image recognition;learning (artificial intelligence);medical information systems;natural language processing;problem solving","Medic;artificially intelligent system;constantly evolving knowledge base;decision making;deep learning;disease diagnosis;fuzzy logic;healthcare services;high-tech gadgets;image recognition;medical assistance;medical prescription;medical services;medical tests;medical treatment;natural language processing;patient treatment;personalized medicine problem solving algorithms;software infrastructure","","","","","","","","21-22 Oct. 2016","","IEEE","IEEE Conference Publications"
"Build watson: An overview of DeepQA for the Jeopardy! Challenge","D. Ferrucci","IBM Research, Hawthorne, NY, USA","2010 19th International Conference on Parallel Architectures and Compilation Techniques (PACT)","20170213","2010","","","1","1","Computer systems that can directly and accurately answer peoples' questions over a broad domain of human knowledge have been envisioned by scientists and writers since the advent of computers themselves. Open domain question answering holds tremendous promise for facilitating informed decision making over vast volumes of natural language content. Applications in business intelligence, healthcare, customer support, enterprise knowledge management, social computing, science and government would all benefit from deep language processing. The DeepQA project (www.ibm.com/deepqa) is aimed at illustrating how the advancement and integration of Natural Language Processing (NLP), Information Retrieval (IR), Machine Learning (ML), massively parallel computation and Knowledge Representation and Reasoning (KR&R) can greatly advance open-domain automatic Question Answering. An exciting proof-point in this challenge is to develop a computer system that can successfully compete against top human players at the Jeopardy! quiz show (www.jeopardy.com). Attaining champion-level performance Jeopardy! requires a computer to rapidly answer rich open-domain questions, and to predict its own performance on any given category/question. The system must deliver high degrees of precision and confidence over a very broad range of knowledge and natural language content and with a 3-second response time. To do this DeepQA generates, evidences and evaluates many competing hypotheses. A key to success is automatically learning and combining accurate confidences across an array of complex algorithms and over different dimensions of evidence. Accurate confidences are needed to know when to “buzz in” against your competitors and how much to bet. Critical for winning at Jeopardy!, High precision and accurate confidence computations are just as critical for providing real value in business settings where helping users focus on the right content sooner and with gre- ter confidence can make all the difference. The need for speed and high precision demands a massively parallel compute platform capable of generating, evaluating and combing 1000's of hypotheses and their associated evidence. In this talk I will introduce the audience to the Jeopardy! Challenge and describe our technical approach and our progress on this grand-challenge problem.","","Electronic:978-1-4503-0178-7; POD:978-1-5090-5032-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7851501","Algorithms;Design;Experimentation;Human Factors;Performance","Cognition;Computers;Decision making;Knowledge discovery;Knowledge representation;Natural language processing","information retrieval;knowledge management;knowledge representation;learning (artificial intelligence);natural language processing","DeepQA;IR;Information Retrieval;Jeopardy;KR&R;ML;NLP;business intelligence;business settings;decision making;deep language processing;enterprise knowledge management;human knowledge;knowledge representation-and-reasoning;machine learning;natural language processing;open-domain automatic question answering;social computing","","","","","","","","11-15 Sept. 2010","","IEEE","IEEE Conference Publications"
"Semi-automated annotation of signal events in clinical EEG data","S. Yang; S. López; M. Golmohammadi; I. Obeid; J. Picone","Neural Engineering Data Consortium, Temple University, Philadelphia, Pennsylvania, USA","2016 IEEE Signal Processing in Medicine and Biology Symposium (SPMB)","20170209","2016","","","1","5","To be effective, state of the art machine learning technology needs large amounts of annotated data. There are numerous compelling applications in healthcare that can benefit from high performance automated decision support systems provided by deep learning technology, but they lack the comprehensive data resources required to apply sophisticated machine learning models. Further, for economic reasons, it is very difficult to justify the creation of large annotated corpora for these applications. Hence, automated annotation techniques become increasingly important. In this study, we investigated the effectiveness of using an active learning algorithm to automatically annotate a large EEG corpus. The algorithm is designed to annotate six types of EEG events. Two model training schemes, namely threshold-based and volume-based, are evaluated. In the threshold-based scheme the threshold of confidence scores is optimized in the initial training iteration, whereas for the volume-based scheme only a certain amount of data is preserved after each iteration. Recognition performance is improved 2% absolute and the system is capable of automatically annotating previously unlabeled data. Given that the interpretation of clinical EEG data is an exceedingly difficult task, this study provides some evidence that the proposed method is a viable alternative to expensive manual annotation.","","Electronic:978-1-5090-6713-8; POD:978-1-5090-6714-5","10.1109/SPMB.2016.7846855","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7846855","","Brain models;Data models;Electroencephalography;Hidden Markov models;Sensitivity;Training","electroencephalography;health care;iterative methods;learning (artificial intelligence);medical signal processing","EEG corpus;clinical EEG data;confidence scores;deep learning;healthcare;high-performance automated decision support systems;initial training iteration;machine learning;signal events semi-automated annotation","","","","","","","","3-3 Dec. 2016","","IEEE","IEEE Conference Publications"
"Temporal Pattern Recognition in Gait Activities Recorded With a Footprint Imaging Sensor System","O. Costilla-Reyes; P. Scully; K. B. Ozanyan","School of Electrical and Electronic Engineering, Photon Science Institute, University of Manchester, Manchester, U.K.","IEEE Sensors Journal","20161117","2016","16","24","8815","8822","In this paper, we assess the capability of a unique unobtrusive footprint imaging sensor system, based on plastic optical fiber technology, to allow efficient gait analysis from time domain sensor data by pattern recognition techniques. Trial gait classification experiments are executed as ten manners of walking, affecting the amplitude and frequency characteristics of the temporal signals. The data analysis involves the design of five temporal features, subsequently analyzed in 14 different machine learning models, representing linear, non-linear, ensemble, and deep learning models. The model performance is presented as cross-validated accuracy scores for the best model-feature combinations, along with the optimal hyper-parameters for each of them. The best classification performance was observed for a random forest model with the adjacent mean feature, yielding a mean validation score of 90.84% ± 2.46%. We conclude that the floor sensor system is capable of detecting changes in gait by means of pattern recognition techniques applied in the time domain. This suggests that the footprint imaging sensor system is suitable for gait analysis applications ranging from healthcare to security.","1530-437X;1530437X","","10.1109/JSEN.2016.2583260","U.K. Engineering and Physical Sciences Research Council through the Knowledge Transfer Scheme; 10.13039/501100007350 - Consejo Nacional de Ciencia y Tecnolog¿a; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7496802","Floor sensor;gait analysis;machine learning;pattern recognition;sensor fusion","Floors;Imaging;Intelligent sensors;Legged locomotion;Optical fibers;Sensor systems","biomedical optical imaging;fibre optic sensors;gait analysis;image classification;learning (artificial intelligence);medical image processing","deep learning model;ensemble model;footprint imaging sensor system;gait activities;gait classification experiments;healthcare;machine learning models;model-feature combinations;nonlinear model;plastic optical fiber technology;random forest model;temporal pattern recognition;temporal signals;time domain sensor data;walking","","","","","","","20160621","Dec.15, 15 2016","","IEEE","IEEE Journals & Magazines"
"The effects of deep network topology on mortality prediction","H. Du; M. M. Ghassemi; M. Feng","School of Electrical and Electronic Engineering, Nanyang Technology University, Singapore","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","2602","2605","Deep learning has achieved remarkable results in the areas of computer vision, speech recognition, natural language processing and most recently, even playing Go. The application of deep-learning to problems in healthcare, however, has gained attention only in recent years, and it's ultimate place at the bedside remains a topic of skeptical discussion. While there is a growing academic interest in the application of Machine Learning (ML) techniques to clinical problems, many in the clinical community see little incentive to upgrade from simpler methods, such as logistic regression, to deep learning. Logistic regression, after all, provides odds ratios, p-values and confidence intervals that allow for ease of interpretation, while deep nets are often seen as `black-boxes' which are difficult to understand and, as of yet, have not demonstrated performance levels far exceeding their simpler counterparts. If deep learning is to ever take a place at the bedside, it will require studies which (1) showcase the performance of deep-learning methods relative to other approaches and (2) interpret the relationships between network structure, model performance, features and outcomes. We have chosen these two requirements as the goal of this study. In our investigation, we utilized a publicly available EMR dataset of over 32,000 intensive care unit patients and trained a Deep Belief Network (DBN) to predict patient mortality at discharge. Utilizing an evolutionary algorithm, we demonstrate automated topology selection for DBNs. We demonstrate that with the correct topology selection, DBNs can achieve better prediction performance compared to several bench-marking methods.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7591263","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7591263","","Bioinformatics;Genomics;Machine learning;Network topology;Neural networks;Topology;Training","belief networks;electronic health records;evolutionary computation;health care;learning (artificial intelligence);medical computing","EMR dataset;deep belief network;deep network topology;deep-learning methods;electronic medical record;evolutionary algorithm;healthcare;intensive care unit patients;network structure;patient mortality prediction","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"An adaptive deep learning approach for PPG-based identification","V. Jindal; J. Birjandtalab; M. B. Pouyan; M. Nourani","Quality of Life Technology Laboratory, The University of Texas at Dallas, Richardson, TX 75080","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","6401","6404","Wearable biosensors have become increasingly popular in healthcare due to their capabilities for low cost and long term biosignal monitoring. This paper presents a novel two-stage technique to offer biometric identification using these biosensors through Deep Belief Networks and Restricted Boltzman Machines. Our identification approach improves robustness in current monitoring procedures within clinical, e-health and fitness environments using Photoplethysmography (PPG) signals through deep learning classification models. The approach is tested on TROIKA dataset using 10-fold cross validation and achieved an accuracy of 96.1%.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7592193","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7592193","","Biological system modeling;Biomedical monitoring;Brain modeling;Feature extraction;Machine learning;Neural networks;Training","Boltzmann machines;belief networks;biometrics (access control);biosensors;body sensor networks;health care;learning (artificial intelligence);medical signal processing;patient monitoring;photoplethysmography","10-fold cross validation;Deep Belief Networks;PPG-based identification;Restricted Boltzman Machines;TROIKA dataset;adaptive deep learning approach;biometric identification;biosignal monitoring;clinical environments;deep learning classification models;e-health environments;fitness environments;healthcare;photoplethysmography signals;two-stage technique;wearable biosensors","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Improving Tuberculosis Diagnostics Using Deep Learning and Mobile Health Technologies among Resource-Poor and Marginalized Communities","Y. Cao; C. Liu; B. Liu; M. J. Brunette; N. Zhang; T. Sun; P. Zhang; J. Peinado; E. S. Garavito; L. L. Garcia; W. H. Curioso","Dept. of Comput. Sci., Univ. of Massachusetts-Lowell, Lowell, MA, USA","2016 IEEE First International Conference on Connected Health: Applications, Systems and Engineering Technologies (CHASE)","20160818","2016","","","274","281","Tuberculosis (TB) is a chronic infectious disease worldwide and remains a major cause of death globally. Of the estimated 9 million people who developed TB in 2013, over 80% were in South-East Asia, Western Pacific, and African. The majority of the infected populations was from resource-poor and marginalized communities with weak healthcare infrastructure. Reducing TB diagnosis delay is critical in mitigating disease transmission and minimizing the reproductive rate of the tuberculosis epidemic. The combination of machine learning and mobile computing techniques offers a unique opportunity to accelerate the TB diagnosis among these communities. The ultimate goal of our research is to reduce patient wait times for being diagnosed with this infectious disease by developing new machine learning and mobile health techniques to the TB diagnosis problem. In this paper, we first introduce major technique barriers and proposed system architecture. Then we report two major progresses we recently made. The first activity aims to develop large-scale, real-world and well-annotated X-ray image database dedicated for automated TB screening. The second research activity focus on developing effective and efficient computational models (in particularly, deep convolutional neural networks (CNN)-based models) to classify the image into different category of TB manifestations. Experimental results have demonstrated the effectiveness of our approach. Our future work includes: (1) to further improve the performance of the algorithms, and (2) to deploy our system in the city of Carabayllo in Perú, a densely occupied urban community and high-burden TB.","","Electronic:978-1-5090-0943-5; POD:978-1-5090-0944-2","10.1109/CHASE.2016.18","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7545842","Perú;deep convolutional neural networks;deep learning;diagnosis;mHealth;mobile computing;tuberculosis","Diagnostic radiography;Image databases;Mobile communication;Mobile computing;Mobile handsets;X-ray imaging","diagnostic radiography;diseases;epidemics;image classification;learning (artificial intelligence);medical image processing;mobile computing;neural nets;patient diagnosis;visual databases","African;CNN-based models;Deep Learning;Mobile Health Technologies;South-East Asia;TB diagnosis delay;Tuberculosis Diagnostics;Western Pacific;X-ray image database;automated TB screening;chronic infectious disease;deep convolutional neural network-based models;disease transmission;healthcare;image classification;machine learning;mobile computing;tuberculosis epidemic","","","","","","","","27-29 June 2016","","IEEE","IEEE Conference Publications"
"Deep learning for human activity recognition: A resource efficient implementation on low-power devices","D. Ravi; C. Wong; B. Lo; G. Z. Yang","The Hamlyn Centre, Imperial College London, London","2016 IEEE 13th International Conference on Wearable and Implantable Body Sensor Networks (BSN)","20160721","2016","","","71","76","Human Activity Recognition provides valuable contextual information for wellbeing, healthcare, and sport applications. Over the past decades, many machine learning approaches have been proposed to identify activities from inertial sensor data for specific applications. Most methods, however, are designed for offline processing rather than processing on the sensor node. In this paper, a human activity recognition technique based on a deep learning methodology is designed to enable accurate and real-time classification for low-power wearable devices. To obtain invariance against changes in sensor orientation, sensor placement, and in sensor acquisition rates, we design a feature generation process that is applied to the spectral domain of the inertial data. Specifically, the proposed method uses sums of temporal convolutions of the transformed input. Accuracy of the proposed approach is evaluated against the current state-of-the-art methods using both laboratory and real world activity datasets. A systematic analysis of the feature generation parameters and a comparison of activity recognition computation times on mobile devices and sensor nodes are also presented.","","Electronic:978-1-5090-3087-3; POD:978-1-5090-3088-0","10.1109/BSN.2016.7516235","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7516235","ActiveMiles;Deep Learning;HAR;Low-Power Devices","Convolution;Data mining;Feature extraction;Machine learning;Spectrogram;Time-frequency analysis","convolution;feature extraction;image recognition;learning (artificial intelligence);sensor placement","contextual information;deep learning;feature generation;human activity recognition;inertial sensor data;low-power wearable devices;machine learning;mobile devices;offline processing;resource efficient implementation;sensor acquisition rates;sensor nodes;sensor placement;spectral domain;temporal convolutions","","","","","","","","14-17 June 2016","","IEEE","IEEE Conference Publications"
"A restricted Boltzmann machine based two-lead electrocardiography classification","Y. Yan; X. Qin; Y. Wu; N. Zhang; J. Fan; L. Wang","Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences","2015 IEEE 12th International Conference on Wearable and Implantable Body Sensor Networks (BSN)","20151019","2015","","","1","9","An restricted Boltzmann machine learning algorithm were proposed in the two-lead heart beat classification problem. ECG classification is a complex pattern recognition problem. The unsupervised learning algorithm of restricted Boltzmann machine is ideal in mining the massive unlabelled ECG wave beats collected in the heart healthcare monitoring applications. A restricted Boltzmann machine (RBM) is a generative stochastic artificial neural network that can learn a probability distribution over its set of inputs. In this paper a deep belief network was constructed and the RBM based algorithm was used in the classification problem. Under the recommended twelve classes by the ANSI/AAMI EC57: 1998/(R)2008 standard as the waveform labels, the algorithm was evaluated on the two-lead ECG dataset of MIT-BIH and gets the performance with accuracy of 98.829%. The proposed algorithm performed well in the two-lead ECG classification problem, which could be generalized to multi-lead unsupervised ECG classification or detection problems.","2376-8886;23768886","Electronic:978-1-4673-7201-5; POD:978-1-4673-7202-2","10.1109/BSN.2015.7299399","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7299399","big data;deep belief network;electrocardiography classification;restricted Boltzmann machine","Accuracy;Data models;Electrocardiography;Feature extraction;Heart beat;Signal processing algorithms;Training","Boltzmann machines;diseases;electrocardiography;learning (artificial intelligence);medical signal processing;signal classification;stochastic processes","MIT-BIH arrhythmia database;RBM learning algorithm;complex pattern recognition;heart healthcare monitoring;massive unlabelled ECG wave beat;multilead unsupervised ECG classification;probability distribution;restricted Boltzmann machine;stochastic artificial neural network;two-lead ECG classification;two-lead ECG dataset;two-lead heart beat classification","","2","","31","","","","9-12 June 2015","","IEEE","IEEE Conference Publications"
"Inexpensive user tracking using Boltzmann Machines","E. Mocanu; D. C. Mocanu; H. B. Ammar; Z. Zivkovic; A. Liotta; E. Smirnov","Department of Electrical Engineering, Eindhoven University of Technology, Netherlands","2014 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","20141204","2014","","","1","6","Inexpensive user tracking is an important problem in various application domains such as healthcare, human-computer interaction, energy savings, safety, robotics, security and so on. Yet, it cannot be easily solved due to its probabilistic nature, high level of abstraction and uncertainties, on the one side, and to the limitations of our current technologies and learning algorithms, on the other side. In this paper, we tackle this problem by using the Multi-integrated Sensor Technology, which comes at a low price. At the same time, we are aiming to address the lightweight learning requirements by investigating Factored Conditional Restricted Boltzmann Machines (FCRBMs), a form of Deep Learning, that has proven to be an efficient and effective machine learning framework. However, due to their construction properties, the conventional FCRBMs are only capable of performing predictions but are not capable of making classification. Herein, we are proposing extended FCRBMs (eFCRBMs), which incorporate a novel classification scheme, to solve this problem. Experiments performed on both artificially generated as well as real-world data demonstrate the effectiveness and efficiency of the proposed technique. We show that eFCRBMs outperform popular approaches including Support Vector Machines, Naive Bayes, AdaBoost, and Gaussian Mixture Models.","1062-922X;1062922X","Electronic:978-1-4799-3840-7; POD:978-1-4799-3841-4; USB:978-1-4799-3839-1","10.1109/SMC.2014.6973875","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6973875","","Computers;History;Neurons;Probabilistic logic;Robot sensing systems;TV;Time series analysis","Boltzmann machines;Gaussian processes;image classification;image fusion;learning (artificial intelligence);object detection;object tracking;recurrent neural nets;support vector machines","AdaBoost;Gaussian mixture models;classification scheme;deep learning;energy savings;extended FCRBM;factored conditional restricted Boltzmann machines;healthcare;human-computer interaction;inexpensive user tracking;learning requirements;machine learning framework;multiintegrated sensor technology;naive Bayes;people detection;people tracking;robotics;support vector machines","","4","","17","","","","5-8 Oct. 2014","","IEEE","IEEE Conference Publications"
"Predictive Modeling of Therapy Decisions in Metastatic Breast Cancer with Recurrent Neural Network Encoder and Multinomial Hierarchical Regression Decoder","Y. Yang; P. A. Fasching; V. Tresp","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","46","55","The increasing availability of novel health-related data sources —e.g., from molecular analysis, health Apps and electronic health records— might eventually overwhelm the physician, and the community is investigating analytics approaches that might be useful to support clinical decisions. In particular, the success of the latest developments in Deep Learning has demonstrated that machine learning models are capable of handling —and actually profiting from— high dimensional and possibly sequential data. In this work, we propose an encoder-decoder network approach to model the physician's therapy decisions. Our approach also provides physicians with a list of similar historical patient cases to support the recommended decisions. By using a combination of a Recurrent Neural Network Encoder and a Multinomial Hierarchical Regression Decoder, we specifically tackle two common challenges in modeling clinical data:First, the issue of handling episodic data of variable lengths and, second, the need to represent hierarchical decision procedures. We conduct experiments on a large real-world dataset collected from thousands of metastatic breast cancer patients and show that our model outperforms more traditional approaches.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.51","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031131","Decision Support;Encoder-Decoder Framework;Hierarchical Regression;Recurrent Neural Networks","Breast cancer;Decoding;Metastasis;Predictive models;Surgery","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"Language-Based Process Phase Detection in the Trauma Resuscitation","Y. Gu; X. Li; S. Chen; H. Li; R. A. Farneth; I. Marsic; R. S. Burd","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","239","247","Process phase detection has been widely used in surgical process modeling (SPM) to track process progression. These studies mostly used video and embedded sensor data, but spoken language also provides rich semantic information directly related to process progression. We present a long-short term memory (LSTM) deep learning model to predict trauma resuscitation phases using verbal communication logs. We first use an LSTM to extract the sentence meaning representations, and then sequentially feed them into another LSTM to extract the mean-ing of a sentence group within a time window. This information is ultimately used for phase prediction. We used 24 manually-transcribed trauma resuscitation cases to train, and the remain-ing 6 cases to test our model. We achieved 79.12% accuracy, and showed performance advantages over existing visual-audio systems for critical phases of the process. In addition to language information, we evaluated a multimodal phase prediction structure that also uses audio input. We finally identified the challenges of substituting manual transcription with automatic speech recognition in trauma resuscitation.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.50","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031153","LSTM;deep learning;process phase detection;semantic representation;verbal communication logs","Logic gates;Microphones;Phase detection;Semantics;Speech;Surgery","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
"Construction of Discharge Summaries Classifier","S. Tsumoto; T. Kimura; H. Iwata; S. Hirano","","2017 IEEE International Conference on Healthcare Informatics (ICHI)","20170914","2017","","","74","82","This paper proposes a method for construction of classifiers for discharge summaries. First, morphological analysis is applied to a set of summaries and a term matrix is generated. Second, correspond analysis is applied to the classification labels and the term matrixand generates two dimensional coordinates. By measuring thedistance between categories and the assigned points, ranking of key wordswill be generated. Then, keywords are selected as attributes according to the rank, andtraining example for classifiers will be generated. Finally learning methodsare applied to the training examples. Experimental validation shows that random forest achieved the best performance and the second best was the deep learner with a small difference, but decision tree methods with many keywords performed only a little worse than neural network or deep learning methods.","","Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3","10.1109/ICHI.2017.92","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031134","Discharge summary;SVM;classification;correspondence analysis;decision tree;deep learning;random forest;text mining","Cancer;Decision trees;Hospitals;Support vector machines;Surgery;Text mining;Training","","","","","","","","","","23-26 Aug. 2017","","IEEE","IEEE Conference Publications"
