"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3Ddeep+learning+microscopy",2017/09/18 11:18:09
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Nuclear Architecture Analysis of Prostate Cancer via Convolutional Neural Networks","J. T. Kwak; S. M. Hewitt","Department of Computer Science and Engineering, Sejong University, Seoul, Korea 05006.","IEEE Access","","2017","PP","99","1","1","In this paper, we present an approach of convolutional neural networks (CNNs) to identify prostate cancers. Prostate tissue specimen samples were obtained from tissue microarrays and digitized. For each sample, epithelial nuclear seeds were identified and used to generate a nuclear seed map, i.e., only the location information of epithelial nuclei were utilized. From the nuclear seed maps, CNNs sought to learn the high-level feature representation of nuclear architecture and to detect cancers. Applying data augmentation technique, CNNs were trained on the training dataset including 73 benign and 89 cancer samples and validated on the testing dataset comprising 217 benign and 274 cancer samples. In detecting cancers, CNNs achieved an AUC of 0.974 (95% CI: 0.961-0.985). In comparison to the approaches of utilizing hand-crafted nuclear architecture features and the state of the art deep learning networks with standard machine learning methods, CNNs were significantly superior to them (p-value<5e-2). Moreover, stromal nuclei were incapable of improving the cancer detection performance. The experimental results suggest that our approach offers the ability to aid in improving prostate cancer pathology.","","","10.1109/ACCESS.2017.2747838","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8023758","artificial neural network;cancer detection;computer-aided diagnosis;microscopy;pattern recognition","Biological tissues;Kernel;Machine learning;Neurons;Pathology;Prostate cancer","","","","","","","","","20170831","","","IEEE","IEEE Early Access Articles"
"Microscopic Blood Smear Segmentation and Classification Using Deep Contour Aware CNN and Extreme Machine Learning","M. I. Razzak; S. Naz","","2017 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)","20170824","2017","","","801","807","Recent advancement in genomics technologies has opened a new realm for early detection of diseases that shows potential to overcome the drawbacks of manual detection technologies. In this work, we have presented efficient contour aware segmentation approach based based on fully conventional network whereas for classification we have used extreme machine learning based on CNN features extracted from each segmented cell. We have evaluated system performance based on segmentation and classification on publicly available dataset. Experiment was conducted on 64000 blood cells and dataset is divided into 80% for training and 20% for testing. Segmentation results are compared with the manual segmentation and found that proposed approach provided with 98.12% and 98.16% for RBC and WBC respectively whereas classification accuracy is shown on publicly available dataset 94.71% and 98.68% for RBC & its abnormalities detection and WBC respectively.","","Electronic:978-1-5386-0733-6; POD:978-1-5386-0734-3","10.1109/CVPRW.2017.111","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8014845","Blood Sample Analysis;ELM;KWFLICM;RBC;cell morphology;image analysis","Blood;Diseases;Feature extraction;Image color analysis;Image segmentation;Microscopy;Shape","","","","","","","","","","21-26 July 2017","","IEEE","IEEE Conference Publications"
"Crowdsourcing for Chromosome Segmentation and Deep Classification","M. Sharma; O. Saha; A. Sriraman; R. Hebbalaguppe; L. Vig; S. Karande","","2017 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)","20170824","2017","","","786","793","Metaphase chromosome analysis is one of the primary techniques utilized in cytogenetics. Observations of chromosomal segments or translocations during metaphase can indicate structural changes in the cell genome, and is often used for diagnostic purposes. Karyotyping of the chromosomes micro-photographed under metaphase is done by characterizing the individual chromosomes in cell spread images. Currently, considerable effort and time is spent to manually segment out chromosomes from cell images, and classifying the segmented chromosomes into one of the 24 types, or for diseased cells to one of the known translocated types. Segmenting out the chromosomes in such images can be especially laborious and is often done manually, if there are overlapping chromosomes in the image which are not easily separable by image processing techniques. Many techniques have been proposed to automate the segmentation and classification of chromosomes from spread images with reasonable accuracy, but given the criticality of the domain, a human in the loop is often still required. In this paper, we present a method to segment out and classify chromosomes for healthy patients using a combination of crowdsourcing, preprocessing and deep learning, wherein the non-expert crowd from CrowdFlower is utilized to segment out the chromosomes from the cell image, which are then straightened and fed into a (hierarchical) deep neural network for classification. Experiments are performed on 400 real healthy patient images obtained from a hospital. Results are encouraging and promise to significantly reduce the cognitive burden of segmenting and karyotyping chromosomes.","","Electronic:978-1-5386-0733-6; POD:978-1-5386-0734-3","10.1109/CVPRW.2017.109","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8014843","","Biological cells;Conferences;Crowdsourcing;Image segmentation;Machine learning;Microscopy;Pipelines","","","","","","","","","","21-26 July 2017","","IEEE","IEEE Conference Publications"
"FORMS-Locks: A Dataset for the Evaluation of Similarity Measures for Forensic Toolmark Images","M. Keglevic; R. Sablatnig","","2017 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)","20170824","2017","","","1890","1897","We present a toolmark dataset created using lock cylinders seized during criminal investigations of break-ins. A total number of 197 cylinders from 48 linked criminal cases were photographed under a comparison microscope used by forensic experts for toolmark comparisons. In order to allow an assessment of the influence of different lighting conditions, all images were captured using a ring light with 11 different lighting settings. Further, matching image regions in the toolmark images were manually annotated. In addition to the annotated toolmark images and the annotation tool, extracted toolmark patches are provided for training and testing to allow a quantitative comparison of the performance of different similarity measures. Finally, results from an evaluation using a publicly available state-of-the-art image descriptor based on deep learning are presented to provide a baseline for future publications.","","Electronic:978-1-5386-0733-6; POD:978-1-5386-0734-3","10.1109/CVPRW.2017.236","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8014970","","Cloning;Forensics;Image edge detection;Lighting;Manuals;Microscopy;Tools","","","","","","","","","","21-26 July 2017","","IEEE","IEEE Conference Publications"
"Semantic segmentation of microscopic images of H&E stained prostatic tissue using CNN","J. Isaksson; I. Arvidsson; K. Åaström; A. Heyden","Lund University, Centre for Mathematical Sciences, Lund, Sweden","2017 International Joint Conference on Neural Networks (IJCNN)","20170703","2017","","","1252","1256","There is a need for an automatic Gleason scoring system that can be used for prostate cancer diagnosis. Today the diagnoses are determined by pathologists manually, which is both a complex and a time-consuming task. To reduce the pathologists' workload, but also to reduce variations between different pathologists, an automatic classification system would be of great use. Some previous works have aimed for this, but still more work needs to be done. It is probable that such a tool would benefit from having access to individually segmented, pathologically relevant objects from the images. Therefore, we have developed an algorithm for semantic segmentation of the microscopic images of H&E stained prostate tissue into Background, Stroma, Epithelial Cytoplasm and Nuclei. This algorithm is based on deep learning, or more specifically a convolutional neural network. The network design is inspired by architectures that previously have been proved successful in different applications. It consists of a contracting and an expanding part, which are symmetrical. We have reached an accuracy of 80 %, as measured by the mean of the intersection over union, for segmentation into four classes. Previous works have only investigated nuclei segmentation, and our network performed similar but for the more challenging task of four class segmentation.","","Electronic:978-1-5090-6182-2; POD:978-1-5090-6183-9","10.1109/IJCNN.2017.7965996","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7965996","","Cancer;Gold;Image segmentation;Microscopy;Neural networks;Semantics;Standards","biological tissues;cancer;image classification;image segmentation;medical image processing;neural nets;patient diagnosis","CNN;H&E stained prostatic tissue;automatic Gleason scoring system;automatic classification system;epithelial cytoplasm;microscopic image semantic segmentation;prostate cancer diagnosis","","","","","","","","14-19 May 2017","","IEEE","IEEE Conference Publications"
"Automating Papanicolaou Test Using Deep Convolutional Activation Feature","J. Hyeon; H. J. Choi; K. N. Lee; B. D. Lee","Sch. of Comput., KAIST, Daejeon, South Korea","2017 18th IEEE International Conference on Mobile Data Management (MDM)","20170703","2017","","","382","385","Cervical cancer is the women's fourth most common cancer worldwide, with 266,000 deaths in a year. Cervical cancer can be diagnosed by the Papanicolaou test. In this test, a cytopathologist observes a microscopic image of the cervix cells and decides whether the patient is abnormal or not. According to research, the accuracy of the cervical cytology is reported as 89.7%. Because it is associated with the patient's life, it is important to improve the accuracy of this test. Many systems have been proposed to help judge experts to improve the accuracy of tests in the medical field, but development has been limited to areas where there are cleanly quantified test data. In this paper, we design and train a model to automatically classify the normal/abnormal state of cervical cells from microscopic images by using a convolutional neural network and several machine learning classifiers. As a result, the support vector machine achieves the highest performance with 78% F1 score.","","Electronic:978-1-5386-3932-0; POD:978-1-5386-3933-7","10.1109/MDM.2017.66","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962484","Cervical Cancer;Cervical Cancer Screening Test;Convolutional Neural Network;Deep Convolutional Activation Feature;Papanicolaou Test","Biological neural networks;Cervical cancer;Feature extraction;Microscopy;Support vector machines","biomedical optical imaging;cancer;cellular biophysics;feedforward neural nets;image classification;learning (artificial intelligence);medical image processing;microscopes;support vector machines","F1 score;Papanicolaou test automation;automatic abnormal state classification;automatic normal state classification;cervical cancer;cervical cytology;cervix cells;convolutional neural network;deep convolutional activation feature;machine learning classifiers;medical field;microscopic image;support vector machine","","","","","","","","May 29 2017-June 1 2017","","IEEE","IEEE Conference Publications"
"Mitosis Detection in Phase Contrast Microscopy Image Sequences of Stem Cell Populations: A Critical Review","A. A. Liu; Y. Lu; M. Chen; Y. Su","Electronics Information Engineering, Tianjin University, Tianjin, Tianjin China 300072 (e-mail: anan0422@gmail.com)","IEEE Transactions on Big Data","","2017","PP","99","1","1","Detecting mitosis from cell population is a fundamental problem in many biological researches and biomedical applications. In modern researches, advanced imaging technologies have been applied to generate large amount of microscope images of cells. However, detecting all mitotic cells from these images with human eye is tedious and time-consuming. In recent years, several approaches have been proposed to help humans finish this job automatically with high efficiency and accuracy. In this review paper, we first described some commonly used datasets for mitosis detection, and then discussed different kinds of methods for mitosis detection, like tracking based methods, tracking free methods, hybrid methods, and the most recently proposed works based on deep learning architecture. We compared these methods on same datasets, and found that deep learning based approaches have achieved a great improvement in performance. At last, we discussed the future possible approaches on mitosis detection, to combine the success of previous works and the advantage of big data in modern researches. Considering expertise is highly required in biomedical area, we will further discuss the possibility to learn information from biomedical big data with less expert annotation.","","","10.1109/TBDATA.2017.2721438","China Scholarship Council; Elite Scholar Program of Tianjin University; National Natural Science Foundation of China; Tianjin Research Program of Application Foundation and Advanced Technology; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962189","big data;biomedical image;computer vision;microscopy image;mitosis detection;stem cell","Big Data;Computer architecture;Image sequences;Microscopy;Sociology;Statistics;Stem cells","","","","","","","","","20170629","","","IEEE","IEEE Early Access Articles"
"Automatic Quantification of Tumour Hypoxia From Multi-Modal Microscopy Images Using Weakly-Supervised Learning Methods","G. Carneiro; T. Peng; C. Bayer; N. Navab","Australian Centre for Visual Technologies, University of Adelaide, Adelaide, SA, Australia","IEEE Transactions on Medical Imaging","20170628","2017","36","7","1405","1417","In recently published clinical trial results, hypoxia-modified therapies have shown to provide more positive outcomes to cancer patients, compared with standard cancer treatments. The development and validation of these hypoxia-modified therapies depend on an effective way of measuring tumor hypoxia, but a standardized measurement is currently unavailable in clinical practice. Different types of manual measurements have been proposed in clinical research, but in this paper we focus on a recently published approach that quantifies the number and proportion of hypoxic regions using high resolution (immuno-)fluorescence (IF) and hematoxylin and eosin (HE) stained images of a histological specimen of a tumor. We introduce new machine learning-based methodologies to automate this measurement, where the main challenge is the fact that the clinical annotations available for training the proposed methodologies consist of the total number of normoxic, chronically hypoxic, and acutely hypoxic regions without any indication of their location in the image. Therefore, this represents a weakly-supervised structured output classification problem, where training is based on a high-order loss function formed by the norm of the difference between the manual and estimated annotations mentioned above. We propose four methodologies to solve this problem: 1) a naive method that uses a majority classifier applied on the nodes of a fixed grid placed over the input images; 2) a baseline method based on a structured output learning formulation that relies on a fixed grid placed over the input images; 3) an extension to this baseline based on a latent structured output learning formulation that uses a graph that is flexible in terms of the amount and positions of nodes; and 4) a pixel-wise labeling based on a fully-convolutional neural network. Using a data set of 89 weakly annotated pairs of IF and HE images from eight tumors, we show that the quantitativ- results of methods (3) and (4) above are equally competitive and superior to the naive (1) and baseline (2) methods. All proposed methodologies show high correlation values with respect to the clinical annotations.","0278-0062;02780062","","10.1109/TMI.2017.2677479","10.13039/100005156 - Alexander von Humboldt Foundation for the Fellowship for Experienced Researchers; 10.13039/100005156 - Alexander von Humboldt Foundation for the Fellowship for Postdoctoral Researchers; 10.13039/501100000923 - Australian Research Council¿¿¿s Discovery Projects funding scheme; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7869416","Microscopy;deep learning;high-order loss functions;structured output learning;weakly-supervised training","Biomedical imaging;Cancer;Computational modeling;Manuals;Medical treatment;Training;Tumors","biomedical optical imaging;cancer;fluorescence;image classification;learning (artificial intelligence);medical image processing;neural nets;optical microscopy;tumours","HE images;IF images;acutely hypoxic regions;automatic quantification;baseline method;cancer patients;chronically hypoxic regions;clinical annotations;estimated annotations;fixed grid;fully-convolutional neural network;hematoxylin and eosin stained images;high resolution immunofluorescence images;high-order loss function;histological specimen;hypoxia-modified therapies;input images;latent structured output learning formulation;machine learning-based methodologies;majority classifier;manual annotations;multimodal microscopy images;naive method;normoxic regions;pixel-wise labeling;standard cancer treatments;standardized measurement;tumor hypoxia;tumour hypoxia;weakly-supervised learning methods;weakly-supervised structured output classification problem","","","","","","","20170302","July 2017","","IEEE","IEEE Journals & Magazines"
"A Dataset and a Technique for Generalized Nuclear Segmentation for Computational Pathology","N. Kumar; R. Verma; S. Sharma; S. Bhargava; A. Vahadane; A. Sethi","IIT Guwahati, Guwahati, India","IEEE Transactions on Medical Imaging","20170628","2017","36","7","1550","1560","Nuclear segmentation in digital microscopic tissue images can enable extraction of high-quality features for nuclear morphometrics and other analysis in computational pathology. Conventional image processing techniques, such as Otsu thresholding and watershed segmentation, do not work effectively on challenging cases, such as chromatin-sparse and crowded nuclei. In contrast, machine learning-based segmentation can generalize across various nuclear appearances. However, training machine learning algorithms requires data sets of images, in which a vast number of nuclei have been annotated. Publicly accessible and annotated data sets, along with widely agreed upon metrics to compare techniques, have catalyzed tremendous innovation and progress on other image classification problems, particularly in object recognition. Inspired by their success, we introduce a large publicly accessible data set of hematoxylin and eosin (H&E)-stained tissue images with more than 21000 painstakingly annotated nuclear boundaries, whose quality was validated by a medical doctor. Because our data set is taken from multiple hospitals and includes a diversity of nuclear appearances from several patients, disease states, and organs, techniques trained on it are likely to generalize well and work right out-of-the-box on other H&E-stained images. We also propose a new metric to evaluate nuclear segmentation results that penalizes object- and pixel-level errors in a unified manner, unlike previous metrics that penalize only one type of error. We also propose a segmentation technique based on deep learning that lays a special emphasis on identifying the nuclear boundaries, including those between the touching or overlapping nuclei, and works well on a diverse set of test images.","0278-0062;02780062","","10.1109/TMI.2017.2677499","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7872382","Annotation;boundaries;dataset;deep learning;nuclear segmentation;nuclei","Diseases;Image color analysis;Image segmentation;Machine learning;Measurement;Pathology;Training","biological organs;biological tissues;biomedical optical imaging;cellular biophysics;diseases;feature extraction;image classification;image segmentation;learning (artificial intelligence);medical image processing;object recognition;optical microscopy","H&E-stained images;Otsu thresholding;chromatin-sparse;computational pathology;conventional image processing techniques;crowded nuclei;deep learning;digital microscopic tissue images;disease states;generalized nuclear segmentation;hematoxylin and eosin-stained tissue images;high-quality feature extraction;image classification problems;machine learning algorithms;machine learning-based segmentation;nuclear appearances;nuclear boundaries;nuclear morphometrics;object recognition;object-level errors;organs;overlapping nuclei;pixel-level errors;right out-of-the-box;segmentation technique;watershed segmentation","","","","","","","20170306","July 2017","","IEEE","IEEE Journals & Magazines"
"Malaria Parasite Detection From Peripheral Blood Smear Images Using Deep Belief Networks","D. Bibin; M. S. Nair; P. Punitha","Department of Research and Development Centre, Bharathiar University, Coimbatore, India","IEEE Access","20170619","2017","5","","9099","9108","In this paper, we propose a novel method to identify the presence of malaria parasites in human peripheral blood smear images using a deep belief network (DBN). This paper introduces a trained model based on a DBN to classify 4100 peripheral blood smear images into the parasite or non-parasite class. The proposed DBN is pre-trained by stacking restricted Boltzmann machines using the contrastive divergence method for pre-training. To train the DBN, we extract features from the images and initialize the visible variables of the DBN. A concatenated feature of color and texture is used as a feature vector in this paper. Finally, the DBN is discriminatively fine-tuned using a backpropagation algorithm that computes the probability of class labels. The optimum size of the DBN architecture used in this paper is 484-600-600-600-600-2, in which the visible layer has 484 nodes and the output layer has two nodes with four hidden layers containing 600 hidden nodes in every layer. The proposed method has performed significantly better than the other state-of-the-art methods with an F-score of 89.66%, a sensitivity of 97.60%, and specificity of 95.92%. This paper is the first application of a DBN for malaria parasite detection in human peripheral blood smear images.","2169-3536;21693536","","10.1109/ACCESS.2017.2705642","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7931565","Deep learning;contrastive divergence;deep belief network;discriminative training;malaria parasite detection;restricted Boltzmann machine","Blood;Computer architecture;Diseases;Feature extraction;Image color analysis;Microscopy;Training","Boltzmann machines;backpropagation;belief networks;biology computing;blood;feature extraction;image classification;learning (artificial intelligence)","DBN;backpropagation algorithm;contrastive divergence method;deep belief networks;feature extraction;feature vector;human peripheral blood smear images;malaria parasite detection;restricted Boltzmann machines","","","","","","","20170518","2017","","IEEE","IEEE Journals & Magazines"
"Deep residual Hough voting for mitotic cell detection in histopathology images","T. Wollmann; K. Rohr","University of Heidelberg, BIOQUANT, IPMB, and DKFZ Heidelberg, Dept. Bioinformatics and Functional Genomics, Biomedical Computer Vision Group, Im Neuenheimer Feld 267, 69120, Germany","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","341","344","Cell detection in microscopy images is a common and challenging task. We propose a new approach for mitotic cell detection in histopathology images, which is based on a Deep Residual Network architecture combined with Hough voting. We propose a voting layer for neural networks and introduce a novel loss function. Our approach is learned from scratch using cell centroids and the original images. We benchmarked our approach on the challenging AMIDA13 dataset containing histology images of invasive breast carcinoma. It turned out that our approach achieved competitive results.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950533","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950533","Deep Learning;Dilated Convolution;Hough transform;Microscopy;Residual Network","Biomedical imaging;Computer architecture;Convolution;Microprocessors;Neural networks;Training;Transforms","Hough transforms;biological organs;cellular biophysics;learning (artificial intelligence);medical image processing;neural net architecture","AMIDA13 dataset;cell centroids;deep residual Hough voting;deep residual network architecture;histopathology images;invasive breast carcinoma;microscopy images;mitotic cell detection","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"Deep learning for magnification independent breast cancer histopathology image classification","N. Bayramoglu; J. Kannala; J. Heikkilä","Center for Machine Vision and Signal Analysis, University of Oulu, Finland","2016 23rd International Conference on Pattern Recognition (ICPR)","20170424","2016","","","2440","2445","Microscopic analysis of breast tissues is necessary for a definitive diagnosis of breast cancer which is the most common cancer among women. Pathology examination requires time consuming scanning through tissue images under different magnification levels to find clinical assessment clues to produce correct diagnoses. Advances in digital imaging techniques offers assessment of pathology images using computer vision and machine learning methods which could automate some of the tasks in the diagnostic pathology workflow. Such automation could be beneficial to obtain fast and precise quantification, reduce observer variability, and increase objectivity. In this work, we propose to classify breast cancer histopathology images independent of their magnifications using convolutional neural networks (CNNs). We propose two different architectures; single task CNN is used to predict malignancy and multi-task CNN is used to predict both malignancy and image magnification level simultaneously. Evaluations and comparisons with previous results are carried out on BreaKHis dataset. Experimental results show that our magnification independent CNN approach improved the performance of magnification specific model. Our results in this limited set of training data are comparable with previous state-of-the-art results obtained by hand-crafted features. However, unlike previous methods, our approach has potential to directly benefit from additional training data, and such additional data could be captured with same or different magnification levels than previous data.","","Electronic:978-1-5090-4847-2; POD:978-1-5090-4848-9","10.1109/ICPR.2016.7900002","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7900002","","Breast cancer;Databases;Microscopy;Pathology;Training;Training data","cancer;computer vision;image classification;learning (artificial intelligence);medical image processing;neural nets","BreaKHis dataset;breast tissues;computer vision;convolutional neural networks;deep learning;diagnostic pathology workflow;digital imaging techniques;image classification;machine learning;magnification independent breast cancer histopathology image classification;microscopic analysis;multitask CNN;single task CNN","","","","","","","","4-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"Learned vs. engineered features for fine-grained classification of aquatic macroinvertebrates","E. Riabchenko; K. Meissner; I. Ahmad; A. Iosifidis; V. Tirronen; M. Gabbouj; S. Kiranyaz","Department of Signal Processing, Tampere University of Technology, Finland","2016 23rd International Conference on Pattern Recognition (ICPR)","20170424","2016","","","2276","2281","Aquatic macroinvertebrate biomonitoring is an efficient way of assessment of slow and subtle anthropogenic changes and their effect on water quality. It is imperative to have reliable identification and counts of the various taxa occurring in samples as these form the basis for the quality indices used to infer the ecological status of the aquatic ecosystem. In this paper, we try to close the gap between human taxa identification accuracy (typically 90-95% on 30-40 classes of macroinvertebrates) and results of automatic fine-grained classification by introducing a novel technique based on Convolutional Neural Networks (CNN). CNN learns optimal features for macroinvertebrate classification and achieves near human accuracy when tested on 29 macroinvertebrate classes. Moreover, we perform comparative evaluation of the learned features against the hand-crafted features, which have been commonly used in classical approaches, and confirm superiority of the learned deep features over the engineered ones.","","Electronic:978-1-5090-4847-2; POD:978-1-5090-4848-9","10.1109/ICPR.2016.7899975","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7899975","","Databases;Ecosystems;Feature extraction;Machine vision;Microscopy;Water resources","aquaculture;biology computing;feedforward neural nets;learning (artificial intelligence);pattern classification","CNN;anthropogenic changes;aquatic ecosystem;aquatic macroinvertebrate biomonitoring;automatic fine-grained classification;convolutional neural networks;ecological status;engineered features;hand-crafted features;human taxa identification accuracy;learned deep features;macroinvertebrate classification;quality indices","","","","","","","","4-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"Automated Melanoma Recognition in Dermoscopy Images via Very Deep Residual Networks","L. Yu; H. Chen; Q. Dou; J. Qin; P. A. Heng","Department of Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong","IEEE Transactions on Medical Imaging","20170331","2017","36","4","994","1004","Automated melanoma recognition in dermoscopy images is a very challenging task due to the low contrast of skin lesions, the huge intraclass variation of melanomas, the high degree of visual similarity between melanoma and non-melanoma lesions, and the existence of many artifacts in the image. In order to meet these challenges, we propose a novel method for melanoma recognition by leveraging very deep convolutional neural networks (CNNs). Compared with existing methods employing either low-level hand-crafted features or CNNs with shallower architectures, our substantially deeper networks (more than 50 layers) can acquire richer and more discriminative features for more accurate recognition. To take full advantage of very deep networks, we propose a set of schemes to ensure effective training and learning under limited training data. First, we apply the residual learning to cope with the degradation and overfitting problems when a network goes deeper. This technique can ensure that our networks benefit from the performance gains achieved by increasing network depth. Then, we construct a fully convolutional residual network (FCRN) for accurate skin lesion segmentation, and further enhance its capability by incorporating a multi-scale contextual information integration scheme. Finally, we seamlessly integrate the proposed FCRN (for segmentation) and other very deep residual networks (for classification) to form a two-stage framework. This framework enables the classification network to extract more representative and specific features based on segmented results instead of the whole dermoscopy images, further alleviating the insufficiency of training data. The proposed framework is extensively evaluated on ISBI 2016 Skin Lesion Analysis Towards Melanoma Detection Challenge dataset. Experimental results demonstrate the significant performance gains of the proposed framework, ranking the first in classification and the second in segmentation among 25 teams and 28 teams, r- spectively. This study corroborates that very deep CNNs with effective training mechanisms can be employed to solve complicated medical image analysis tasks, even with limited training data.","0278-0062;02780062","","10.1109/TMI.2016.2642839","Research Grants Council of the Hong Kong Special Administrative Region; 10.13039/501100003453 - Guangdong Natural Science Foundation; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7792699","Automated melanoma recognition;fully convolutional neural networks;residual learning;skin lesion analysis;very deep convolutional neural networks","Biomedical imaging;Feature extraction;Image segmentation;Lesions;Malignant tumors;Skin;Training data","biomedical optical imaging;cancer;image recognition;image segmentation;learning (artificial intelligence);medical image processing;neural nets;optical microscopy;skin","automated melanoma recognition;classification network;deep convolutional neural networks;deep residual networks;dermoscopy images;fully convolutional residual network;low-level hand-crafted features;medical image analysis;skin lesion segmentation;training data","","","","","","","20161221","April 2017","","IEEE","IEEE Journals & Magazines"
"Materials discovery: Understanding polycrystals from large-scale electron patterns","R. Liu; A. Agrawal; W. k. Liao; A. Choudhary; M. De Graef","Electrical Engineering and Computer Science, Northwestern University, Evanston, IL 60208","2016 IEEE International Conference on Big Data (Big Data)","20170206","2016","","","2261","2269","This paper explores the idea of modeling a large image data collection of polycrystal electron patterns, in order to detect insights in understanding materials discovery. There is an emerging interest in applying big data processing, management and modeling methods to scientific images, which often come in a form and with patterns only interpretable to domain experts. While large-scale machine learning approaches have demonstrated certain superiority in analyzing, summarizing, and providing an understandable route to data types like natural images, speeches and texts, scientific images is still a relatively unexplored area. Deep convolutional neural networks, despite their recent triumph in natural image understanding, are still rarely seen adapted to experimental microscopic images, especially in a large scale. To the best of our knowledge, we present the first deep learning solution towards a scientific image indexing problem using a collection of over 300K microscopic images. The result obtained is 54% better than a dictionary lookup method which is state-of-the-art in the materials science society.","","Electronic:978-1-4673-9005-7; POD:978-1-4673-9006-4","10.1109/BigData.2016.7840857","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7840857","Deep learning;EBSD;convolutional neural networks;electronic images;materials design;materials discovery","Biological neural networks;Computational modeling;Electron microscopy;Indexing;Machine learning","Big Data;convolution;crystals;image processing;learning (artificial intelligence);materials science computing;neural nets","big data processing;deep convolutional neural networks;experimental microscopic images;image data collection;large-scale machine learning;large-scale polycrystal electron patterns;materials discovery;materials science society;scientific image indexing problem;scientific images","","1","","","","","","5-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"Residual Deconvolutional Networks for Brain Electron Microscopy Image Segmentation","A. Fakhry; T. Zeng; S. Ji","Department of Computer Science, Old Dominion University, Norfolk, VA, USA","IEEE Transactions on Medical Imaging","20170201","2017","36","2","447","456","Accurate reconstruction of anatomical connections between neurons in the brain using electron microscopy (EM) images is considered to be the gold standard for circuit mapping. A key step in obtaining the reconstruction is the ability to automatically segment neurons with a precision close to human-level performance. Despite the recent technical advances in EM image segmentation, most of them rely on hand-crafted features to some extent that are specific to the data, limiting their ability to generalize. Here, we propose a simple yet powerful technique for EM image segmentation that is trained end-to-end and does not rely on prior knowledge of the data. Our proposed residual deconvolutional network consists of two information pathways that capture full-resolution features and contextual information, respectively. We showed that the proposed model is very effective in achieving the conflicting goals in dense output prediction; namely preserving full-resolution predictions and including sufficient contextual information. We applied our method to the ongoing open challenge of 3D neurite segmentation in EM images. Our method achieved one of the top results on this open challenge. We demonstrated the generality of our technique by evaluating it on the 2D neurite segmentation challenge dataset where consistently high performance was obtained. We thus expect our method to generalize well to other dense output prediction problems.","0278-0062;02780062","","10.1109/TMI.2016.2613019","10.13039/100000153 - National Science Foundation, Old Dominion University, and Washington State University; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7575638","Brain circuit reconstruction;deconvolutional networks;deep learning;electron microscopy;image segmentation;residual learning","Convolution;Deconvolution;Feature extraction;Image reconstruction;Image segmentation;Predictive models;Three-dimensional displays","brain;deconvolution;electron microscopy;image segmentation;medical image processing;neural nets;neurophysiology","3D neurite segmentation;EM image segmentation;anatomical connection reconstruction;brain electron microscopy;circuit mapping;contextual information;dense output prediction;electron microscopy images;full-resolution features;full-resolution predictions;hand-crafted features;human-level performance;information pathways;neurite segmentation challenge dataset;neurons;residual deconvolutional networks","","","","","","","20160923","Feb. 2017","","IEEE","IEEE Journals & Magazines"
