"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3Ddeep+learning+genomics",2017/09/18 11:14:46
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Discriminative concept learning network: Reveal high-level differential concepts from shallow architecture","Q. Wang; S. Young; A. Harwood; Cheng Soon Ong","Computing and Information Systems, The University of Melbourne, Parkville, VIC 3010, Australia","2015 International Joint Conference on Neural Networks (IJCNN)","20151001","2015","","","1","9","A desired capability of deep learning is to understand the high-level, class-specific features via hierarchical features learning. However the training of deep architectures is costly comparing to simple shallow models. Bringing the high-level feature understanding into a simple shallow architecture remains an open question. We proposed a supervised learning algorithm, enabling binary classification along with an intrinsic ability of learning high-level discriminative concepts via a shallow neural network architecture. The physical architecture of the network has one hidden layer (also serving as the output layer) responsible for the classification and an input layer directly identifies the informative features that constitute the high-level differential concepts between the two classes. Compared to other shallow classifiers, we demonstrate its practicability in real world classification problems. We also illustrate the human-understandable, discriminative concepts learned from the two image recognition exercises. Lastly, we show how it is useful in validating the disease-associated genetic variants in human genome as a real diagnostic genomics application.","2161-4393;21614393","Electronic:978-1-4799-1960-4; POD:978-1-4799-1961-1","10.1109/IJCNN.2015.7280525","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7280525","","Ionosphere;Neurons;Single photon emission computed tomography;Sonar;Training","face recognition;image classification;learning (artificial intelligence);neural net architecture","binary classification;deep learning;deep-architecture training;diagnostic genomics application;disease-associated genetic variants;hidden layer;hierarchical feature learning;high-level class-specific features;high-level differential concepts;high-level discriminative concept learning network;human genome;image recognition;input layer;intrinsic ability;output layer;physical architecture;shallow classifiers;shallow neural network architecture;supervised learning algorithm","","","","31","","","","12-17 July 2015","","IEEE","IEEE Conference Publications"
"Integrative Data Analysis of Multi-Platform Cancer Data with a Multimodal Deep Learning Approach","M. Liang; Z. Li; T. Chen; J. Zeng","Department of Mathematical Sciences, Tsinghua University, Beijing, P. R. China","IEEE/ACM Transactions on Computational Biology and Bioinformatics","20150805","2015","12","4","928","937","Identification of cancer subtypes plays an important role in revealing useful insights into disease pathogenesis and advancing personalized therapy. The recent development of high-throughput sequencing technologies has enabled the rapid collection of multi-platform genomic data (e.g., gene expression, miRNA expression, and DNA methylation) for the same set of tumor samples. Although numerous integrative clustering approaches have been developed to analyze cancer data, few of them are particularly designed to exploit both deep intrinsic statistical properties of each input modality and complex cross-modality correlations among multi-platform input data. In this paper, we propose a new machine learning model, called multimodal deep belief network (DBN), to cluster cancer patients from multi-platform observation data. In our integrative clustering framework, relationships among inherent features of each single modality are first encoded into multiple layers of hidden variables, and then a joint latent model is employed to fuse common features derived from multiple input modalities. A practical learning algorithm, called contrastive divergence (CD), is applied to infer the parameters of our multimodal DBN model in an unsupervised manner. Tests on two available cancer datasets show that our integrative data analysis approach can effectively extract a unified representation of latent features to capture both intra- and cross-modality correlations, and identify meaningful disease subtypes from multi-platform cancer data. In addition, our approach can identify key genes and miRNAs that may play distinct roles in the pathogenesis of different cancer subtypes. Among those key miRNAs, we found that the expression level of miR-29a is highly correlated with survival time in ovarian cancer patients. These results indicate that our multimodal DBN based data analysis approach may have practical applications in cancer pathogenesis studies and provide useful guidelines for personali- ed cancer therapy.","1545-5963;15455963","","10.1109/TCBB.2014.2377729","National Basic Research Program of China; 10.13039/501100001809 - National Natural Science Foundation of China; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6977954","Multi-platform cancer data analysis;clinical data;genomic data;identification of cancer subtypes;multimodal deep belief network;restricted Boltzmann machine","Bioinformatics;Cancer;Computational biology;DNA;Data analysis;Data models;Genomics","RNA;belief networks;cancer;data analysis;feature extraction;genetics;genomics;medical computing;molecular biophysics;pattern clustering;tumours;unsupervised learning","DNA methylation;advancing personalized therapy;cancer data analysis;cancer pathogenesis;cancer patient clustering;cancer subtype identification;complex cross-modality correlations;contrastive divergence;cross-modality correlations;disease pathogenesis;gene expression;high-throughput sequencing technologies;input modality;integrative clustering approaches;integrative data analysis;integrative data analysis approach;intramodality correlations;intrinsic statistical properties;joint latent model;key genes;latent feature extraction;machine learning model;miR-29a;miRNA expression;multimodal DBN based data analysis;multimodal DBN model;multimodal deep belief network;multimodal deep learning approach;multiplatform cancer data;multiplatform genomic data;multiple input modalities;ovarian cancer patients;personalized cancer therapy;practical learning algorithm;tumor samples;unsupervised manner","Computational Biology;Gene Expression Profiling;Humans;Kaplan-Meier Estimate;Machine Learning;MicroRNAs;Neoplasms","9","","30","","","20141205","July-Aug. 1 2015","","IEEE","IEEE Journals & Magazines"
"Networks and models for the integrated analysis of multi omics data","Sun Kim","Bioinformatics Institute of Seoul National University, Korea","2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20170119","2016","","","6","6","These days, genome-wide measurements of genetic and epigenetics events, a.k.a omics data, are routinely produced; epigenetics is control mechanisms of genetics events as epi-means `on' or `upon'. As a result, a huge amount of omics data measured from different genetic and epigenetic events are available. For example, the amount of data at The Cancer Genome Atlas(TCGA) alone exceeds 2.5 peta byte as of October 2016. Unfortunately, the dimensions of omics data is huge, typically tens to hundreds or even millions of thousands while the number of samples are limited typically a few to thousands. Thus mining genetic and epigenetic data measured in different phenotype conditions is a very challenging problem, that is, small data sets on extremely high dimensions. Furthermore, all genetic and epigenetic events are inter-related. Thus it is necessary to perform integrated analysis of omics data sets of different types, which is even more challenging. To address these technical challenges, the bioinformatics community has used virtually all known network based analysis techniques, including recently developed deep neural networks. My group has been trying the network based integrated analysis of omics data at three different levels. First, we have been investigating on computational methods for associating different genetic and epigenetic events, which can be viewed as methods for defining edges in the network. Second, we have been developing mining subnetworks on the phenotype and time dimensions. Third, we have recently begun to investigate on the use of deep learning techniques for the integrated analysis of omics data. An important goal of our research is to combine network analysis and deep learning techniques to construct models or draw maps of cancer cells at multiple levels such as genomic mutations, gene activation/suppressions, epigenetic events including DNA methylation, histone modifications, and miRNA interference, biological pathways, and finally- at the whole cell level including tumor heterogeneity and clonal evolution.","","Electronic:978-1-5090-1611-2; POD:978-1-5090-1612-9","10.1109/BIBM.2016.7822479","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7822479","","","bioinformatics;cancer;genetics;genomics;learning (artificial intelligence);neural nets","DNA methylation;The Cancer Genome Atlas;bioinformatics;biological pathways;cancer cells;clonal evolution;deep learning;deep neural networks;epigenetics events;gene activation;gene suppressions;genetic events;genome wide measurements;genomic mutations;histone modifications;miRNA interference;multi omics data integrated analysis;network based analysis techniques;tumor heterogeneity","","","","","","","","15-18 Dec. 2016","","IEEE","IEEE Conference Publications"
"Keynote address: Data engineering meets health","S. K. Halgamuge","Department of Mechanical Engineering, University of Melbourne, Australia","2016 Moratuwa Engineering Research Conference (MERCon)","20160530","2016","","","xvi","xvi","Data Engineering promotes an engineering approach to anlyse big “imperfect” data by creating and using new smart algorithms such as Unsupervised Deep Learning, appropriate electronic hardware platforms and mechanical/mechatronic/material/ chemical-based approaches to interrogate and acquire missing data or information. The talk will focus on this paradigm and provide example algorithms and applications from the health sector, for example, neural engineering research on epilepsy and other brain deceases, biomechanical approaches and bioinformatics approaches attempting to find solutions to hard problems in cancer genomics, plat metabolomics, virus detection and drug characterization introducing about 10 on-going PhD projects. Other applications of data engineering, for example, operational optimization of smart grids and business analytics will also be briefly presented. At the conclusion of the talk information about the UGC-University of Melbourne Elite PhD program will also be provided.","","Electronic:978-1-5090-0645-8; POD:978-1-5090-0646-5","10.1109/MERCon.2016.7480102","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7480102","","","Big Data;cancer;data analysis;drugs;genomics;health care;medical administrative data processing","big imperfect data analysis;bioinformatics approaches;biomechanical approaches;brain diseases;business analytics;cancer genomics;chemical-based approaches;data engineering;drug characterization;electronic hardware platforms;epilepsy;health sector;material-based approaches;mechanical-based approaches;mechatronic-based approaches;neural engineering research;plat metabolomics;smart algorithms;smart grids;unsupervised deep learning;virus detection","","","","","","","","5-6 April 2016","","IEEE","IEEE Conference Publications"
"Dynamic graphics for research and teaching, with applications in the life sciences","M. Greenacre","Universitat Pompeu Fabra, Barcelona, Spain","Proceedings of the ITI 2009 31st International Conference on Information Technology Interfaces","20090807","2009","","","15","16","Our ability to record increasingly larger and more complex sets of data is accompanied by a decline in our capacity to interpret and understand these data in the fullest sense. Multivariate analysis partially assists us in our quest by reducing the dimensionality in optimal ways, but our view is stuck in two dimensions because of the planar nature of the graphical medium, be it the printed page or the computer screen. We are developing protocols and tools to explore dynamically high-dimensional data. The key idea is to introduce motion into the visualization process - not only can movement enlarge our view of data into the third dimension but it also allows us to see phenomena that are buried in the ""deep space"" of the data. Using the freely available R language and modern methods of statistical learning and data mining, we construct animation sequences that take us on a dynamic journey through our data. As scientific publishing evolves more and more into electronic formats, the potential of dynamic graphics will change forever the way we visualize and interpret data. Dynamic graphics also affords a valuable teaching tool, for explaining and demonstrating complex concepts such as multivariate relationships and differences between multivariate methods. The presentation concentrates on applications in the life sciences using examples from epidemiology, population disease statistics and genomics.","1330-1012;13301012","POD:978-953-7138-15-8","10.1109/ITI.2009.5196043","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5196043","","Animation;Data mining;Data visualization;Diseases;Education;Extraterrestrial phenomena;Graphics;Protocols;Scientific publishing;Statistical learning","computer aided instruction;data mining;data visualisation;statistical analysis;teaching","R language;computer screen;data mining;dynamic graphic;epidemiology;genomics;high-dimensional data;life science;multivariate analysis;population disease statistic;protocol;statistical learning;teaching tool;visualization process","","0","","","","","","22-25 June 2009","","IEEE","IEEE Conference Publications"
"Unsupervised incremental learning of deep descriptors from video streams","F. Pernici; A. D. Bimbo","MICC - University of Florence, Italy","2017 IEEE International Conference on Multimedia & Expo Workshops (ICMEW)","20170907","2017","","","477","482","We present a novel unsupervised method for face identity learning from video sequences. The method exploits the ResNet deep network for face detection and VGGface fc7 face descriptors together with a smart learning mechanism that exploits the temporal coherence of visual data in video streams. We present a novel feature matching solution based on Reverse Nearest Neighbour and a feature forgetting strategy that supports incremental learning with memory size control, while time progresses. It is shown that the proposed learning procedure is asymptotically stable and can be effectively applied to relevant applications like multiple face tracking.","","Electronic:978-1-5386-0560-8; POD:978-1-5386-0561-5; USB:978-1-5386-0559-2","10.1109/ICMEW.2017.8026276","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8026276","","Bioinformatics;Genomics","","","","","","","","","","10-14 July 2017","","IEEE","IEEE Conference Publications"
"Microscopic Blood Smear Segmentation and Classification Using Deep Contour Aware CNN and Extreme Machine Learning","M. I. Razzak; S. Naz","","2017 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)","20170824","2017","","","801","807","Recent advancement in genomics technologies has opened a new realm for early detection of diseases that shows potential to overcome the drawbacks of manual detection technologies. In this work, we have presented efficient contour aware segmentation approach based based on fully conventional network whereas for classification we have used extreme machine learning based on CNN features extracted from each segmented cell. We have evaluated system performance based on segmentation and classification on publicly available dataset. Experiment was conducted on 64000 blood cells and dataset is divided into 80% for training and 20% for testing. Segmentation results are compared with the manual segmentation and found that proposed approach provided with 98.12% and 98.16% for RBC and WBC respectively whereas classification accuracy is shown on publicly available dataset 94.71% and 98.68% for RBC & its abnormalities detection and WBC respectively.","","Electronic:978-1-5386-0733-6; POD:978-1-5386-0734-3","10.1109/CVPRW.2017.111","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8014845","Blood Sample Analysis;ELM;KWFLICM;RBC;cell morphology;image analysis","Blood;Diseases;Feature extraction;Image color analysis;Image segmentation;Microscopy;Shape","","","","","","","","","","21-26 July 2017","","IEEE","IEEE Conference Publications"
"Cells classification with deep learning","A. Sezer; U. Çekmez","Bilgisayar M&#x00FC;hendisligi B&#x00F6;l&#x00FC;m&#x00FC;, Y&#x0131;ld&#x0131;z Teknik &#x00DC;niversitesi, 34220 Istanbul, T&#x00FC;rkiye","2017 25th Signal Processing and Communications Applications Conference (SIU)","20170629","2017","","","1","4","Proteomic analysis is a rapidly developing research field that has recently been used in the diagnosis and treatment of various diseases by analyzing the structure and functions of protein patterns in the cell. Numerous computer based decision support mechanisms implemented in this context have mostly used special image processing techniques until now. Recently, high performance self-learning deep learning methods have taken place in the classification studies over the conventional methods examining the structural features of the patterns, shapes and the texture properties in the images. In this study, different intracellular patterns of HeLa cells taken by the microscope used in the testing of pattern analysis and the output is compared by classifying these patterns by using both deep learning methods and bag-of-features method. As a result of the experiments, it is seen that the success of the proposed deep learning model has a very high performance in classifying compared to the existing models and bag-of-features technique.","","Electronic:978-1-5090-6494-6; POD:978-1-5090-6495-3","10.1109/SIU.2017.7960647","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7960647","classification;convolutional deep neural networks;deep learning;genome;protein;proteomic analysis","Bioinformatics;Dogs;Genomics;Machine learning;Neural networks;Pattern recognition;Proteins","cellular biophysics;diseases;image classification;image texture;learning (artificial intelligence);medical image processing;patient diagnosis;patient treatment;proteins","HeLa cell intracellular patterns;cell classification;computer-based decision support mechanisms;high-performance self-learning deep learning;image processing;pattern structural features;proteomic analysis;texture properties","","","","","","","","15-18 May 2017","","IEEE","IEEE Conference Publications"
"Deep residual Hough voting for mitotic cell detection in histopathology images","T. Wollmann; K. Rohr","University of Heidelberg, BIOQUANT, IPMB, and DKFZ Heidelberg, Dept. Bioinformatics and Functional Genomics, Biomedical Computer Vision Group, Im Neuenheimer Feld 267, 69120, Germany","2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017)","20170619","2017","","","341","344","Cell detection in microscopy images is a common and challenging task. We propose a new approach for mitotic cell detection in histopathology images, which is based on a Deep Residual Network architecture combined with Hough voting. We propose a voting layer for neural networks and introduce a novel loss function. Our approach is learned from scratch using cell centroids and the original images. We benchmarked our approach on the challenging AMIDA13 dataset containing histology images of invasive breast carcinoma. It turned out that our approach achieved competitive results.","","Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5","10.1109/ISBI.2017.7950533","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950533","Deep Learning;Dilated Convolution;Hough transform;Microscopy;Residual Network","Biomedical imaging;Computer architecture;Convolution;Microprocessors;Neural networks;Training;Transforms","Hough transforms;biological organs;cellular biophysics;learning (artificial intelligence);medical image processing;neural net architecture","AMIDA13 dataset;cell centroids;deep residual Hough voting;deep residual network architecture;histopathology images;invasive breast carcinoma;microscopy images;mitotic cell detection","","","","","","","","18-21 April 2017","","IEEE","IEEE Conference Publications"
"Detecting Cardiovascular Disease from Mammograms With Deep Learning","J. Wang; H. Ding; F. A. Bidgoli; B. Zhou; C. Iribarren; S. Molloi; P. Baldi","Department of Computer Science, Institute for Genomics and Bioinformatics, University of California at Irvine, Irvine, CA, USA","IEEE Transactions on Medical Imaging","20170501","2017","36","5","1172","1181","Coronary artery disease is a major cause of death in women. Breast arterial calcifications (BACs), detected in mammograms, can be useful risk markers associated with the disease. We investigate the feasibility of automated and accurate detection of BACs in mammograms for risk assessment of coronary artery disease. We develop a 12-layer convolutional neural network to discriminate BAC from non-BAC and apply a pixelwise, patch-based procedure for BAC detection. To assess the performance of the system, we conduct a reader study to provide ground-truth information using the consensus of human expert radiologists. We evaluate the performance using a set of 840 full-field digital mammograms from 210 cases, using both free-response receiver operating characteristic (FROC) analysis and calcium mass quantification analysis. The FROC analysis shows that the deep learning approach achieves a level of detection similar to the human experts. The calcium mass quantification analysis shows that the inferred calcium mass is close to the ground truth, with a linear regression between them yielding a coefficient of determination of 96.24%. Taken together, these results suggest that deep learning can be used effectively to develop an automated system for BAC detection in mammograms to help identify and assess patients with cardiovascular risks.","0278-0062;02780062","","10.1109/TMI.2017.2655486","10.13039/100000001 - National Science Foundation; 10.13039/100000050 - National Heart, Lung, and Blood Institute (Bethesda, MD) to CI and SM; 10.13039/100006785 - Google Faculty Research Award under Grant; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7827150","Breast arterial calcification (BAC);coronary artery disease;deep learning;mammography","Arteries;Breast;Calcium;Diseases;Machine learning;Mammography;Neural networks","cardiovascular system;diseases;learning (artificial intelligence);mammography;medical image processing;neural nets","12-layer convolutional neural network;BAC detection;FROC analysis;breast arterial calcifications;calcium mass quantification analysis;cardiovascular disease detection;coronary artery disease;death;deep learning;digital mammograms;patch based procedure","","","","","","","20170119","May 2017","","IEEE","IEEE Journals & Magazines"
"A deep learning model for predicting transcription factor binding location at single nucleotide resolution","S. Salekin; J. M. Zhang; Y. Huang","Electrical and Computer Engineering Department, University of Texas at San Antonio, 1 UTSA Circle, San Antonio, TX 78249, USA","2017 IEEE EMBS International Conference on Biomedical & Health Informatics (BHI)","20170413","2017","","","57","60","Transcriptional regulation by transcription factors (TFs) plays a pivotal role in controlling the gene expression. However, understanding the mechanism through which the transcription factors regulate the gene expression is a challenging task. This is primarily hindered by the low specificity in identifying transcription factor binding sites (TFBS). The emergence of the ChIP-exonuclease (ChIP-exo) method enables the detection of TFBS at single nucleotide sensitivity, providing us an opportunity to study the detailed mechanisms of TF regulation. Nevertheless, there is still a lack of computational tools that can also provide single base pair (bp) resolution prediction of TFBS. In this paper, we propose DeepSNR, a Deep Learning algorithm for Single Nucleotide Resolution prediction of transcription factor binding site. Our proposed method is inspired by the similarity between predicting the specific binding location from input nucleotide sequence and image segmentation. Particularly, we adopted the deconvolution network (deconvNet); a deep learning model designed for image segmentation, and developed a TFBS specific deconvNet architecture constructed on top of `DeepBind'. We trained a deconvNet for predicting CTCF binding sites using the data from ChIP-exo experiments. The proposed algorithm achieved median precision and recall of 87% and 77% respectively, significantly outperforming motif search based algorithms such as MatInspector.","","Electronic:978-1-5090-4179-4; POD:978-1-5090-4180-0","10.1109/BHI.2017.7897204","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7897204","","Algorithm design and analysis;Bioinformatics;DNA;Deconvolution;Genomics;Machine learning;Training","biological techniques;biology computing;deconvolution;enzymes;genetics;image segmentation;learning (artificial intelligence);molecular biophysics","CTCF binding sites;ChIP-exonuclease method;DeepBind;DeepSNR;TFBS specific deconvNet architecture;deconvolution network;deep learning model;gene expression;image segmentation;input nucleotide sequence;single nucleotide resolution;single nucleotide sensitivity;transcription factor binding sites","","","","","","","","16-19 Feb. 2017","","IEEE","IEEE Conference Publications"
"DeepSplice: Deep classification of novel splice junctions revealed by RNA-seq","Yi Zhang; Xinan Liu; J. N. MacLeod; Jinze Liu","Department of Computer Science, University of Kentucky, Lexington, 40506, USA","2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20170119","2016","","","330","333","Alternative splicing (AS) is a regulated process that enables the production of multiple mRNA transcripts from a single multi-exon gene. The availability of large-scale RNA-seq datasets has made it possible to predict splice junctions, as well as splice sites through spliced alignment to the reference genome. This greatly enhances the capability to decipher gene structures and explore the diversity of splicing variants. However, existing ab initio aligners are vulnerable to false positive spliced alignments as a result of sequence errors and random sequence matches. These spurious alignments can lead to a significant set of false positive splice junction predictions, confusing downstream analyses of splice variant detection and abundance estimation. In this work, we illustrate that splice junction sequence characteristics can be ascertained from experimental data with deep learning techniques. We employ deep convolutional neural networks for a novel splice junction classification tool named DeepSplice that (i) outperforms state-of-the-art methods for predicting splice sites, (ii) shows high computational efficiency and (iii) can be applied to self-defined training data by users.","","Electronic:978-1-5090-1611-2; POD:978-1-5090-1612-9","10.1109/BIBM.2016.7822541","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7822541","Alternative Splicing;Deep Learning;RNA-seq;Splice Junctions","Bioinformatics;Biological neural networks;Convolution;Genomics;Junctions;Neurons;Splicing","RNA;biological techniques;biology computing;genomics;learning (artificial intelligence);neural nets","DeepSplice method;RNA-sequence;alternative splicing;deep classification;deep convolutional neural networks;deep learning techniques;false positive spliced alignments;gene structures;large-scale RNA-seq datasets;mRNA transcripts;random sequence matches;sequence errors;single multiexon gene;splice junctions;splice variant detection","","","","","","","","15-18 Dec. 2016","","IEEE","IEEE Conference Publications"
"Visual7W: Grounded Question Answering in Images","Y. Zhu; O. Groth; M. Bernstein; L. Fei-Fei","","2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","20161212","2016","","","4995","5004","We have seen great progress in basic perceptual tasks such as object recognition and detection. However, AI models still fail to match humans in high-level vision tasks due to the lack of capacities for deeper reasoning. Recently the new task of visual question answering (QA) has been proposed to evaluate a model's capacity for deep image understanding. Previous works have established a loose, global association between QA sentences and images. However, many questions and answers, in practice, relate to local regions in the images. We establish a semantic link between textual descriptions and image regions by object-level grounding. It enables a new type of QA with visual answers, in addition to textual answers used in previous work. We study the visual QA tasks in a grounded setting with a large collection of 7W multiple-choice QA pairs. Furthermore, we evaluate human performance and several baseline models on the QA tasks. Finally, we propose a novel LSTM model with spatial attention to tackle the 7W QA tasks.","","Electronic:978-1-4673-8851-1; POD:978-1-4673-8852-8","10.1109/CVPR.2016.540","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7780909","","Bioinformatics;Cognition;Data collection;Genomics;Grounding;Knowledge discovery;Visualization","image processing;learning (artificial intelligence);object detection;object recognition;question answering (information retrieval)","7W multiple-choice QA pairs;AI models;LSTM model;Visual7W;deep image understanding;grounded question answering;image regions;object detection;object recognition;object-level grounding;textual descriptions;visual question answering","","1","","","","","","27-30 June 2016","","IEEE","IEEE Conference Publications"
"The effects of deep network topology on mortality prediction","H. Du; M. M. Ghassemi; M. Feng","School of Electrical and Electronic Engineering, Nanyang Technology University, Singapore","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","2602","2605","Deep learning has achieved remarkable results in the areas of computer vision, speech recognition, natural language processing and most recently, even playing Go. The application of deep-learning to problems in healthcare, however, has gained attention only in recent years, and it's ultimate place at the bedside remains a topic of skeptical discussion. While there is a growing academic interest in the application of Machine Learning (ML) techniques to clinical problems, many in the clinical community see little incentive to upgrade from simpler methods, such as logistic regression, to deep learning. Logistic regression, after all, provides odds ratios, p-values and confidence intervals that allow for ease of interpretation, while deep nets are often seen as `black-boxes' which are difficult to understand and, as of yet, have not demonstrated performance levels far exceeding their simpler counterparts. If deep learning is to ever take a place at the bedside, it will require studies which (1) showcase the performance of deep-learning methods relative to other approaches and (2) interpret the relationships between network structure, model performance, features and outcomes. We have chosen these two requirements as the goal of this study. In our investigation, we utilized a publicly available EMR dataset of over 32,000 intensive care unit patients and trained a Deep Belief Network (DBN) to predict patient mortality at discharge. Utilizing an evolutionary algorithm, we demonstrate automated topology selection for DBNs. We demonstrate that with the correct topology selection, DBNs can achieve better prediction performance compared to several bench-marking methods.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7591263","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7591263","","Bioinformatics;Genomics;Machine learning;Network topology;Neural networks;Topology;Training","belief networks;electronic health records;evolutionary computation;health care;learning (artificial intelligence);medical computing","EMR dataset;deep belief network;deep network topology;deep-learning methods;electronic medical record;evolutionary algorithm;healthcare;intensive care unit patients;network structure;patient mortality prediction","","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"High class-imbalance in pre-miRNA prediction: a novel approach based on deepSOM","G. Stegmayer; C. Yones; L. Kamenetzky; D. H. Milone","Georgina Stegmayer is with the Research Institute for Signals, Systems and Computational Intelligence (sinc(i)), FICH-UNL, CONICET, Argentina (e-mail: gstegmayer@sinc.unl.edu.ar).","IEEE/ACM Transactions on Computational Biology and Bioinformatics","","2016","PP","99","1","1","The computational prediction of novel microRNA within a full genome involves identifying sequences having the highest chance of being a miRNA precursor (pre-miRNA). These sequences are usually named candidates to miRNA. The well-known pre-miRNAs are usually only a few in comparison to the hundreds of thousands of potential candidates to miRNA that have to be analyzed, which makes this task a high classimbalance classification problem. The classical way of approaching it has been training a binary classifier in a supervised manner, using well-known pre-miRNAs as positive class and artificially defining the negative class. However, although the selection of positive labeled examples is straightforward, it is very difficult to build a set of negative examples in order to obtain a good set of training samples for a supervised method. In this work, we propose a novel and effective way of approaching this problem using machine learning, without the definition of negative examples. The proposal is based on clustering unlabeled sequences of a genome together with well-known miRNA precursors for the organism under study, which allows for the quick identification of the best candidates to miRNA as those sequences clustered with known precursors. Furthermore, we propose a deep model to overcome the problem of having very few positive class labels. They are always maintained in the deep levels as positive class while less likely pre-miRNA sequences are filtered level after level. Our approach has been compared with other methods for pre-miRNAs prediction in several species, showing effective predictivity of novel miRNAs. Additionally, we will show that our approach has a lower training time and allows for a better graphical navegability and interpretation of the results. A web-demo interface to try deepSOM is available at http://fich.unl.edu.ar/sinc/web-demo/deepsom/.","1545-5963;15455963","","10.1109/TCBB.2016.2576459","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7484734","Unsupervised learning;classification;deep self-organizing maps;high class-imbalance","Bioinformatics;Computational biology;Data models;Genomics;Neurons;Proposals;Training","","","","","","","","","20160607","","","IEEE","IEEE Early Access Articles"
"Boosting compound-protein interaction prediction by deep learning","Kai Tian; Mingyu Shao; Shuigeng Zhou; Jihong Guan","Shanghai Key Lab of Intelligent Information Processing, School of Computer Science, Fudan University, 200433, China","2015 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20151217","2015","","","29","34","The identification of interactions between compounds and proteins plays an important role in network pharmacology and drug discovery. However, experimentally identifying compound-protein interactions (CPIs) is generally expensive and time-consuming, computational approaches are thus introduced. Among these, machine-learning based methods have achieved a considerable success. However, due to the nonlinear and imbalanced nature of biological data, many machine learning approaches have their own limitations. Recently, deep learning techniques show advantages over many state-of-the-art machine learning methods in many applications. In this study, we aim at improving the performance of CPI prediction based on deep learning, and propose a method called DL-CPI (the abbreviation of Deep Learning for Compound-Protein Interactions prediction), which employs deep neural network (DNN) to effectively learn the representations of compound-protein pairs. Extensive experiments show that DL-CPI can learn useful features of compound-protein pairs by a layerwise abstraction, and thus achieves better prediction performance than existing methods on both balanced and imbalanced datasets.","","Electronic:978-1-4673-6799-8; POD:978-1-4673-6800-1","10.1109/BIBM.2015.7359651","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7359651","Compound-protein interaction;Deep learning;Deep neural network (DNN)","Bioinformatics;Genomics;Radio frequency;Training","biology computing;drugs;health care;learning (artificial intelligence);neural nets;proteins","DL-CPI;compound-protein interaction prediction;deep learning techniques;deep neural network;drug discovery;layerwise abstraction;machine-learning;network pharmacology","","1","","22","","","","9-12 Nov. 2015","","IEEE","IEEE Conference Publications"
"Data integration in machine learning","Y. Li; A. Ngom","Information and Communications Technologies, National Research Council of Canada, Ottawa, Ontario, Canada","2015 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20151217","2015","","","1665","1671","Modern data generated in many fields are in a strong need of integrative machine learning models in order to better make use of heterogeneous information in decision making and knowledge discovery. How data from multiple sources are incorporated in a learning system is key step for a successful analysis. In this paper, we provide a comprehensive review on data integration techniques from a machine learning perspective.","","Electronic:978-1-4673-6799-8; POD:978-1-4673-6800-1","10.1109/BIBM.2015.7359925","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7359925","Bayesian network;data integration;decision tree;deep learning;feature extraction;multiple kernel learning;random forest","Bioinformatics;Genomics;Lead;Loading;Yttrium","bioinformatics;learning (artificial intelligence)","data integration technique;decision making;heterogeneous information;integrative machine learning model;knowledge discovery","","2","","53","","","","9-12 Nov. 2015","","IEEE","IEEE Conference Publications"
