"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3Ddeep+learning+gene",2017/09/18 11:14:06
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Inferring Gene Regulatory Networks by Combining Supervised and Unsupervised Methods","T. Turki; J. T. L. Wang; I. Rajikhan","Comput. Sci. Dept., King Abdulaziz Univ., Jeddah, Saudi Arabia","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","140","145","Supervised methods for inferring gene regulatory networks (GRNs) perform well with good training data. However, when training data is absent, these methods are not applicable. Unsupervised methods do not need training data but their accuracy is low. In this paper, we combine supervised and unsupervised methods to infer GRNs using time-series gene expression data. Specifically, we use results obtained from unsupervised methods to train supervised methods. Since the results contain noise, we develop a data cleaning algorithm to remove noise, hence improving the quality of the training data. These refined training data are then used to guide classifiers including support vector machines and deep learning tools to infer GRNs through link prediction. Experimental results on several data sets demonstrate the good performance of the classifiers and the effectiveness of our data cleaning algorithm.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0031","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838135","data mining;machine learning;network inference;systems biology","Classification algorithms;Cleaning;Gene expression;Inference algorithms;Mathematical model;Training;Training data","bioinformatics;data handling;genetics;network theory (graphs);pattern classification;time series;unsupervised learning","GRN;classifiers;data cleaning;deep learning tools;gene regulatory networks;link prediction;noise removal;support vector machines;time-series gene expression data;unsupervised methods","","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"DeepEnhancer: Predicting enhancers by convolutional neural networks","Xu Min; Ning Chen; Ting Chen; Rui Jiang","MOE Key Laboratory of Bioinformatics, Bioinformatics Division and Center for Synthetic & Systems Biology, TNLIST, Department of Automation, Tsinghua University, Beijing 100084, China","2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20170119","2016","","","637","644","Enhancers are crucial to the understanding of mechanisms underlying gene transcriptional regulation. Although having been successfully applied in such projects as ENCODE and Roadmap to generate landscape of enhancers in human cell lines, high-throughput biological experimental techniques are still costly and time consuming for even larger scale identification of enhancers across a variety of tissues under different disease status, making computational identification of enhancers indispensable. In this paper, we propose a computational framework, named DeepEnhancer, to classify enhancers from background genomic sequences. We construct convolutional neural networks of various architectures and compare the classification performance with traditional sequence-based classifiers. We first train the deep learning model on the FANTOM5 permissive enhancer dataset, and then fine-tune the model on ENCODE cell type-specific enhancer datasets by adopting the transfer learning strategy. Experimental results demonstrate that DeepEnhancer has superior efficiency and effectiveness in classification tasks, and the use of max-pooling and batch normalization is beneficial to higher accuracy. To make our approach more understandable, we propose a strategy to visualize the convolutional kernels as sequence logos and compare them against the JASPAR database using TOMTOM. In summary, DeepEnhancer allows researchers to train highly accurate deep models and will be broadly applicable in computational biology.","","Electronic:978-1-5090-1611-2; POD:978-1-5090-1612-9","10.1109/BIBM.2016.7822593","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7822593","","Bioinformatics;Computer architecture;DNA;Feature extraction;Genomics;Kernel;Machine learning","biological tissues;biology computing;diseases;genetics;genomics;learning (artificial intelligence);neural nets","DeepEnhancer;ENCODE cell type-specific enhancer datasets;FANTOM5 permissive enhancer dataset;JASPAR database;Roadmap;TOMTOM;background genomic sequences;batch normalization;classification performance;classification tasks;computational biology;computational framework;computational identification;convolutional kernels;convolutional neural networks;deep learning model;disease status;gene transcriptional regulation;high-throughput biological experimental techniques;human cell lines;max-pooling;sequence logos;tissues;traditional sequence-based classifiers;transfer learning strategy","","","","","","","","15-18 Dec. 2016","","IEEE","IEEE Conference Publications"
"DeepSplice: Deep classification of novel splice junctions revealed by RNA-seq","Yi Zhang; Xinan Liu; J. N. MacLeod; Jinze Liu","Department of Computer Science, University of Kentucky, Lexington, 40506, USA","2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20170119","2016","","","330","333","Alternative splicing (AS) is a regulated process that enables the production of multiple mRNA transcripts from a single multi-exon gene. The availability of large-scale RNA-seq datasets has made it possible to predict splice junctions, as well as splice sites through spliced alignment to the reference genome. This greatly enhances the capability to decipher gene structures and explore the diversity of splicing variants. However, existing ab initio aligners are vulnerable to false positive spliced alignments as a result of sequence errors and random sequence matches. These spurious alignments can lead to a significant set of false positive splice junction predictions, confusing downstream analyses of splice variant detection and abundance estimation. In this work, we illustrate that splice junction sequence characteristics can be ascertained from experimental data with deep learning techniques. We employ deep convolutional neural networks for a novel splice junction classification tool named DeepSplice that (i) outperforms state-of-the-art methods for predicting splice sites, (ii) shows high computational efficiency and (iii) can be applied to self-defined training data by users.","","Electronic:978-1-5090-1611-2; POD:978-1-5090-1612-9","10.1109/BIBM.2016.7822541","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7822541","Alternative Splicing;Deep Learning;RNA-seq;Splice Junctions","Bioinformatics;Biological neural networks;Convolution;Genomics;Junctions;Neurons;Splicing","RNA;biological techniques;biology computing;genomics;learning (artificial intelligence);neural nets","DeepSplice method;RNA-sequence;alternative splicing;deep classification;deep convolutional neural networks;deep learning techniques;false positive spliced alignments;gene structures;large-scale RNA-seq datasets;mRNA transcripts;random sequence matches;sequence errors;single multiexon gene;splice junctions;splice variant detection","","","","","","","","15-18 Dec. 2016","","IEEE","IEEE Conference Publications"
"Towards recognition of protein function based on its structure using deep convolutional networks","A. Tavanaei; A. S. Maida; A. Kaniymattam; R. Loganantharaj","The Center for Advanced Computer Studies, Bio-inspired AI Lab, University of Louisiana at Lafayette, 70504, USA","2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20170119","2016","","","145","149","This paper proposes a novel method for protein function recognition using deep learning. Recently, deep convolutional neural networks (DCNNs) demonstrated high performances in many areas of pattern recognition. Protein function is often associated with its tertiary structure denoting the active domain of a protein. This investigation develops a novel DCNN for protein functionality recognition based on its tertiary structure. Two rounds of experiments are performed. The initial experiment on tertiary protein structure alignment shows promising performances (94% accuracy rate) such that it shows the model robustness against rotations, local translations, and scales of the 3D structure. With these results, the main experiments contain five different datasets obtained by similarity measures between pairs of gene ontology terms. The experimental results for protein function recognition on selected datasets show 87.6% and 80.7% maximum and average accuracy rates respectively. The initial success of the DCNN in tertiary protein structure recognition supports further investigations with respect to tertiary protein retrieval and pattern mining on large scale problems.","","Electronic:978-1-5090-1611-2; POD:978-1-5090-1612-9","10.1109/BIBM.2016.7822509","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7822509","","Feature extraction;Machine learning;Protein engineering;Proteins;Solid modeling;Three-dimensional displays;Visualization","bioinformatics;biological techniques;genetics;learning (artificial intelligence);macromolecules;molecular biophysics;molecular configurations;neural nets;ontologies (artificial intelligence);pattern recognition;proteins","deep convolutional neural networks;deep learning;gene ontology terms;pattern mining;pattern recognition;protein function recognition;tertiary protein retrieval;tertiary protein structure alignment","","","","","","","","15-18 Dec. 2016","","IEEE","IEEE Conference Publications"
"A multi-modal graph-based semi-supervised pipeline for predicting cancer survival","H. R. Hassanzadeh; J. H. Phan; M. D. Wang","Department of Computational Science and Engineering, Georgia Institute of Technology, North Avenue, Atlanta, 30332, United States of America","2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20170119","2016","","","184","189","Cancer survival prediction is an active area of research that can help prevent unnecessary therapies and improve patient's quality of life. Gene expression profiling is being widely used in cancer studies to discover informative biomarkers that aid predict different clinical endpoint prediction. We use multiple modalities of data derived from RNA deep-sequencing (RNA-seq) to predict survival of cancer patients. Despite the wealth of information available in expression profiles of cancer tumors, fulfilling the aforementioned objective remains a big challenge, for the most part, due to the paucity of data samples compared to the high dimension of the expression profiles. As such, analysis of transcriptomic data modalities calls for state-of-the-art big-data analytics techniques that can maximally use all the available data to discover the relevant information hidden within a significant amount of noise. In this paper, we propose a pipeline that predicts cancer patients' survival by exploiting the structure of the input (manifold learning) and by leveraging the unlabeled samples using Laplacian support vector machines, a graph-based semi supervised learning (GSSL) paradigm. We show that under certain circumstances, no single modality per se will result in the best accuracy and by fusing different models together via a stacked generalization strategy, we may boost the accuracy synergistically. We apply our approach to two cancer datasets and present promising results. We maintain that a similar pipeline can be used for predictive tasks where labeled samples are expensive to acquire.","","Electronic:978-1-5090-1611-2; POD:978-1-5090-1612-9","10.1109/BIBM.2016.7822516","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7822516","Cancer survival prediction;Graph-based semi-supervised learning;Laplacian support vector machines;Manifold learning","Cancer;Data models;Laplace equations;Manifolds;Pipelines;Semisupervised learning;Support vector machines","Big Data;RNA;cancer;data analysis;genetics;learning (artificial intelligence);medical computing;support vector machines;tumours","GSSL paradigm;Laplacian support vector machine;RNA deep-sequencing;big data analytics technique;cancer survival prediction;cancer tumor expression profile;gene expression profiling;multimodal graph-based semisupervised pipeline;stacked generalization strategy;transcriptomic data analysis","","","","","","","","15-18 Dec. 2016","","IEEE","IEEE Conference Publications"
"Layerwise feature selection in Stacked Sparse Auto-Encoder for tumor type prediction","V. Singh; N. Baranwal; R. K. Sevakula; N. K. Verma; Y. Cui","Dept. of Electrical Engineering, Indian Institute of Technology Kanpur, India","2016 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20170119","2016","","","1542","1548","Transcriptome data has been proved to be very valuable for clinical applications, such as diagnosis and prognosis of various cancers. In this paper, we present layer-wise feature selection in conjunction with stacked sparse auto-encoders (SSAE), a deep learning strategy for tumor classification with gene expression data. While SSAE learns high-level features from data, performing feature selection in every layer is a heuristic to obtain relevant features at every stage and also to assist in reducing the computation during fine-tuning procedure. The data in the new feature representation is finally used by classifier(s) to perform Tumor detection. The algorithm was tested on 36 datasets from the GEMLeR repository and w.r.t. AUC (Area under ROC curve) performance, it was found to outperform the GEMLeR benchmark results on 35 datasets (tied on the other dataset).","","Electronic:978-1-5090-1611-2; POD:978-1-5090-1612-9","10.1109/BIBM.2016.7822750","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7822750","cancer classification;deep learning;feature selection;sparse auto-encoder","Benchmark testing;Classification algorithms;Support vector machines","cancer;feature selection;genetics;medical computing;tumours","GEMLeR repository;cancer diagnosis;cancer prognosis;deep learning strategy;gene expression data;layer-wise feature selection;stacked sparse autoencoder;transcriptome data;tumor classification;tumor detection;tumor type prediction","","","","","","","","15-18 Dec. 2016","","IEEE","IEEE Conference Publications"
"Deep Model Based Transfer and Multi-Task Learning for Biological Image Analysis","W. Zhang; R. Li; T. Zeng; Q. Sun; S. Kumar; J. Ye; S. Ji","Wenlu Zhang is with the Department of Computer Science, Old Dominion University, Norfolk, VA, 23529.(email: wzhang@cs.odu.edu)","IEEE Transactions on Big Data","","2017","PP","99","1","1","A central theme in learning from image data is to develop appropriate representations for the specific task at hand. Thus, a practical challenge is to determine what features are appropriate for specific tasks. For example, in the study of gene expression patterns in Drosophila, texture features were particularly effective for determining the developmental stages from in situ hybridization images. Such image representation is however not suitable for controlled vocabulary term annotation. Here, we developed feature extraction methods to generate hierarchical representations for ISH images. Our approach is based on the deep convolutional neural networks that can act on image pixels directly. To make the extracted features generic, the models were trained using a natural image set with millions of labeled examples. These models were transferred to the ISH image domain. To account for the differences between the source and target domains, we proposed a partial transfer learning scheme in which only part of the source model is transferred. We employed multi-task learning method to fine-tune the pre-trained models with labeled ISH images. Results showed that feature representations computed by deep models based on transfer and multi-task learning significantly outperformed other methods for annotating gene expression patterns at different stage ranges.","","","10.1109/TBDATA.2016.2573280","10.13039/100000002 - National Institutes of Health; 10.13039/100000145 - Division of Information and Intelligent Systems; 10.13039/100000153 - Division of Biological Infrastructure; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7480825","Deep learning;bioinformatics;image analysis;multi-task learning;transfer learning","Biological system modeling;Computational modeling;Data models;Feature extraction;Gene expression;Training","","","","","","","","","20160530","","","IEEE","IEEE Early Access Articles"
"Learning of Generic Vision Features Using Deep CNN","K. N. D.; B. S. P.","Dept. Of Comput. Sci., Amrita Sch. of Eng., Coimbatore, India","2015 Fifth International Conference on Advances in Computing and Communications (ICACC)","20160317","2015","","","54","57","Eminence of learning algorithm applied for computer vision tasks depends on the features engineered from image. It's premise that different representations can interweave and ensnare most of the elucidative genes that are responsible for variations in images, be it rigid, affine or projective. Hence researches give at most attention in hand-engineering features that capture these variations. But problem is, we need subtle domain knowledge to do that. Thereby making researchers elude epitome of representations. Hence learning algorithms never reach their full potential. In recent times there has been a shift from hand-crafting features to representation learning. The resulting features are not only optimal but also generic as in they can be used as off the shelf features for visual recognition tasks. In this paper we design and experiment with a basic deep convolution neural nets for learning generic vision features with an variant of convolving kernels. They operate by giving importance to individual uncorrelated color channels in a color model by convolving each channel with channel specific kernels. We were able to achieve considerable improvement in performance even when using smaller dataset.","","Electronic:978-1-4673-6994-7; POD:978-1-4673-6995-4","10.1109/ICACC.2015.52","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7433775","Convolution Neural networks;Deep learning;Feature learning;Image classification;Supervised learning","Convolution;Feature extraction;Kernel;Linearity;Neural networks;Neurons;Training","computer vision;learning (artificial intelligence);neural nets","basic deep convolution neural nets;channel specific kernels;color channels;computer vision tasks;convolving kernels;deep CNN;elucidative genes;generic vision features;hand-crafting features;hand-engineering features;learning algorithms;representation learning;visual recognition tasks","","","","27","","","","2-4 Sept. 2015","","IEEE","IEEE Conference Publications"
"Deep Convolutional Neural Networks for Multi-instance Multi-task Learning","T. Zeng; S. Ji","Sch. of Electr. Eng. & Comput. Sci., Washington State Univ., Pullman, WA, USA","2015 IEEE International Conference on Data Mining","20160107","2015","","","579","588","Multi-instance learning studies problems in which labels are assigned to bags that contain multiple instances. In these settings, the relations between instances and labels are usually ambiguous. In contrast, multi-task learning focuses on the output space in which an input sample is associated with multiple labels. In real world, a sample may be associated with multiple labels that are derived from observing multiple aspects of the problem. Thus many real world applications are naturally formulated as multi-instance multi-task (MIMT) problems. A common approach to MIMT is to solve it task-by-task independently under the multi-instance learning framework. On the other hand, convolutional neural networks (CNN) have demonstrated promising performance in single-instance single-label image classification tasks. However, how CNN deals with multi-instance multi-label tasks still remains an open problem. This is mainly due to the complex multiple-to-multiple relations between the input and output space. In this work, we propose a deep leaning model, known as multi-instance multi-task convolutional neural networks (MIMT-CNN), where a number of images representing a multi-task problem is taken as the inputs. Then a shared sub-CNN is connected with each input image to form instance representations. Those sub-CNN outputs are subsequently aggregated as inputs to additional convolutional layers and full connection layers to produce the ultimate multi-label predictions. This CNN model, through transfer learning from other domains, enables transfer of prior knowledge at image level learned from large single-label single-task data sets. The bag level representations in this model are hierarchically abstracted by multiple layers from instance level representations. Experimental results on mouse brain gene expression pattern annotation data show that the proposed MIMT-CNN model achieves superior performance.","1550-4786;15504786","Electronic:978-1-4673-9504-5; POD:978-1-4673-9505-2","10.1109/ICDM.2015.92","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7373362","Deep learning;bioinformatics;multi-instance learning;multi-task learning;transfer learning","Biological system modeling;Brain models;Data models;Gene expression;Standards","image classification;image representation;learning (artificial intelligence);neural nets","MIMT-CNN problem;bag level representations;complex multiple-to-multiple relations;deep convolutional neural networks;deep leaning model;image representation;mouse brain gene expression pattern annotation data;multiinstance multilabel tasks;multiinstance multitask convolutional neural networks;multiinstance multitask learning;single-instance single-label image classification tasks;single-label single-task data sets;transfer learning;ultimate multilabel predictions","","1","","30","","","","14-17 Nov. 2015","","IEEE","IEEE Conference Publications"
"Machine Learning in Genomic Medicine: A Review of Computational Problems and Data Sets","M. K. K. Leung; A. Delong; B. Alipanahi; B. J. Frey","Dept. of Electr. & Comput. Eng., Univ. of Toronto, Toronto, ON, Canada","Proceedings of the IEEE","20151218","2016","104","1","176","197","In this paper, we provide an introduction to machine learning tasks that address important problems in genomic medicine. One of the goals of genomic medicine is to determine how variations in the DNA of individuals can affect the risk of different diseases, and to find causal explanations so that targeted therapies can be designed. Here we focus on how machine learning can help to model the relationship between DNA and the quantities of key molecules in the cell, with the premise that these quantities, which we refer to as cell variables, may be associated with disease risks. Modern biology allows high-throughput measurement of many such cell variables, including gene expression, splicing, and proteins binding to nucleic acids, which can all be treated as training targets for predictive models. With the growing availability of large-scale data sets and advanced computational techniques such as deep learning, researchers can help to usher in a new era of effective genomic medicine.","0018-9219;00189219","","10.1109/JPROC.2015.2494198","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7347331","Computational biology;deep learning;genetic variants;genome analysis;genome biology;genomic medicine;machine learning;precision medicine","Big data;Bioinformatics;Diseases;Genomics;Machine learning;Medical treatment","DNA;cellular biophysics;diseases;genetics;genomics;learning (artificial intelligence);medical computing;medicine","DNA variations;cell variables;deep learning;disease risks;gene expression;gene splicing;genomic medicine;high-throughput measurement;large-scale data sets;machine learning;nucleic acids;proteins","","7","","231","","","20151204","Jan. 2016","","IEEE","IEEE Journals & Magazines"
"Supervised Machine Learning Model for High Dimensional Gene Data in Colon Cancer Detection","H. Chen; H. Zhao; J. Shen; R. Zhou; Q. Zhou","Sch. of Inf. Sci. & Eng., Lanzhou Univ., Lanzhou, China","2015 IEEE International Congress on Big Data","20150820","2015","","","134","141","With well-developed methods in gene level data extraction, there are huge amount of gene expression data, including normal composition and abnormal ones. Therefore, mining gene expression data is currently an urgent research question, for detecting a corresponding pattern, such as cancer species, quickly and accurately. Since gene expression data classification problem has been widely studied accompanying with the development of gene technology, by far numerous methods, mainly neural network related, have been deployed in medical data analysis, which is mainly dealing with the high dimension and small quantity. A lot of research has been conducted on clustering approaches, extreme learning machine and so on. They are usually applied in a shallow neural network model. Recently deep learning has shown its power and good performance on high dimensional datasets. Unlike current popular deep neural network, we will continue to apply shallow neural network but develop an innovative algorithm for shallow neural network. In the supervised model, we demonstrate a shallow neural network model with a batch of parameters, and narrow its computational process into several positive parts, which process smoothly for a better result and finally achieve an optimal goal. It shows a stable and excellent result comparable to deep neural network. An analysis of the algorithm is also presented in this paper.","2379-7703;23797703","Electronic:978-1-4673-7278-7; POD:978-1-4673-7279-4","10.1109/BigDataCongress.2015.28","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7207212","Monte Carlo;Neural Network;high dimensional data","Cancer;Colon;Cost function;Gene expression;Monte Carlo methods;Neural networks;Support vector machines","cancer;data analysis;data mining;genetics;learning (artificial intelligence);medical information systems;neural nets;pattern classification;pattern clustering","cancer species;clustering approaches;colon cancer detection;deep neural network;extreme learning machine;gene expression data classification problem;gene expression data mining;gene level data extraction;high dimensional gene data;medical data analysis;neural network model;shallow neural network;supervised machine learning model","","1","","24","","","","June 27 2015-July 2 2015","","IEEE","IEEE Conference Publications"
"Integrative Data Analysis of Multi-Platform Cancer Data with a Multimodal Deep Learning Approach","M. Liang; Z. Li; T. Chen; J. Zeng","Department of Mathematical Sciences, Tsinghua University, Beijing, P. R. China","IEEE/ACM Transactions on Computational Biology and Bioinformatics","20150805","2015","12","4","928","937","Identification of cancer subtypes plays an important role in revealing useful insights into disease pathogenesis and advancing personalized therapy. The recent development of high-throughput sequencing technologies has enabled the rapid collection of multi-platform genomic data (e.g., gene expression, miRNA expression, and DNA methylation) for the same set of tumor samples. Although numerous integrative clustering approaches have been developed to analyze cancer data, few of them are particularly designed to exploit both deep intrinsic statistical properties of each input modality and complex cross-modality correlations among multi-platform input data. In this paper, we propose a new machine learning model, called multimodal deep belief network (DBN), to cluster cancer patients from multi-platform observation data. In our integrative clustering framework, relationships among inherent features of each single modality are first encoded into multiple layers of hidden variables, and then a joint latent model is employed to fuse common features derived from multiple input modalities. A practical learning algorithm, called contrastive divergence (CD), is applied to infer the parameters of our multimodal DBN model in an unsupervised manner. Tests on two available cancer datasets show that our integrative data analysis approach can effectively extract a unified representation of latent features to capture both intra- and cross-modality correlations, and identify meaningful disease subtypes from multi-platform cancer data. In addition, our approach can identify key genes and miRNAs that may play distinct roles in the pathogenesis of different cancer subtypes. Among those key miRNAs, we found that the expression level of miR-29a is highly correlated with survival time in ovarian cancer patients. These results indicate that our multimodal DBN based data analysis approach may have practical applications in cancer pathogenesis studies and provide useful guidelines for personali- ed cancer therapy.","1545-5963;15455963","","10.1109/TCBB.2014.2377729","National Basic Research Program of China; 10.13039/501100001809 - National Natural Science Foundation of China; ","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6977954","Multi-platform cancer data analysis;clinical data;genomic data;identification of cancer subtypes;multimodal deep belief network;restricted Boltzmann machine","Bioinformatics;Cancer;Computational biology;DNA;Data analysis;Data models;Genomics","RNA;belief networks;cancer;data analysis;feature extraction;genetics;genomics;medical computing;molecular biophysics;pattern clustering;tumours;unsupervised learning","DNA methylation;advancing personalized therapy;cancer data analysis;cancer pathogenesis;cancer patient clustering;cancer subtype identification;complex cross-modality correlations;contrastive divergence;cross-modality correlations;disease pathogenesis;gene expression;high-throughput sequencing technologies;input modality;integrative clustering approaches;integrative data analysis;integrative data analysis approach;intramodality correlations;intrinsic statistical properties;joint latent model;key genes;latent feature extraction;machine learning model;miR-29a;miRNA expression;multimodal DBN based data analysis;multimodal DBN model;multimodal deep belief network;multimodal deep learning approach;multiplatform cancer data;multiplatform genomic data;multiple input modalities;ovarian cancer patients;personalized cancer therapy;practical learning algorithm;tumor samples;unsupervised manner","Computational Biology;Gene Expression Profiling;Humans;Kaplan-Meier Estimate;Machine Learning;MicroRNAs;Neoplasms","9","","30","","","20141205","July-Aug. 1 2015","","IEEE","IEEE Journals & Magazines"
"Multi-level gene/MiRNA feature selection using deep belief nets and active learning","R. Ibrahim; N. A. Yousri; M. A. Ismail; N. M. El-Makky","Computer and Systems Engineering Department, Alexandria University, Alexandria 21544, Egypt","2014 36th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20141106","2014","","","3957","3960","Selecting the most discriminative genes/miRNAs has been raised as an important task in bioinformatics to enhance disease classifiers and to mitigate the dimensionality curse problem. Original feature selection methods choose genes/miRNAs based on their individual features regardless of how they perform together. Considering group features instead of individual ones provides a better view for selecting the most informative genes/miRNAs. Recently, deep learning has proven its ability in representing the data in multiple levels of abstraction, allowing for better discrimination between different classes. However, the idea of using deep learning for feature selection is not widely used in the bioinformatics field yet. In this paper, a novel multi-level feature selection approach named MLFS is proposed for selecting genes/miRNAs based on expression profiles. The approach is based on both deep and active learning. Moreover, an extension to use the technique for miRNAs is presented by considering the biological relation between miRNAs and genes. Experimental results show that the approach was able to outperform classical feature selection methods in hepatocellular carcinoma (HCC) by 9%, lung cancer by 6% and breast cancer by around 10% in F1-measure. Results also show the enhancement in F1-measure of our approach over recently related work in [1] and [2].","1094-687X;1094687X","Electronic:978-1-4244-7929-0; POD:978-1-4244-7927-6","10.1109/EMBC.2014.6944490","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6944490","","Accuracy;Bioinformatics;Breast cancer;Gene expression;Lungs;Training","RNA;bioinformatics;cancer;cellular biophysics;data structures;feature selection;genetics;genomics;learning (artificial intelligence);lung;molecular biophysics","F1-measure;active learning;bioinformatics;breast cancer;data representation;deep belief nets;dimensionality curse problem;disease classifier enhancement;hepatocellular carcinoma;lung cancer;multilevel gene-MiRNA feature selection","","3","","16","","","","26-30 Aug. 2014","","IEEE","IEEE Conference Publications"
"Noise-Resistant Bicluster Recognition","H. Sun; G. Miao; X. Yan","CS Dept., Univ. of California, Santa Barbara, Santa Barbara, CA, USA","2013 IEEE 13th International Conference on Data Mining","20140203","2013","","","707","716","Biclustering is crucial in finding co-expressed genes and their associated conditions in gene expression data. While various biclustering algorithms (e.g., combinatorial, probabilistic modelling, and matrix factorization) have been proposed and constantly improved in the past decade, data noise and bicluster overlaps make biclustering a still challenging task. It becomes difficult to further improve biclustering performance, without resorting to a new approach. Inspired by the recent progress in unsupervised feature learning using deep neural networks, in this work, we propose a novel model for biclustering, named Auto Decoder (AD), by relating biclusters to features and leveraging a neural network that is able to automatically learn features from the input data. To suppress severe noise present in gene expression data, we introduce a non-uniform signal recovery mechanism: Instead of reconstructing the whole input data to capture the bicluster patterns, AD weighs the zero and non-zero parts of the input data differently and is more flexible in dealing with different types of noise. AD is also properly regularized to deal with bicluster overlaps. To the best of our knowledge, this is the first biclustering algorithm that leverages neural network techniques to recover overlapped biclusters hidden in noisy gene expression data. We compared our approach with four state-of-the-art biclustering algorithms on both synthetic and real datasets. On three out of the four real datasets, AD significantly outperforms the other approaches. On controlled synthetic datasets, AD performs the best when noise level is beyond 15%.","1550-4786;15504786","Electronic:978-0-7695-5108-1; POD:978-1-4799-1328-2","10.1109/ICDM.2013.34","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6729555","Biclustering;Gene Expression;Neural Network","Algorithm design and analysis;Gene expression;Neural networks;Neurons;Noise;Noise level;Robustness","biology computing;genetics;neural nets;pattern clustering;pattern recognition;unsupervised learning","AD;AutoDecoder;automatic feature learning;bicluster patterns;biclustering algorithms;co-expressed genes;deep neural networks;noise suppression;noise-resistant bicluster recognition;noisy gene expression data;nonuniform signal recovery mechanism;overlapped bicluster recovery;real datasets;synthetic datasets;unsupervised feature learning","","0","","45","","","","7-10 Dec. 2013","","IEEE","IEEE Conference Publications"
"Annealing Robust Fuzzy Basis Function for Modeling of Molecular Autoregulatory Feedback Loop Systems with Outliers","J. T. Jeng; C. C. Chuang","Member, IEEE, Department of Computer Science and Information Engineering, National Formosa University, P.O. BOX 6-058, Huwei, Huwei Jen, Yunlin County, TAIWAN 632, R.O.C., email: tsong@sunws.nfu.edu.tw","2007 IEEE International Fuzzy Systems Conference","20070827","2007","","","1","6","Bioinformatics is the computing response to the molecular revolution in biology. This revolution has reshaped the lift sciences and given us a deep understanding of DNA sequences, RNA synthesis and the generation of proteins. This process can be represented as gene expression of molecular autoregulatory feedback loop systems. In this paper, the annealing robust fuzzy basis function (ARFBF) is proposed to improve the problems of fuzzy basis function for modeling of gene expression of molecular autoregulatory feedback loop systems with outliers. Firstly, the support vector regression (SVR) approach is proposed to determine the initial structure of ARFBF. Because of a SVR approach is equivalent to solving a linear constrained quadratic programming problem under a fixed structure of SVR, the number of hidden nodes, the initial parameters and the initial weights of ARFBF are easy obtained via the SVR approach. Secondly, the results of SVR are used as initial structure in ARFBF. At the same time, an annealing robust learning algorithm (ARLA) is used as the learning algorithm for ARFBF, and applied to adjust the parameters as well as weights of ARFBF. That is, an ARLA is proposed to overcome the problems of initialization and the cut-off points in the robust learning algorithm. Hence, when an initial structure of ARFBF is determined by a SVR approach, the ARFBF with ARLA have fast convergence speed and robust against outliers for the modeling of molecular autoregulatory feedback loop systems.","1098-7584;10987584","CD-ROM:1-4244-1210-2; POD:1-4244-1209-9","10.1109/FUZZY.2007.4295376","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4295376","","Annealing;Bioinformatics;Biological system modeling;Biology computing;DNA;Feedback loop;Fuzzy systems;Gene expression;Robustness;Sequences","DNA;biology computing;constraint handling;feedback;fuzzy neural nets;genetics;learning (artificial intelligence);linear programming;molecular biophysics;proteins;quadratic programming;radial basis function networks;support vector machines","DNA sequences;RNA synthesis;SVR approach;annealing robust fuzzy basis function;annealing robust learning algorithm;bioinformatics;gene expression modeling;lift sciences;linear constrained quadratic programming problem;molecular autoregulatory feedback loop systems;protein generation;support vector regression","","3","","21","","","","23-26 July 2007","","IEEE","IEEE Conference Publications"
