Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Deep learning for healthcare decision making with EMRs,Z. Liang; G. Zhang; J. X. Huang; Q. V. Hu,"School of Information Technology, York University, Toronto, ON, M3J1P3, Canada",2014 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),20150115,2014,,,556,559,"Computer aid technology is widely applied in decision-making and outcome assessment of healthcare delivery, in which modeling knowledge and expert experience is technically important. However, the conventional rule-based models are incapable of capturing the underlying knowledge because they are incapable of simulating the complexity of human brains and highly rely on feature representation of problem domains. Thus we attempt to apply a deep model to overcome this weakness. The deep model can simulate the thinking procedure of human and combine feature representation and learning in a unified model. A modified version of convolutional deep belief networks is used as an effective training method for large-scale data sets. Then it is tested by two instances: a dataset on hypertension retrieved from a HIS system, and a dataset on Chinese medical diagnosis and treatment prescription from a manual converted electronic medical record (EMR) database. The experimental results indicate that the proposed deep model is able to reveal previously unknown concepts and performs much better than the conventional shallow models.",,Electronic:978-1-4799-5669-2; POD:978-1-4799-5670-8,10.1109/BIBM.2014.6999219,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6999219,deep belief network;deep learning;restricted Boltzmann machine;syndrome classification;unsupervised feature learning,Brain modeling;Data models;Hypertension;Medical diagnostic imaging;Support vector machines;Training,belief networks;brain;brain-computer interfaces;decision making;electronic health records;health care;patient diagnosis;patient treatment;unsupervised learning,Chinese medical diagnosis;Chinese medical treatment prescription;EMR database;HIS system;belief networks;computer aid technology;decision making;deep learning;electronic medical record database;feature representation;healthcare;human brains;shallow models;training method,,3,,18,,,,2-5 Nov. 2014,,IEEE,IEEE Conference Publications
Staged Inference using Conditional Deep Learning for energy efficient real-time smart diagnosis,M. Parsa; P. Panda; S. Sen; K. Roy,"School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN 47907, USA",2017 39th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),20170914,2017,,,78,81,"Recent progress in biosensor technology and wearable devices has created a formidable opportunity for remote healthcare monitoring systems as well as real-time diagnosis and disease prevention. The use of data mining techniques is indispensable for analysis of the large pool of data generated by the wearable devices. Deep learning is among the promising methods for analyzing such data for healthcare applications and disease diagnosis. However, the conventional deep neural networks are computationally intensive and it is impractical to use them in real-time diagnosis with low-powered on-body devices. We propose Staged Inference using Conditional Deep Learning (SICDL), as an energy efficient approach for creating healthcare monitoring systems. For smart diagnostics, we observe that all diagnoses are not equally challenging. The proposed approach thus decomposes the diagnoses into preliminary analysis (such as healthy vs unhealthy) and detailed analysis (such as identifying the specific type of cardio disease). The preliminary diagnosis is conducted real-time with a low complexity neural network realized on the resource-constrained on-body device. The detailed diagnosis requires a larger network that is implemented remotely in cloud and is conditionally activated only for detailed diagnosis (unhealthy individuals). We evaluated the proposed approach using available physiological sensor data from Physionet databases, and achieved 38% energy reduction in comparison to the conventional deep learning approach.",,Electronic:978-1-5090-2809-2; POD:978-1-5090-2810-8,10.1109/EMBC.2017.8036767,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8036767,,,,,,,,,,,,11-15 July 2017,,IEEE,IEEE Conference Publications
Comparing deep neural network and other machine learning algorithms for stroke prediction in a large-scale population-based electronic medical claims database,C. Y. Hung; W. C. Chen; P. T. Lai; C. H. Lin; C. C. Lee,"Department of Electrical Engineering, National Tsing Hua University, Hsinchu, Taiwan",2017 39th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),20170914,2017,,,3110,3113,"Electronic medical claims (EMCs) can be used to accurately predict the occurrence of a variety of diseases, which can contribute to precise medical interventions. While there is a growing interest in the application of machine learning (ML) techniques to address clinical problems, the use of deep-learning in healthcare have just gained attention recently. Deep learning, such as deep neural network (DNN), has achieved impressive results in the areas of speech recognition, computer vision, and natural language processing in recent years. However, deep learning is often difficult to comprehend due to the complexities in its framework. Furthermore, this method has not yet been demonstrated to achieve a better performance comparing to other conventional ML algorithms in disease prediction tasks using EMCs. In this study, we utilize a large population-based EMC database of around 800,000 patients to compare DNN with three other ML approaches for predicting 5-year stroke occurrence. The result shows that DNN and gradient boosting decision tree (GBDT) can result in similarly high prediction accuracies that are better compared to logistic regression (LR) and support vector machine (SVM) approaches. Meanwhile, DNN achieves optimal results by using lesser amounts of patient data when comparing to GBDT method.",,Electronic:978-1-5090-2809-2; POD:978-1-5090-2810-8,10.1109/EMBC.2017.8037515,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8037515,,,,,,,,,,,,11-15 July 2017,,IEEE,IEEE Conference Publications
Oro Vision: Deep Learning for Classifying Orofacial Diseases,R. Anantharaman; V. Anantharaman; Y. Lee,,2017 IEEE International Conference on Healthcare Informatics (ICHI),20170914,2017,,,39,45,"This experiment is an attempt to apply deep learning techniques to orofacial image analysis. Health promotion is recognized as a viable approach to preventing diseases and disorders and promoting changes in health behaviors or practices. Each year, oral cancer kills more people in the US than does cervical cancer, malignant melanoma, or Hodgkin's disease. A first line of defense against oral diseases is an orofacial selfexamination. The goal of this experiment titled ""Oro Vision"" is to provide an assessment tool for field workers to perform initial examinations of orofacial diseases, using a camera enabled mobile phone. For this experiment, we chose to implement Oro Vision to detect mouth sores. The goal is to extend this model to identify several other Oral diseases such as Thrush, Leukoplakia, Lichenplanus, etc. One variety of mouth sore, referred to as the ""cold sore"" is highly contagious and an infected person can easily pass on the infection to another person just through skin to skin contact. ""Oro Vision"" is implemented as an HTML5 mobile responsive web app that can be accessed through any mobile or standard browser. Oro Vision uses deep learning to train a model and subsequently uses this trained model to distinguish a cold sore from a canker sore. In addition, an accurate diagnosis by a trained healthcare professional is required before any kind of treatment is discussed since several other conditions of the mouth including oral cancer may mimic canker sores.",,Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3,10.1109/ICHI.2017.69,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031130,clarifai;deep learning;mouth sore;retrained inception,Cancer;Machine learning;Mobile communication;Mouth;Tools,,,,,,,,,,23-26 Aug. 2017,,IEEE,IEEE Conference Publications
Continuous Assessment of Children’s Emotional States Using Acoustic Analysis,Y. Gong; C. Poellabauer,,2017 IEEE International Conference on Healthcare Informatics (ICHI),20170914,2017,,,171,178,"Emotional and behavioral disorders (EBD) are a widespread healthcare concern in children and adolescents. Prevention and early intervention are the most powerful tools in ameliorating the problem, and therefore, timely and accurate detection of abnormal emotional patterns is of vital importance. In this paper, we propose a system that detects second-level emotional states of children using hour-level audio recordings. The proposed system consists of an audio segmentation and speaker tracking front-end along with an emotion recognition back-end. Supervised support vector machine is used in the front-end to improve its robustness to short and inconsistent child speech pattern and end-to-end deep learning is used in the emotion recognition back-end to improve its robustness to noise and segmentation error. We further demonstrate the potential of the proposed system as an automated emotion analysis tool.",,Electronic:978-1-5090-4881-6; POD:978-1-5090-4882-3,10.1109/ICHI.2017.53,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8031145,children emotion recognition;continuous emotion assessment;deep neural networks;emotional and behavioral disorders,Acoustics;Emotion recognition;Medical treatment;Pediatrics;Speaker recognition;Speech;Speech recognition,,,,,,,,,,23-26 Aug. 2017,,IEEE,IEEE Conference Publications
A Deep-Learning-Based Method of Estimating Water Intake,Y. Yamada; T. Saito; S. Kawasaki; D. Iketa; M. Katagiri; M. Nishimura; H. Mineno,,2017 IEEE 41st Annual Computer Software and Applications Conference (COMPSAC),20170911,2017,2,,96,101,"In Japan, which has become a very aged society, the increasing burden of nursing care is an issue. Services and systems related to automatic recording of healthcare management of elderly people have been proposed in order to reduce the burden of nursing care. Water intake is one of the items necessary for healthcare management of elderly people. However, it is not currently automated, which is a burden on caregivers. In the case of the conventional method, the swallowing sound is used for estimating the water intake. However, the estimation error for each subject is large. Accuracy of estimated water intake is improved by using deep learning. Specifically, three features, namely, mel frequency cepstral coefficient (MFCC), duration of water intake, and a RASTA filter auditory spectrum, are extracted from a subject's swallowing sound (which is thought to be highly correlated with water intake). A method of estimating water intake, which considers abstract features that are difficult for people to find, is proposed and verified. It is experimentally shown that RMSE of water intake estimated by the proposed method using deep learning is reduced compared with that estimated by conventional methods.",0730-3157;07303157,Electronic:978-1-5386-0367-3; POD:978-1-5386-0368-0,10.1109/COMPSAC.2017.14,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8029900,deep learning;estimation;healthcare;water intake,Feature extraction;Hidden Markov models;Lungs;Machine learning;Medical services;Microphones;Senior citizens,,,,,,,,,,4-8 July 2017,,IEEE,IEEE Conference Publications
Classification of various daily behaviors using deep learning and smart watch,M. C. Kwon; M. Ju; S. Choi,"Dept. of Secured Smart Electric Vehicle, Kookmin University, Seoul, Korea 02707",2017 Ninth International Conference on Ubiquitous and Future Networks (ICUFN),20170727,2017,,,735,740,"In traditional healthcare and therapy, human behavior has been classified into only two categories: specific behavior and active behavior. As internet of things and wearable devices become popular, however, it is necessary to classify human behavior into more various categories for providing useful services. In this paper, we propose a novel classification scheme that classifies human behavior into 11 different categories including active and inactive activities in daily life. We collect data with smart watch and use deep learning model with a neural network for the classification. Extensive evaluation shows that various daily human behavior can be classified with 99.24% accuracy, and that the classification of human behavior can be used for various services.",,Electronic:978-1-5090-4749-9; POD:978-1-5090-4750-5; USB:978-1-5090-4748-2,10.1109/ICUFN.2017.7993888,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7993888,classification;deep learning;human behavior;internet of things;smart watch,Acceleration;Feature extraction;Games;Intelligent sensors;Machine learning;Medical services,Internet of Things;behavioural sciences computing;medical computing;neural nets;patient monitoring;patient treatment;pattern classification;wearable computers,Internet of things;active behavior;classification scheme;daily behaviors classification;daily life;deep learning;healthcare;human behavior;inactive activities;neural network;smart watch;specific behavior;therapy;wearable devices,,,,,,,,4-7 July 2017,,IEEE,IEEE Conference Publications
Deep Features Learning for Medical Image Analysis with Convolutional Autoencoder Neural Network,M. Chen; X. Shi; Y. Zhang; D. Wu; M. Guizani,"School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, HuBei China (e-mail: minchen@ieee.org)",IEEE Transactions on Big Data,,2017,PP,99,1,1,"At present, computed tomography (CT) are widely used to assist diagnosis. Especially, computer aided diagnosis (CAD) based on artificial intelligence (AI) is an extremely important research field in intelligent healthcare. However, it is a great challenge to establish an adequate labeled dataset for CT analysis assistance, due to the privacy and security issues. Therefore, this paper proposes a convolutional autoencoder deep learning framework to support unsupervised image features learning for lung nodule through unlabeled data, which only needs a small amount of labeled data for efficient feature learning. Through comprehensive experiments, it evaluates that the proposed scheme is superior to other approaches, which effectively solves the intrinsic labor-intensive problem during of artificial image labeling. Moreover, it verifies that the proposed convolutional autoencoder approach can be extended for similarity measurement of lung nodules images. Especially, the features extracted through unsupervised learning are also applicable in other related scenarios.",,,10.1109/TBDATA.2017.2717439,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7954012,Convolutional autoencoder neural network;Feature learning;Hand-craft feature;Lung nodule;Unsupervised learning,Biomedical imaging;Computed tomography;Convolutional codes;Feature extraction;Image analysis;Lungs;Training,,,,,,,,,20170620,,,IEEE,IEEE Early Access Articles
Automated 5-year mortality prediction using deep learning and radiomics features from chest computed tomography,G. Carneiro; L. Oakden-Rayner; A. P. Bradley; J. Nascimento; L. Palmer,"Australian Centre for Visual Technologies, The University of Adelaide, Australia",2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017),20170619,2017,,,130,134,"In this paper, we propose new prognostic methods that predict 5-year mortality in elderly individuals using chest computed tomography (CT). The methods consist of a classifier that performs this prediction using a set of features extracted from the CT image and segmentation maps of multiple anatomic structures. We explore two approaches: 1) a unified framework based on two state-of-the-art deep learning models extended to 3-D inputs, where features and classifier are automatically learned in a single optimisation process; and 2) a multi-stage framework based on the design and selection and extraction of hand-crafted radiomics features, followed by the classifier learning process. Experimental results, based on a dataset of 48 annotated chest CTs, show that the deep learning models produces a mean 5-year mortality prediction AUC in [68.8%,69.8%] and accuracy in [64.5%,66.5%], while radiomics produces a mean AUC of 64.6% and accuracy of 64.6%. The successful development of the proposed models has the potential to make a profound impact in preventive and personalised healthcare.",,Electronic:978-1-5090-1172-8; POD:978-1-5090-1173-5,10.1109/ISBI.2017.7950485,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7950485,computed tomography;deep learning;feature learning;five-year mortality;hand-designed features;radiomics,Biomedical imaging;Computed tomography;Fats;Feature extraction;Image segmentation;Machine learning;Training,computerised tomography;feature extraction;geriatrics;health care;image classification;image segmentation;learning (artificial intelligence);medical image processing;optimisation,3-D inputs;CT image;annotated chest CT;automated 5-year mortality prediction;chest computed tomography;classifier learning process;deep learning models;elderly individuals;feature extraction;hand-crafted radiomics features;mean 5-year mortality prediction AUC;multiple anatomic structures;multistage framework;personalised healthcare;preventive healthcare;prognostic methods;segmentation maps;single optimisation process;unified framework,,,,,,,,18-21 April 2017,,IEEE,IEEE Conference Publications
Deep learning Parkinson's from smartphone data,C. Stamate; G. D. Magoulas; S. Kueppers; E. Nomikou; I. Daskalopoulos; M. U. Luchini; T. Moussouri; G. Roussos,"Birkbeck College, University of London, UK",2017 IEEE International Conference on Pervasive Computing and Communications (PerCom),20170504,2017,,,31,40,"The cloudUPDRS app is a Class I medical device, namely an active transient non-invasive instrument, certified by the Medicines and Healthcare products Regulatory Agency in the UK for the clinical assessment of the motor symptoms of Parkinson's Disease. The app follows closely the Unified Parkinson's Disease Rating Scale which is the most commonly used protocol in the clinical study of PD; can be used by patients and their carers at home or in the community; and, requires the user to perform a sequence of iterated movements which are recorded by the phone sensors. This paper discusses how the cloudUPDRS system addresses two key challenges towards meeting essential consistency and efficiency requirements, namely: (i) How to ensure high-quality data collection especially considering the unsupervised nature of the test, in particular, how to achieve firm user adherence to the prescribed movements; and (ii) How to reduce test duration from approximately 25 minutes typically required by an experienced patient, to below 4 minutes, a threshold identified as critical to obtain significant improvements in clinical compliance. To address the former, we combine a bespoke design of the user experience tailored so as to constrain context, with a deep learning approach used to identify failures to follow the movement protocol while at the same time limiting false positives to avoid unnecessary repetition. We address the latter by developing a machine learning approach to personalise assessments by selecting those elements of the UPDRS protocol that most closely match individual symptom profiles and thus offer the highest inferential power hence closely estimating the patent's overall UPRDS score.",,Electronic:978-1-5090-4327-9; POD:978-1-5090-4328-6,10.1109/PERCOM.2017.7917848,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7917848,,Conferences;Diseases;Machine learning;Market research;Pervasive computing;Protocols;Sensors,cloud computing;learning (artificial intelligence);medical computing;medical disorders;smart phones,Medicines-and-Healthcare products Regulatory Agency;UK;UPDRS protocol;active transient noninvasive instrument;class-I medical device;clinical assessment;cloudUPDRS application;data collection;deep learning approach;false positives;machine learning approach;motor symptoms;smart phone data;test duration reduction;unified Parkinson's disease rating scale;user experience,,,,,,,,13-17 March 2017,,IEEE,IEEE Conference Publications
Semi-automated annotation of signal events in clinical EEG data,S. Yang; S. López; M. Golmohammadi; I. Obeid; J. Picone,"Neural Engineering Data Consortium, Temple University, Philadelphia, Pennsylvania, USA",2016 IEEE Signal Processing in Medicine and Biology Symposium (SPMB),20170209,2016,,,1,5,"To be effective, state of the art machine learning technology needs large amounts of annotated data. There are numerous compelling applications in healthcare that can benefit from high performance automated decision support systems provided by deep learning technology, but they lack the comprehensive data resources required to apply sophisticated machine learning models. Further, for economic reasons, it is very difficult to justify the creation of large annotated corpora for these applications. Hence, automated annotation techniques become increasingly important. In this study, we investigated the effectiveness of using an active learning algorithm to automatically annotate a large EEG corpus. The algorithm is designed to annotate six types of EEG events. Two model training schemes, namely threshold-based and volume-based, are evaluated. In the threshold-based scheme the threshold of confidence scores is optimized in the initial training iteration, whereas for the volume-based scheme only a certain amount of data is preserved after each iteration. Recognition performance is improved 2% absolute and the system is capable of automatically annotating previously unlabeled data. Given that the interpretation of clinical EEG data is an exceedingly difficult task, this study provides some evidence that the proposed method is a viable alternative to expensive manual annotation.",,Electronic:978-1-5090-6713-8; POD:978-1-5090-6714-5,10.1109/SPMB.2016.7846855,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7846855,,Brain models;Data models;Electroencephalography;Hidden Markov models;Sensitivity;Training,electroencephalography;health care;iterative methods;learning (artificial intelligence);medical signal processing,EEG corpus;clinical EEG data;confidence scores;deep learning;healthcare;high-performance automated decision support systems;initial training iteration;machine learning;signal events semi-automated annotation,,,,,,,,3-3 Dec. 2016,,IEEE,IEEE Conference Publications
The effects of deep network topology on mortality prediction,H. Du; M. M. Ghassemi; M. Feng,"School of Electrical and Electronic Engineering, Nanyang Technology University, Singapore",2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),20161018,2016,,,2602,2605,"Deep learning has achieved remarkable results in the areas of computer vision, speech recognition, natural language processing and most recently, even playing Go. The application of deep-learning to problems in healthcare, however, has gained attention only in recent years, and it's ultimate place at the bedside remains a topic of skeptical discussion. While there is a growing academic interest in the application of Machine Learning (ML) techniques to clinical problems, many in the clinical community see little incentive to upgrade from simpler methods, such as logistic regression, to deep learning. Logistic regression, after all, provides odds ratios, p-values and confidence intervals that allow for ease of interpretation, while deep nets are often seen as `black-boxes' which are difficult to understand and, as of yet, have not demonstrated performance levels far exceeding their simpler counterparts. If deep learning is to ever take a place at the bedside, it will require studies which (1) showcase the performance of deep-learning methods relative to other approaches and (2) interpret the relationships between network structure, model performance, features and outcomes. We have chosen these two requirements as the goal of this study. In our investigation, we utilized a publicly available EMR dataset of over 32,000 intensive care unit patients and trained a Deep Belief Network (DBN) to predict patient mortality at discharge. Utilizing an evolutionary algorithm, we demonstrate automated topology selection for DBNs. We demonstrate that with the correct topology selection, DBNs can achieve better prediction performance compared to several bench-marking methods.",1557-170X;1557170X,Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8,10.1109/EMBC.2016.7591263,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7591263,,Bioinformatics;Genomics;Machine learning;Network topology;Neural networks;Topology;Training,belief networks;electronic health records;evolutionary computation;health care;learning (artificial intelligence);medical computing,EMR dataset;deep belief network;deep network topology;deep-learning methods;electronic medical record;evolutionary algorithm;healthcare;intensive care unit patients;network structure;patient mortality prediction,,,,,,,,16-20 Aug. 2016,,IEEE,IEEE Conference Publications
An adaptive deep learning approach for PPG-based identification,V. Jindal; J. Birjandtalab; M. B. Pouyan; M. Nourani,"Quality of Life Technology Laboratory, The University of Texas at Dallas, Richardson, TX 75080",2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),20161018,2016,,,6401,6404,"Wearable biosensors have become increasingly popular in healthcare due to their capabilities for low cost and long term biosignal monitoring. This paper presents a novel two-stage technique to offer biometric identification using these biosensors through Deep Belief Networks and Restricted Boltzman Machines. Our identification approach improves robustness in current monitoring procedures within clinical, e-health and fitness environments using Photoplethysmography (PPG) signals through deep learning classification models. The approach is tested on TROIKA dataset using 10-fold cross validation and achieved an accuracy of 96.1%.",1557-170X;1557170X,Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8,10.1109/EMBC.2016.7592193,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7592193,,Biological system modeling;Biomedical monitoring;Brain modeling;Feature extraction;Machine learning;Neural networks;Training,Boltzmann machines;belief networks;biometrics (access control);biosensors;body sensor networks;health care;learning (artificial intelligence);medical signal processing;patient monitoring;photoplethysmography,10-fold cross validation;Deep Belief Networks;PPG-based identification;Restricted Boltzman Machines;TROIKA dataset;adaptive deep learning approach;biometric identification;biosignal monitoring;clinical environments;deep learning classification models;e-health environments;fitness environments;healthcare;photoplethysmography signals;two-stage technique;wearable biosensors,,,,,,,,16-20 Aug. 2016,,IEEE,IEEE Conference Publications
Improving Tuberculosis Diagnostics Using Deep Learning and Mobile Health Technologies among Resource-Poor and Marginalized Communities,Y. Cao; C. Liu; B. Liu; M. J. Brunette; N. Zhang; T. Sun; P. Zhang; J. Peinado; E. S. Garavito; L. L. Garcia; W. H. Curioso,"Dept. of Comput. Sci., Univ. of Massachusetts-Lowell, Lowell, MA, USA","2016 IEEE First International Conference on Connected Health: Applications, Systems and Engineering Technologies (CHASE)",20160818,2016,,,274,281,"Tuberculosis (TB) is a chronic infectious disease worldwide and remains a major cause of death globally. Of the estimated 9 million people who developed TB in 2013, over 80% were in South-East Asia, Western Pacific, and African. The majority of the infected populations was from resource-poor and marginalized communities with weak healthcare infrastructure. Reducing TB diagnosis delay is critical in mitigating disease transmission and minimizing the reproductive rate of the tuberculosis epidemic. The combination of machine learning and mobile computing techniques offers a unique opportunity to accelerate the TB diagnosis among these communities. The ultimate goal of our research is to reduce patient wait times for being diagnosed with this infectious disease by developing new machine learning and mobile health techniques to the TB diagnosis problem. In this paper, we first introduce major technique barriers and proposed system architecture. Then we report two major progresses we recently made. The first activity aims to develop large-scale, real-world and well-annotated X-ray image database dedicated for automated TB screening. The second research activity focus on developing effective and efficient computational models (in particularly, deep convolutional neural networks (CNN)-based models) to classify the image into different category of TB manifestations. Experimental results have demonstrated the effectiveness of our approach. Our future work includes: (1) to further improve the performance of the algorithms, and (2) to deploy our system in the city of Carabayllo in Perú, a densely occupied urban community and high-burden TB.",,Electronic:978-1-5090-0943-5; POD:978-1-5090-0944-2,10.1109/CHASE.2016.18,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7545842,Perú;deep convolutional neural networks;deep learning;diagnosis;mHealth;mobile computing;tuberculosis,Diagnostic radiography;Image databases;Mobile communication;Mobile computing;Mobile handsets;X-ray imaging,diagnostic radiography;diseases;epidemics;image classification;learning (artificial intelligence);medical image processing;mobile computing;neural nets;patient diagnosis;visual databases,African;CNN-based models;Deep Learning;Mobile Health Technologies;South-East Asia;TB diagnosis delay;Tuberculosis Diagnostics;Western Pacific;X-ray image database;automated TB screening;chronic infectious disease;deep convolutional neural network-based models;disease transmission;healthcare;image classification;machine learning;mobile computing;tuberculosis epidemic,,,,,,,,27-29 June 2016,,IEEE,IEEE Conference Publications
Deep learning for human activity recognition: A resource efficient implementation on low-power devices,D. Ravi; C. Wong; B. Lo; G. Z. Yang,"The Hamlyn Centre, Imperial College London, London",2016 IEEE 13th International Conference on Wearable and Implantable Body Sensor Networks (BSN),20160721,2016,,,71,76,"Human Activity Recognition provides valuable contextual information for wellbeing, healthcare, and sport applications. Over the past decades, many machine learning approaches have been proposed to identify activities from inertial sensor data for specific applications. Most methods, however, are designed for offline processing rather than processing on the sensor node. In this paper, a human activity recognition technique based on a deep learning methodology is designed to enable accurate and real-time classification for low-power wearable devices. To obtain invariance against changes in sensor orientation, sensor placement, and in sensor acquisition rates, we design a feature generation process that is applied to the spectral domain of the inertial data. Specifically, the proposed method uses sums of temporal convolutions of the transformed input. Accuracy of the proposed approach is evaluated against the current state-of-the-art methods using both laboratory and real world activity datasets. A systematic analysis of the feature generation parameters and a comparison of activity recognition computation times on mobile devices and sensor nodes are also presented.",,Electronic:978-1-5090-3087-3; POD:978-1-5090-3088-0,10.1109/BSN.2016.7516235,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7516235,ActiveMiles;Deep Learning;HAR;Low-Power Devices,Convolution;Data mining;Feature extraction;Machine learning;Spectrogram;Time-frequency analysis,convolution;feature extraction;image recognition;learning (artificial intelligence);sensor placement,contextual information;deep learning;feature generation;human activity recognition;inertial sensor data;low-power wearable devices;machine learning;mobile devices;offline processing;resource efficient implementation;sensor acquisition rates;sensor nodes;sensor placement;spectral domain;temporal convolutions,,,,,,,,14-17 June 2016,,IEEE,IEEE Conference Publications
A restricted Boltzmann machine based two-lead electrocardiography classification,Y. Yan; X. Qin; Y. Wu; N. Zhang; J. Fan; L. Wang,"Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences",2015 IEEE 12th International Conference on Wearable and Implantable Body Sensor Networks (BSN),20151019,2015,,,1,9,"An restricted Boltzmann machine learning algorithm were proposed in the two-lead heart beat classification problem. ECG classification is a complex pattern recognition problem. The unsupervised learning algorithm of restricted Boltzmann machine is ideal in mining the massive unlabelled ECG wave beats collected in the heart healthcare monitoring applications. A restricted Boltzmann machine (RBM) is a generative stochastic artificial neural network that can learn a probability distribution over its set of inputs. In this paper a deep belief network was constructed and the RBM based algorithm was used in the classification problem. Under the recommended twelve classes by the ANSI/AAMI EC57: 1998/(R)2008 standard as the waveform labels, the algorithm was evaluated on the two-lead ECG dataset of MIT-BIH and gets the performance with accuracy of 98.829%. The proposed algorithm performed well in the two-lead ECG classification problem, which could be generalized to multi-lead unsupervised ECG classification or detection problems.",2376-8886;23768886,Electronic:978-1-4673-7201-5; POD:978-1-4673-7202-2,10.1109/BSN.2015.7299399,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7299399,big data;deep belief network;electrocardiography classification;restricted Boltzmann machine,Accuracy;Data models;Electrocardiography;Feature extraction;Heart beat;Signal processing algorithms;Training,Boltzmann machines;diseases;electrocardiography;learning (artificial intelligence);medical signal processing;signal classification;stochastic processes,MIT-BIH arrhythmia database;RBM learning algorithm;complex pattern recognition;heart healthcare monitoring;massive unlabelled ECG wave beat;multilead unsupervised ECG classification;probability distribution;restricted Boltzmann machine;stochastic artificial neural network;two-lead ECG classification;two-lead ECG dataset;two-lead heart beat classification,,2,,31,,,,9-12 June 2015,,IEEE,IEEE Conference Publications
Inexpensive user tracking using Boltzmann Machines,E. Mocanu; D. C. Mocanu; H. B. Ammar; Z. Zivkovic; A. Liotta; E. Smirnov,"Department of Electrical Engineering, Eindhoven University of Technology, Netherlands","2014 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",20141204,2014,,,1,6,"Inexpensive user tracking is an important problem in various application domains such as healthcare, human-computer interaction, energy savings, safety, robotics, security and so on. Yet, it cannot be easily solved due to its probabilistic nature, high level of abstraction and uncertainties, on the one side, and to the limitations of our current technologies and learning algorithms, on the other side. In this paper, we tackle this problem by using the Multi-integrated Sensor Technology, which comes at a low price. At the same time, we are aiming to address the lightweight learning requirements by investigating Factored Conditional Restricted Boltzmann Machines (FCRBMs), a form of Deep Learning, that has proven to be an efficient and effective machine learning framework. However, due to their construction properties, the conventional FCRBMs are only capable of performing predictions but are not capable of making classification. Herein, we are proposing extended FCRBMs (eFCRBMs), which incorporate a novel classification scheme, to solve this problem. Experiments performed on both artificially generated as well as real-world data demonstrate the effectiveness and efficiency of the proposed technique. We show that eFCRBMs outperform popular approaches including Support Vector Machines, Naive Bayes, AdaBoost, and Gaussian Mixture Models.",1062-922X;1062922X,Electronic:978-1-4799-3840-7; POD:978-1-4799-3841-4; USB:978-1-4799-3839-1,10.1109/SMC.2014.6973875,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6973875,,Computers;History;Neurons;Probabilistic logic;Robot sensing systems;TV;Time series analysis,Boltzmann machines;Gaussian processes;image classification;image fusion;learning (artificial intelligence);object detection;object tracking;recurrent neural nets;support vector machines,AdaBoost;Gaussian mixture models;classification scheme;deep learning;energy savings;extended FCRBM;factored conditional restricted Boltzmann machines;healthcare;human-computer interaction;inexpensive user tracking;learning requirements;machine learning framework;multiintegrated sensor technology;naive Bayes;people detection;people tracking;robotics;support vector machines,,4,,17,,,,5-8 Oct. 2014,,IEEE,IEEE Conference Publications
